filename,id,2HG M0,2HG M1,2HG M2,2HG M3,2HG M4,2HG M5,2OG M0,2OG M1,2OG M2,2OG M3,2OG M4,2OG M5,3PG M0,3PG M1,3PG M2,3PG M3,aconitate M0,aconitate M1,aconitate M2,aconitate M3,aconitate M4,aconitate M5,aconitate M6,alanine M0,alanine M1,alanine M2,alanine M3,aspartate M0,aspartate M1,aspartate M2,aspartate M3,aspartate M4,citrate M0,citrate M1,citrate M2,citrate M3,citrate M4,citrate M5,citrate M6,FBP M0,FBP M1,FBP M2,FBP M3,FBP M4,FBP M5,FBP M6,G3P M0,G3P M1,G3P M2,G3P M3,glutamate M0,glutamate M1,glutamate M2,glutamate M3,glutamate M4,glutamate M5,glutamine M0,glutamine M1,glutamine M2,glutamine M3,glutamine M4,glutamine M5,lactate M0,lactate M1,lactate M2,lactate M3,malate M0,malate M1,malate M2,malate M3,malate M4,palmitate M0,palmitate M1,palmitate M2,palmitate M3,palmitate M4,palmitate M5,palmitate M6,palmitate M7,palmitate M8,PEP M0,PEP M1,PEP M2,PEP M3,pyruvate M0,pyruvate M1,pyruvate M2,pyruvate M3,sedoheptulose M0,sedoheptulose M1,sedoheptulose M2,sedoheptulose M3,sedoheptulose M4,sedoheptulose M5,sedoheptulose M6,sedoheptulose M7,serine M0,serine M1,serine M2,serine M3,succinate M0,succinate M1,succinate M2,succinate M3,succinate M4
11,glc2 21% 4 b,64319990.8,3099477.002,4061162.647,610037.2888,585435.3603,0,41561309.69,3781667.465,8235880.97,710281.1383,390753.9616,0,36535805.84,1860765.732,33985429.42,414246.7105,40447724.7,5931644.239,29480415.1,3613186.817,6099812.93,751502.5354,77865.59656,21459138.72,2147598.164,3650401.804,186358.5591,1041473906,104267262.8,285117971,33025984.92,17553334.02,374830885,57657493,293219686.5,37331638.83,58938757.61,6173925.298,2650838.659,6168867.024,766050.7203,68065233.15,3502427.468,8523877.147,150154.5478,0,12788054.8,1265294.591,12474504.42,180514.8357,3016263046,293315682.6,680900112,113839064.4,114688315.9,12525309.68,1404614337,78384716.32,16210595.6,1593179.59,1787131.555,0,1440478201,80032785.49,792066404.5,17831753.9,656262425.4,66094220.35,177354572.2,19198275.79,9603934.877,623167391.6,105946676.6,9605849.987,0,314662.8342,0,0,0,0,7471921.001,416562.7505,10195952.63,89285.52525,89517015.73,5136679.567,56248468.92,1025015.994,34816.11873,0,141723.6382,0,0,0,0,0,76671804.08,3963904.404,3512894.428,0,37625259.96,1824943.084,2912022.929,467877.7418,377123.4142
12,glc2 21% 4 c,63779717.89,3925831.543,4313570.3,628976.4308,601685.5967,0,39044267.79,2262776.112,5450184.027,593232.0894,325551.3281,0,34999309.09,1655395.223,32258273.9,374612.1393,37754909.26,5133186.728,27598410.88,3322612.117,5389688.169,405047.8307,0,26960002.44,2235045.809,3808983.278,0,1050920395,102205928.8,278232871.1,30903143.11,16230035.88,340309769.6,52071504.77,264515954.2,32159920.58,53464816.92,5311402.232,1883460.008,5872596.76,713673.2362,64297571.02,3109295.292,7843878.812,84756.54332,0,10608935.61,1166105.215,11498055.64,0,3065407285,289368001,659583927.8,105043259.1,108390581.8,12061494.88,1492127084,83363972.39,17278174.49,1682651.396,1741276.335,0,1414865681,80499331.05,809520709.4,17269993.81,680068837.6,63374558.37,174880577.4,19399559.88,10197397.25,702278466,120085695.4,10760417,111949.1855,374188.6009,0,112990.7704,0,0,6756670.107,277228.2201,10401113.44,106413.4235,80606880.67,4829089.298,53702882.97,932166.5352,53313.53643,0,78544.36624,0,0,0,0,0,91543699.47,4535425.17,3971519.212,40024.86951,38383954.76,1693991.803,2506142.911,369047.0612,314450.1663
13,glc2 0.5% 1 a,31163775.74,824918.5909,57291.70169,0,0,0,2548209.536,0,0,0,0,0,3050980.535,43560.62689,2007631.922,0,9836985.044,662841.1078,2169052.296,98206.40785,137972.4399,0,0,3870147.93,53919.72947,133453.0091,0,137476897.6,7683487.274,18630988.34,838287.3254,394384.9547,68098819.47,6665621.298,23219635.62,1595550.122,2561584.886,23088.26076,0,1339331.91,42454.53403,10118516.01,228519.419,1237615.083,0,0,1096167.307,130834.795,535346.1243,0,405454193.7,31577770.24,66890516.29,5416990.188,6252966.785,240152.4162,408683946.9,22125233.67,1252255.012,0,0,0,709021476.5,24610467.9,14301462.4,45304.22663,93511923.79,4108998.97,6451382.896,0,0,103746555.8,24905652.99,2404133.404,0,0,0,0,0,0,604047.4666,8022.803465,1191024.117,0,79098707.19,2775848.999,9572194.56,0,34335.54735,0,0,0,0,0,0,0,23193985.72,670195.347,268367.5741,0,25355975.05,751133.4753,188007.4165,0,0
14,glc2 0.5% 1 b,8015583.223,676242.9346,74773.56049,0,0,0,2182401.454,0,0,0,0,0,3207089.487,25766.12133,2159322.526,0,9730843.945,721892.3203,2466164.45,101852.2181,160357.6275,0,0,3951285.318,68134.73164,153450.146,0,128766255.1,7440826.834,18444208.99,769351.3763,565685.3774,66386327.95,6347738.704,24510236.81,1659919.965,90642.58354,46872.40152,0,1296929.322,35123.82301,8561854.051,253827.2684,862015.87,0,0,1009624.373,134583.0493,548645.2886,0,363321976.7,29278019.74,62094040.58,5369944.091,5792351.348,1051418.329,376845513.4,20479090.49,1156521.808,0,0,1498305.294,362386819.2,13081257.96,17122280.47,123140.5149,93158632.09,4741995.374,7181961.404,0,0,177952047.5,22980594.64,2466931.512,0,0,0,0,0,0,621118.1566,0,1294653.237,0,63912580.95,2496256.173,10923724.19,0,0,0,0,0,0,0,0,0,19417049.08,557274.1266,260976.8191,0,20861563.63,654881.768,213948.3335,0,84485.90341
15,glc2 0.5% 1 c,6667012.32,920861.2916,151166.7758,0,0,0,3601548.791,0,0,0,0,0,3775987.61,63586.54084,2737752.106,0,9838082.686,604444.6732,2661143.388,0,162332.9917,0,0,4194016.641,93038.83327,273104.5205,0,148525956.3,8923278.973,22394289.27,1050827.657,642464.2295,61049305.48,5925525.508,23646709.35,1567424.236,2495775.085,0,0,1567721.384,80180.21285,11066021.68,332454.4494,1409015.322,0,0,1273556.873,243614.3343,679445.7564,0,483507754.6,38439104.03,84505681.18,7185205.74,8236700.923,247512.0089,556389922.7,30452175,1711986.599,0,0,0,261552810.8,9354505.612,25211051.14,245307.8376,100995422.2,4948980.638,9175392.669,131441.9228,0,178586115.3,28530783.71,4325022.614,0,0,0,0,0,0,675565.855,0,1002825.088,0,116375781.6,4357602.153,22653362.35,156203.0541,0,0,0,0,0,0,0,0,21402220.46,622567.5964,290947.3538,0,24412337.95,749814.9082,241603.5367,0,0
16,glc2 0.5% 2 a,16663256.54,0,203942.6486,0,0,0,3153759.802,0,0,0,0,0,5124469.594,89830.61771,4088717.213,0,12091754.73,861985.0794,4579446.15,284701.2363,653075.5433,0,0,5425112.587,185484.6751,414781.3272,0,203078692.6,12774638.25,39238932,1949421.842,1504964.132,85323684.91,8447236.402,42331518.83,3139074.957,6498213.773,167064.6188,0,2098945.584,100028.0965,13748058.77,418089.4578,2154084.371,0,0,2111015.037,219109.4531,1211605.994,0,600553518.7,47540225.25,115015252,10890767.27,15479007.07,842380.5039,594539726.8,33054900.93,3151175.086,0,169568.3766,0,1070072723,37606289.17,46292900.75,399631.947,117973460.2,6448348.071,13293778.97,405437.0232,272668.6501,180007172.2,39472847.13,3430772.287,0,0,0,0,0,0,883921.4232,0,1324402.087,0,71474431.16,2467468.516,11148312.69,33571.52285,13640.48335,0,0,0,0,24694.05621,0,0,33258590.09,1001111.18,478869.6258,0,27472471.8,941033.4724,364090.0665,0,21401.6375
17,glc2 0.5% 2 b,10855775.75,733450.7729,287005.4505,0,0,0,4846375.648,0,0,0,0,0,5322065.565,109880.2354,4055133.175,0,12535324.24,1133930.249,5038199.411,361569.311,828140.4843,0,0,4945849.768,125471.3943,451147.4735,0,183960440.9,11961689.5,37290464.13,2083846.409,1386746.06,96747241.88,9920401.177,49007980.69,3755029.434,7505887.278,298927.6517,64704.44119,2001927.184,123780.1588,12544473.21,430787.5023,1843677.282,0,0,2225814.883,288736.2835,1237956.251,0,588055961,47985129.69,122610205.4,12143891.32,16457519.77,1177180.331,581161061.6,32447748.05,3405706.328,0,0,0,526117949.7,19819552.43,48202302.18,582983.5085,104030130.6,5952706.658,13570163.69,490523.3533,324592.9332,251556164.9,27025296.88,3014532.097,0,0,0,0,0,0,890162.7692,0,2737032.244,0,41679152.85,1536242.423,11007482.33,47451.39335,0,0,0,0,0,0,0,0,26282902.46,764499.8039,461877.3872,0,28208828.72,1078356.254,395692.2702,0,0
18,glc2 0.5% 2 c,18518645.58,893727.4548,197166.3822,0,0,0,3896150.344,29109.98045,0,0,0,0,5300096.707,0,4104309.179,0,12023464.2,983951.3438,5227743.39,436417.4924,740163.6581,0,0,5045960.614,186212.0501,439777.954,0,190912573.3,11827464.47,39051095.65,2121472.851,1547377.886,97445991.72,10316643.9,51708412.14,4082857.187,7940333.424,265710.1512,118502.6282,1929387.116,74795.32103,12584761.43,328854.0628,1840369.388,0,0,2109707.216,223591.7965,1210000.777,0,655952909,53074393.15,133172155.5,13434537.12,17835300.48,1059547.285,676366206.4,37544152.18,3966162.511,0,0,0,522611726.3,18754274.87,49044293.55,537037.9271,84379534.99,4804358.182,12739331.02,378770.2282,212375.8061,141047226.2,27393385.15,4839290.217,0,0,0,0,0,0,879671.8189,0,682934.625,0,42943489.84,1493298.674,11100987.6,37239.8181,22444.45932,0,0,0,0,0,0,0,26161833.57,819268.6839,464714.5946,0,14340767.98,835998.0927,365244.2881,0,39734.91165
19,glc2 0.5% 3 a,18069321.52,979380.3411,398429.0027,0,25422.86252,0,6343760.515,0,380200.6932,0,0,0,6424154.946,132406.1347,5215938.503,0,18295031.15,1402952.324,6455555.32,558194.1663,1241042.98,0,0,6772770.442,335363.8688,948489.5258,0,295093706,19362496.73,74812291.32,4295332.428,3508665.697,659308585.5,48748611.29,67422117.33,5485406.23,13269578.14,635038.5723,171685.7604,3110669.907,179889.4819,18007490.71,617966.3275,3370445.039,0,0,3200287.393,319511.7081,2181006.121,0,914056468,72687865.45,203087323.8,21852103.9,35006175.74,2404848.271,1056845048,57336658.47,7432552.112,369239.5698,1075969.779,0,525326311.2,21136764.13,94391229.43,1182565.856,120746157.4,7405090.801,22516209.99,974595.575,893288.0162,195803268,35055487.87,4080643.217,0,0,0,0,0,0,1155181.583,0,2152369.101,0,54663371.75,2241732.273,22589648.3,165512.7077,0,0,0,0,0,0,0,0,42683972.61,1399401.036,909696.4385,0,24033480.71,742135.8719,509322.8289,0,62772.43776
20,glc2 0.5% 3 b,0,1150906.7,447415.2686,0,0,0,6738083.044,0,379875.8303,0,0,0,7484895.36,134180.5284,6189396.269,0,14693372.83,1342716.239,7796224.916,642545.9966,1474221.957,0,0,6614247.419,286867.9721,771889.8834,0,252934002.5,17872634.25,63323894.49,3957298.99,3333760.696,128005095.4,14238858.09,82920946.87,7283578.121,16371561.34,974786.3407,419781.6623,3160838.581,165674.7707,17938361.41,640699.7863,3061050.534,0,0,2686260.643,297500.3592,1867634.427,0,792347511.6,66035519.99,181315781.2,20683225.81,30419344.94,4697920.216,879585143.8,48695602.64,6267416.081,246681.289,859932.1294,4144558.867,415686648.2,16588608.23,89316682.16,1136295.941,125907122.4,8037288.471,24060848.43,1101806.467,992483.6931,245086094.5,28421888.26,3596462.924,0,0,0,0,0,0,1325673.434,0,3627288.531,0,50159613.65,2106626.271,22792926.13,109368.5498,11868.74464,0,0,0,0,0,0,0,36214322.45,1241053.041,763094.5959,0,13642817.95,733953.0596,495634.0576,20984.7335,0
21,glc2 0.5% 3 c,13306188.81,599780.4596,368871.4723,0,7168.08704,0,5905786.902,0,342416.2362,0,0,0,6133605.722,113592.1516,4909182.723,0,15299584.97,1141857.195,6673643.494,531170.2252,1173153.549,39076.50148,0,7347675.371,263140.0827,745677.1708,0,278736631.7,18220513.49,70019043.15,3638780.767,3013643.053,194454509.4,17308513.79,69764817.18,5536406.03,12446156.37,702133.0454,302703.7759,2796430.915,232522.4442,16379897.67,533411.074,2893009.7,0,0,2861717.548,230585.2921,1824120.559,0,775074278.8,62629105.5,165106516.5,17167487.62,27286617,1887698.462,970368692.3,53395880.88,6376062.084,268799.9185,603262.5358,0,461492324.2,17761782.48,75465501.07,1110273.224,124783834.1,6728088.245,21862328.12,989669.3917,654043.5688,250759865,36517664.89,4714394.991,0,0,0,0,0,0,1165803.226,0,3234972.02,0,46846188.01,1956522.991,17482040.83,95534.33427,0,0,0,0,0,0,0,0,42678422.43,1318001.118,873643.2713,0,23552876.75,763697.2047,418739.1094,0,0
22,glc2 0.5% 4 a,26500888.49,1553825.157,1478104.777,0,252605.9336,0,10144361.19,0,1233131.795,0,0,19475.06659,10276086.84,353727.8381,9063310.888,0,14542536.32,1201330.337,7364586.364,504389.3398,1603260.604,0,0,9904816.129,440149.6637,1214213.241,0,362249872.4,24579158.83,102459511.7,5851613.967,5181207.507,93813987.85,10727409.5,63451849.21,5498788.516,13885624.73,676868.27,130102.9006,4830688.522,330351.0816,25841823.01,1065634.098,5243576.52,28471.2897,0,4288044.566,413071.1897,3026645.867,0,982881167.8,81704317.17,254802150.9,28033110.6,49681079.85,3648678.321,1282853918,69884251.04,10984580.45,398456.36,1107499.515,0,634249869.1,25957164.59,204443631.2,2939787.28,183642758.1,10828586.09,41740677.39,1877217.853,1788590.411,762745077.4,132325455.9,11429867.97,0,0,0,0,0,0,2955417.016,85837.58126,5122009.574,0,148351292.2,5664055.389,37320264.42,408980.2976,15558.77463,0,0,0,0,0,0,0,71254975.73,2464795.289,1367424.148,0,27575150.65,872119.7837,676405.8129,0,109001.3373
23,glc2 0.5% 4 b,17104722.8,1859384.363,1660310.286,103681.0122,258650.1408,0,13265527.15,0,2420838.053,0,0,0,10904667.44,344915.4065,8986795.336,0,20053893.01,1822498.39,11732210.44,1152388.134,2596842.165,70619.99389,0,8583836.117,481248.7815,1328109.821,0,342107133.8,25349659.88,103191744.2,6896204.095,5842752.099,154233119.6,18050753.69,111375351,10738910.24,25269634.23,1570062.409,815037.9191,4767023.585,351332.4236,25033696.33,1009779.844,4839146.846,0,0,4331307.697,398749.932,3235074.532,0,1037421504,91855222.06,297313006.9,36333426.69,58670789.86,5268381.984,1404524401,77002877.23,14611830.01,1232492.17,2361775.771,0,760685164.2,32016135.18,241011663.3,3539267.929,183757564.4,12095756.85,45497528.55,2467583.423,2331479.917,838550627.2,145913436.1,13507376.01,73280.014,0,0,0,0,0,2216414.997,38426.53823,4494361.759,16750.0651,85269402.64,3561299.062,44118475.24,499916.363,7924.086038,0,0,0,0,0,0,0,61987053.79,2303197.286,1492879.66,0,15616648.61,780568.3124,834225.628,0,126444.4703
24,glc2 0.5% 4 c,57173356.89,1744738.222,983800.6729,0,107555.3964,0,11333417.85,84035.38633,962727.8651,0,0,0,11150310.7,345954.3449,8959863.624,37429.85697,17175313.09,1495616.647,9903079.767,789183.4634,2140550.133,49026.87406,0,8827394.436,447980.0368,1275235.57,65805.68722,347489136.2,24601681.63,102615639,6250877.548,5344837.509,134400482.8,14925142.95,95829813.24,8444614.048,20262507.54,1044039.459,602752.0967,4154378.687,297246.5172,21665264.82,822230.4411,4195250.351,0,0,4067062.576,387199.3526,3168930.003,0,988367139.6,83370132.66,264282128.1,29284859.87,49311226.76,3489270.752,1453839180,79946351.5,14180598.9,733520.8195,2297536.923,0,611809792.2,25618609.51,203258625.1,3125430.388,158931770.2,10437501.93,37170836.72,1521296.479,1833150.946,913186331.9,150567335.2,12613242.46,0,0,0,0,0,0,2170298.732,37202.96143,5078293.528,0,65314718.52,3046262.173,35931237.29,326299.1307,0,0,0,0,0,0,0,0,64518350.99,2216090.225,1300975.652,0,18413593.15,813556.6974,770672.0907,0,62264.47904
