filename,id,3PG M0,3PG M1,3PG M2,3PG M3,aconitate M0,aconitate M1,aconitate M2,aconitate M3,aconitate M4,aconitate M5,aconitate M6,citrate M0,citrate M1,citrate M2,citrate M3,citrate M4,citrate M5,citrate M6,DHAP M0,DHAP M1,DHAP M2,DHAP M3,FBP M0,FBP M1,FBP M2,FBP M3,FBP M4,FBP M5,FBP M6,G1P M0,G1P M1,G1P M2,G1P M3,G1P M4,G1P M5,G1P M6,G3P M0,G3P M1,G3P M2,G3P M3,G6P M0,G6P M1,G6P M2,G6P M3,G6P M4,G6P M5,G6P M6,GAP M0,GAP M1,GAP M2,GAP M3,palmitate M0,palmitate M1,palmitate M2,palmitate M3,palmitate M4,palmitate M5,palmitate M6,palmitate M7,palmitate M8,PEP M0,PEP M1,PEP M2,PEP M3,R5P M0,R5P M1,R5P M2,R5P M3,R5P M4,R5P M5,sedoheptulose M0,sedoheptulose M1,sedoheptulose M2,sedoheptulose M3,sedoheptulose M4,sedoheptulose M5,sedoheptulose M6,sedoheptulose M7
46,lac3 0.5% 2 a,1751859.716,0,0,53416.88283,4991889.633,210488.3118,2113451.916,269010.5325,0,96130.51592,0,65453552.23,3206748.233,14085348.78,1828638.497,317612.5409,1158933.2,0,2198709.284,0,0,0,26249897.43,1446551.38,0,732278.5243,0,0,0,0,0,0,0,0,0,0,2931446.379,0,0,0,2201459.694,0,0,0,0,0,0,686131.1662,0,0,1326702.558,51381150.69,8701253.976,894886.5363,0,0,0,0,0,0,185012.8705,0,0,0,1560861.979,0,0,0,0,0,0,0,0,0,0,0,0,0
47,lac3 0.5% 2 b,1914925.76,0,0,0,7261671.397,455171.4831,3750840.227,576854.1268,94527.62978,276382.8915,0,78614791.93,4153504.128,22280297.11,3222233.77,817088.7043,2035889.587,0,1664199.473,0,0,0,25050140.61,1294848.246,0,740060.8687,0,0,0,0,0,0,0,0,0,0,2627984.721,0,0,0,2220454.336,0,0,0,0,0,0,679660.118,0,187663.2788,1287096.153,72419083.34,12137664.54,1674429.693,0,0,0,0,0,0,217505.8226,0,0,0,1279675.157,0,0,0,0,0,0,0,0,0,0,0,0,0
48,lac3 0.5% 2 c,1517627.364,0,0,0,8956463.446,575726.8346,4249379.646,707035.4637,132622.8771,414716.7968,0,87902759.31,4815114.324,24146160.25,3633247.039,897743.4804,2277582.879,0,1694548.872,0,0,0,25192165.82,1365873.828,0,706658.3819,0,0,0,0,0,0,0,0,0,0,2393248.688,0,0,0,2697431.979,0,0,0,0,0,0,894629.0515,0,0,1454636.523,65995940.93,11247193.62,1134688.271,0,0,0,0,0,0,186926.6366,0,0,0,1146994.249,0,0,0,0,0,0,0,0,0,0,0,0,0
49,glc2 21% 3 a,3507564.926,0,2724254.431,0,17975989.07,1574039.849,9308287.822,603718.4352,925689.7399,0,0,146124584.3,11455185.32,56375157.81,3245773.68,5549195.307,266531.3053,0,2037055.611,0,2463375.965,0,2000968.941,70659.85081,9729925.113,388228.0435,1683334.796,0,0,0,0,245152.8367,0,0,0,0,3959483.86,0,1482835.193,0,162419.9246,0,809925.4982,0,0,0,0,2734113.616,0,1578058.29,0,107004499.2,18317888.45,2072117.678,0,0,0,0,0,0,631731.3941,0,668706.9601,0,0,1127085.3,234359.9622,838348.9083,87782.21918,0,0,0,0,0,0,0,0,0
50,glc2 21% 3 b,2612164.967,0,2159938.823,0,11005399.51,1015262.014,5772718.176,337617.1914,645377.1874,0,0,105861373.7,7553923.106,37387745.12,1927588.664,3509198.003,0,0,1619469.747,0,2131008.971,0,1369360.746,42504.40612,7351144.568,204217.1377,1292530.257,0,0,0,0,226780.5852,0,0,0,0,3102246.725,0,1373290.079,0,154674.5517,0,669683.8544,0,0,0,0,2132845.988,0,1625134.828,0,107439308.2,19141498.54,1714030.323,0,0,0,0,0,0,502818.6614,0,485268.1507,0,0,719435.6202,178343.5274,533985.6714,0,0,0,0,0,0,0,0,0,0
51,glc2 21% 3 c,3186754.684,0,2734074.22,0,15037813.48,1164523.995,7787793.137,401107.8389,856798.7615,0,0,133517866.7,9851078.688,47949428.99,2707030.534,4913984.073,111770.6329,0,1564447.597,0,1881385.048,0,1529514.207,0,9131843.873,230697.3124,1626515.088,0,0,0,0,260800.4484,0,0,0,0,3232570.696,0,1216668.146,0,174755.065,0,697735.0923,0,0,0,0,1912412.721,0,1051393.804,0,152814071.1,25575472.8,2923065.454,0,0,0,0,0,0,652861.7234,0,539841.6775,0,0,1236558.489,163925.93,836875.5195,93805.55288,0,0,0,0,0,0,0,0,0
52,glc6 21% 3 a,0,0,0,6619447.596,9190525.691,811046.7049,14439433.3,1951237.416,1863157.352,2770169.28,184665.9726,87256171.07,7498206.036,92109289.32,11144391.28,11348743.24,16377929.62,1439094.516,0,0,0,2983745.737,232859.8183,0,0,224080.964,0,501149.2168,13858346.03,0,0,0,0,0,0,517815.2697,2592213.266,0,0,4477833.431,256159.0857,0,0,0,0,0,946328.6512,902274.3364,0,287551.5293,2849561.384,245882703.3,41684089.64,3702555.054,0,0,0,0,0,0,0,0,0,1227271.456,0,0,0,0,0,2266220.81,0,0,0,0,0,0,0,0
53,glc6 21% 3 b,134971.3408,0,0,6023039.407,9853362.687,940973.0064,12457211.81,1740095.639,1800994.14,2301025.098,93947.95965,94040231.79,7192177.728,80442860.64,10223494.18,10247137.8,13923083.31,1106641.483,0,0,0,3943662.778,293550.6173,0,0,188717.4768,0,411304.6001,11932161.91,0,0,0,0,0,0,334804.5748,2195605.617,0,0,3710791.247,363029.0818,0,0,0,0,0,864185.5433,572143.6515,0,234991.1385,2306004.171,204428113.9,35691043.49,3183455.228,0,0,0,0,0,0,0,0,0,1153903.784,0,0,0,0,0,2660173.952,0,0,160337.7094,0,0,0,0,0
54,glc6 21% 3 c,142901.4721,0,40483.54106,7019922.649,8496307.819,816718.204,12283594.54,1498690.841,1784955.786,2408214.838,117144.6123,92675493.69,7274758.732,85530216.1,10515810.59,10310816.59,15028850.51,1326498.92,0,0,0,2807310.489,145932.0853,0,0,316716.0672,0,475113.9959,12878102.74,0,0,0,0,0,0,504108.8851,2315526.671,0,0,4148749.447,0,0,0,0,0,0,739350.1922,886998.7867,0,0,2714192.247,260934226.6,42128650.77,3472485.161,0,0,0,0,0,0,0,0,0,1345446.713,0,0,0,0,0,2912261.718,0,0,75101.75726,0,0,0,0,0
55,q5 21% 3 a,6832338.007,0,0,0,19146769.84,1470041.108,1484095.523,1745275.666,7090380.811,2887854.062,0,141575057.4,9384176.203,7925003.788,8092717.391,34265095.17,12356037.04,0,4759002.643,0,0,0,11249035.84,409231.1818,0,0,0,0,0,1605478.474,0,0,0,0,0,0,7038168.702,0,0,0,2402818.126,0,0,0,0,0,0,3705324.342,0,0,0,416376043.6,71753049.12,6270001.404,0,0,0,0,0,0,1464920.075,0,0,0,2418760.086,0,0,0,0,0,258974.6272,0,0,0,0,0,0,0
56,q5 21% 3 b,7314613.314,0,0,0,18861389.03,1491940.064,1731680.377,1955455.263,8089075.27,3174240.532,0,138816862.3,10356410.62,9467000.796,10715043.16,45357847.93,15777993.26,188304.798,4249964.279,0,0,0,13675555.76,627287.6774,0,0,0,0,0,1180606.238,0,0,0,0,0,0,6529600.507,0,0,0,1403787.851,0,0,0,0,0,0,3734380.842,0,0,0,196113751.3,33435193.57,3370300.394,0,0,0,0,0,0,1577657.17,0,0,0,3271523.067,0,0,0,0,0,0,0,0,0,0,0,0,0
57,q5 21% 3 c,7345308.819,0,0,0,17001685.12,1284885.637,1508826.981,1955720.174,8020017.585,3022947.573,0,49939.5519,9021083.824,8006118.393,9299282.146,41253531.22,13511131.24,67041.90588,1670476.061,0,0,0,14206947.38,584282.676,0,0,0,0,0,830591.4925,0,0,0,0,0,0,6199307.23,0,0,0,1181268.597,0,0,0,0,0,0,3768368.547,0,0,0,208846935.4,36277813.3,3512499.586,0,0,0,0,0,0,1568254.585,0,0,0,2308400.054,0,0,0,0,0,0,0,0,0,0,0,0,0
58,lac3 21% 3 a,6133891.818,0,0,212721.2743,17719017.95,1491131.468,10458215.64,1629419.04,801129.029,735030.9331,0,151054951.3,11275387.02,67706348.95,10260097.6,5675646.85,4602398.928,168972.3285,1946990.444,0,0,0,15121130.3,681080.247,0,406267.8787,0,0,0,922212.2816,0,0,0,0,0,0,7924492.41,0,0,0,2324818.884,0,0,0,0,0,0,4434635.976,0,0,4025721.68,181666297.8,31041181.86,2794488.668,0,0,0,0,0,0,1201308.526,0,0,0,2552350.207,0,0,0,0,0,0,0,0,0,0,0,0,0
59,lac3 21% 3 b,6327406.703,0,0,323384.1824,18102838.91,1637368.575,10458566.63,1859151.79,891047.9866,770789.9577,0,135235744.5,9643846.476,59268975.91,8968179.97,4611737.049,4206284.511,0,1333509.04,0,0,0,13637548,528774.1137,0,389364.1096,0,0,0,747857.0955,0,0,0,0,0,0,6719095.743,0,0,0,1547848.74,0,0,0,0,0,0,3398777.959,0,193685.3524,3743990.119,194088232.1,32949420.95,3029821.925,0,0,0,0,0,0,1267206.379,0,0,69716.12045,1908734.385,0,0,0,0,0,0,0,0,0,0,0,0,0
60,lac3 21% 3 c,6627706.048,0,0,405726.2637,17019897.17,1448411.637,10430186,1676562.905,700121.2391,793422.9297,0,118011984.1,8070835.495,55302869.05,8313455.564,3914072.37,3723813.599,97850.02398,2581828.198,0,0,0,14985651.79,565756.2158,0,397871.3206,0,0,0,729223.8511,0,0,0,0,0,0,6773271.087,0,0,0,1811188.546,0,0,0,0,0,0,3505443.337,0,0,3727401.069,192446889,33861570.07,2950839.937,0,0,0,0,0,0,1400817.116,0,0,108672.9472,3159851.965,0,0,0,0,0,0,0,0,0,0,0,0,0
61,glc2 0.5% 3 a,1258722.638,0,1110975.333,0,5209816.856,318760.0661,1453356.955,0,0,0,0,70371819.72,3467768.656,11905672.83,384075.9346,695641.2497,0,0,896760.7842,0,1047151.662,0,2440607.04,107019.5754,15548420.17,570294.4222,2807500.026,0,0,141392.0265,0,0,0,0,0,0,2297318.104,0,563481.9929,0,80262.61476,0,1709649.527,0,0,0,0,533036.1131,0,487003.6144,0,217924174.2,37768744.77,3393276.466,0,0,0,0,0,0,170622.1253,0,143241.409,0,0,435730.8153,130948.6462,401123.2072,0,0,0,0,0,0,0,0,0,0
62,glc2 0.5% 3 b,1601688.146,0,1243130.479,0,7847521.844,450645.2663,2208292.539,0,77657.89889,0,0,89408003.49,4982522.531,15894507.13,532439.9961,930102.171,0,0,1117500.52,0,1747502.777,0,2604118.029,148566.7742,16316263.88,583119.8096,2894360.888,0,0,0,0,0,0,0,0,0,1928941.227,0,489945.7392,0,184771.1896,0,1803973.769,0,0,0,0,646776.0424,0,344967.9836,0,233400890.4,38830968.27,3549970.577,0,0,0,0,0,0,190085.5097,0,263381.6176,0,0,570356.1176,0,275514.7394,0,0,0,0,0,0,0,0,0,0
63,glc2 0.5% 3 c,1256620.03,0,945785.7972,0,5840033.766,260791.7868,1707204.791,0,0,0,0,77196672.28,4120652.767,11574740.06,289461.796,506563.3425,0,0,1071722.671,0,1276643.45,0,2930994.433,141207.0968,17692184.12,584040.6412,3325850.699,0,0,0,0,0,0,0,0,0,2165406.471,0,430332.4847,0,99858.05034,0,1445327.81,0,0,0,0,665601.1293,0,569612.0843,0,253813830,43299725.46,3886811.007,0,0,0,0,0,0,153625.1419,0,193226.617,0,0,318984.1878,0,289745.2369,0,0,0,0,0,0,0,0,0,0
64,glc6 0.5% 3 a,0,0,0,2072928.886,5103486.785,330033.4675,3337273.267,337857.7945,169552.4675,558827.1536,0,67921695.48,3529741.166,21446392.15,2690070.056,937925.0693,3586955.317,0,0,0,0,6890038.521,123960.3356,0,0,553394.0796,0,1041246.226,22271183.13,0,0,0,0,0,0,181366.4035,1779822.395,0,0,1812098.5,0,0,0,0,0,0,1424361.522,267640.906,0,148964.1352,943632.6168,225034282.5,39207430.35,3937024.896,0,0,0,0,0,0,0,0,18988.25939,357707.7049,0,0,0,0,0,2777528.297,0,0,0,0,0,0,0,0
65,glc6 0.5% 3 b,0,0,0,3165122.929,3503364.487,145961.3252,2362041.76,232212.2225,82443.27552,316500.9143,0,64931542.88,3191738.039,17486225.87,2006087.163,565034.3696,2726492.992,0,0,0,0,1566788.323,78829.81894,0,0,482546.8979,0,1016401.341,21210298.17,0,0,0,0,0,0,240857.577,1547356.862,0,0,1826181.777,120529.7331,0,0,0,0,0,1730883.438,300906.5988,0,0,700338.3131,201523005,33708238.85,3033841.941,0,0,0,0,0,0,0,0,0,530517.513,0,0,0,0,0,1528200.578,0,0,0,0,0,0,0,0
66,glc6 0.5% 3 c,0,0,0,1851307.053,2272351.473,0,1545227.013,181779.8884,0,123842.8091,0,54963359.19,2521484.365,14067594.09,1747677.345,463788.4451,2026035.23,0,0,0,0,2652632.748,63661.12208,0,0,549008.6534,0,1032854.003,22245615.24,0,0,0,0,0,0,206794.7183,1054619.462,0,0,1366775.64,0,0,0,0,0,0,1166362.781,0,0,0,496361.6369,102045936.9,19417128.24,1688477.45,0,0,0,0,0,0,0,0,0,176228.0409,0,0,0,0,0,1864717.101,0,0,0,0,0,0,0,0
67,q5 0.5% 3 a,2605511.665,0,0,0,7544150.129,289278.9746,0,669695.846,499371.7076,2283876.878,0,78946381.99,3599850.576,1042591.386,3766006.516,2892748.487,13180366.1,0,1804495.443,0,0,0,24149324.73,1338639.227,0,0,0,0,33989.22344,713925.5878,0,0,0,0,0,0,3404167.238,0,0,0,2170629.443,0,0,0,0,0,0,1223656.365,0,0,0,115093452.9,17738068.28,1637010.961,0,0,0,0,0,0,384265.7537,0,0,0,1674004.124,0,0,0,0,0,0,0,0,0,0,0,0,0
68,q5 0.5% 3 b,2925856.681,0,0,0,7768956.143,386786.9703,153935.3841,629493.9997,591464.4475,2375014.204,0,84623823.26,4010730.902,1079138.402,4049169.416,3332161.202,14418933.23,0,2733932.004,0,0,0,21825865.19,1163994.128,0,0,0,0,0,656861.1527,0,0,0,0,0,0,2929470.457,0,0,0,1757411.156,0,0,0,0,0,0,905554.0564,0,0,0,169514633,28086635.87,2320584.822,0,0,0,0,0,0,462879.3261,0,0,0,1973359.571,0,0,0,0,0,0,0,0,0,0,0,0,0
69,q5 0.5% 3 c,2087541.896,0,0,0,6774527.137,327562.2111,0,552886.2335,548400.2018,1907989.236,0,73787041.33,3441080.958,802313.3653,3060192.766,3100995.288,11790010.55,0,2017822.731,0,0,0,23780791.73,1268193.223,0,0,0,0,0,561473.5215,0,0,0,0,0,0,2870096.102,0,0,0,2075312.809,0,0,0,0,0,0,977482.6882,0,0,0,104500276,17660455.05,1753252.138,0,0,0,0,0,0,242904.0176,0,0,0,1476717.301,0,0,0,0,0,0,0,0,0,0,0,0,0
70,lac3 0.5% 3 a,2424456.838,0,0,0,6356705.062,365752.9629,2507193.191,331873.3812,0,0,0,80330030.42,3952503.768,16654005.85,1740393.652,368206.8547,1195568.978,0,6944686.353,82183.76575,0,0,24647852.22,1296158.573,0,727762.3649,0,0,0,0,0,0,0,0,0,0,4112961.564,0,0,0,2564326.47,0,0,0,0,0,0,1850449.783,0,0,1696067.671,150435732.9,26173189.18,2596922.861,0,0,0,0,0,0,375654.2322,0,0,0,3050518.843,0,0,0,0,0,0,0,0,0,0,0,0,0
71,lac3 0.5% 3 b,2368962.43,0,0,0,10212520.34,534597.3366,4434575.885,541021.3599,0,273887.436,0,97452346.98,5626081.005,26624491.23,3308279.497,718716.9525,1763034.179,0,5661609.484,0,0,0,26568504.93,1337729.661,0,780315.1996,0,0,0,943493.8171,0,0,0,0,0,0,3253725.055,0,0,0,2418178.679,0,0,0,0,0,0,1537594.776,0,0,1802617.528,93328162.85,15787217.36,1782694.44,0,0,0,0,0,0,322084.6407,0,0,0,2990616.081,0,0,0,0,0,0,0,0,0,0,0,0,0
72,lac3 0.5% 3 c,1862816.623,0,0,0,9064024.364,559689.0974,4196612.637,555322.4464,96794.90804,179892.5793,0,87496552.73,4681170.803,25887483.02,3218815.293,806310.8094,1729304.347,0,2321085.582,0,0,0,25538690.97,1448624.692,0,738450.2839,0,0,0,0,0,0,0,0,0,0,2648777.312,0,0,0,1648605.918,0,0,0,0,0,0,1444810.264,0,187600.497,1899931.96,126868607,21606398.42,2249679.192,0,0,0,0,0,0,138534.9317,0,0,0,1479516.517,0,0,0,0,0,0,0,0,0,0,0,0,0
73,glc2 21% 4 a,3073434.185,0,2849764.912,0,14066710.94,1341146.843,7858513.229,381067.1938,822166.7656,0,0,123923451.3,9474313.719,51333643.58,3013916.946,5434533.217,173192.2077,0,2641722.085,0,3033099.494,0,2302585.755,89975.68173,10958605.58,341944.6289,2121235.223,0,0,0,0,372478.2384,0,0,0,0,4804014.863,0,2805121.73,0,290339.4268,0,883548.3376,0,0,0,0,3914781.936,0,2876082.198,0,38240596.45,7587462.168,717938.0176,0,0,0,0,0,0,600291.9708,0,687585.1906,0,0,1243189.818,210835.3523,1033295.793,327846.0155,0,0,0,0,0,0,0,0,0
74,glc2 21% 4 b,3327735.739,0,2927448.961,0,19456804.37,1721941.398,10881690.1,764774.9193,1249031.189,0,0,160216036.8,12651839.67,70545683.19,4197961.298,7456026.78,298688.3499,44649.08341,2507731.273,0,3116345.014,0,2383884.376,72883.53431,11183440.51,340114.5026,2418300.716,0,0,0,0,538339.0653,0,0,0,0,4712350.951,0,2753463.427,0,332506.3069,0,827878.3045,0,0,0,0,3861245.028,0,2862732.557,0,77982160.95,14149716.09,1349038.294,0,0,0,0,0,0,701550.3846,0,733568.7381,0,0,1469989.648,320010.8989,1145433.246,147855.1865,0,0,0,0,0,0,0,0,0
75,glc2 21% 4 c,3057252.967,0,2821588.851,0,12307777.79,964869.2047,6900647.989,387598.3316,720922.7925,0,0,118722466.4,8934120.363,47752382.32,2542483.253,5005276.408,51501.66971,0,2907919.272,0,3071779.715,0,2312019.834,61661.86689,11354157.5,397884.8435,2582661.685,0,0,71623.18184,0,587550.2985,0,0,0,0,5092771.667,0,2528941.364,0,303463.8302,0,757548.7441,0,0,0,0,4091626.501,0,2887637.159,0,79980018.32,13159469.43,1158272.636,0,0,0,0,0,0,615816.0173,0,748104.9514,0,0,1574147.99,463163.8271,991626.5284,171106.8791,0,0,0,0,0,0,0,0,0
76,glc6 21% 4 a,0,0,0,6345503.178,9183424.995,870701.8209,16003452.58,1889150.116,2154236.282,3098509.987,260441.4229,95618546.82,7624523.914,101523449.5,11183987.84,13005477.47,19061994.37,1634269.384,88879.01811,0,0,5870798.476,269374.9363,0,0,332430.8206,0,613461.2555,15211828.65,0,0,0,0,0,0,529576.1777,2368565.046,0,0,7070309.337,338731.5481,0,0,0,0,0,924894.675,1070275.644,0,0,6264938.044,65675851.05,11767418.82,1809567.551,0,0,0,0,0,0,0,0,0,1279651.679,0,0,0,0,106675.6431,3754073.379,0,0,0,0,0,0,0,0
77,glc6 21% 4 b,0,0,0,5507003.732,6544030.137,487200.8218,11491199.21,1427852.474,1719939.426,2261740.966,104650.9512,82179413.33,5882497.245,74733001.11,8097017.5,9658656.216,14321235.74,1297860.887,0,0,0,4618828.213,208072.2003,0,0,97831.46912,0,419263.2081,11174722.44,0,0,0,0,0,0,567771.9033,2116366.95,0,0,4726967.473,194611.6199,0,0,0,0,0,677518.4443,964869.4585,0,388325.5953,3855494.743,38155969.02,6889553.858,939853.7678,0,0,0,0,0,0,0,0,49869.64286,1145492.226,0,0,0,0,0,3333627.763,0,0,0,0,0,0,0,0
78,glc6 21% 4 c,87605.14273,0,0,5834269.855,5030892.838,372245.6994,8450066.784,1138648.663,1224077.707,1734051.98,84601.66665,68148512.78,4645175.296,65229807.43,6882640.402,7862400.566,12379390.37,1052054.263,88917.03617,0,0,5228077.32,188066.5068,0,0,316668.0008,0,622886.5906,14515226.57,0,0,0,0,0,0,540309.7685,2088667.334,0,0,5236609.842,250324.368,0,0,0,0,0,802351.4792,900699.9847,0,435654.7698,5114948.154,78045865.84,13646586.86,1108306.124,0,0,0,0,0,0,0,0,0,1250973.719,0,0,0,0,48706.67953,3871385.088,0,0,0,0,0,0,0,0
79,q5 21% 4 a,6923004.884,0,0,0,12906985.08,988669.6414,1060835.01,1385300.16,5439891.124,2652061.843,0,127934674.9,8990688.097,8744199.809,9607757.495,35971330.66,15317384.1,0,5874951.077,0,0,0,17193797.65,768856.1504,0,0,0,0,0,1476936.607,0,0,0,0,0,0,8057404.318,0,0,0,1722311.411,0,0,0,0,0,0,6170355.06,0,0,0,49941210.01,9716914.996,1089659.453,0,0,0,0,0,0,1373125.385,0,0,0,3618528.463,0,0,0,0,0,0,0,0,0,0,0,0,0
80,q5 21% 4 b,6375113.214,44433.03461,0,0,14618904.6,1100275.563,1224552.094,1578588.4,5913418.679,2807200.553,0,133907891.6,9703119.787,8604669.878,10238931.34,38450283.62,15835367.58,197261.9036,5197700.704,0,0,0,14859972.14,757648.2516,0,0,0,0,0,1208448.215,0,0,0,0,0,0,7169447.61,0,0,0,1319976.478,0,0,0,0,0,0,6304367.373,0,0,0,247427275.4,42858051.83,3964831.443,0,0,0,0,0,0,1295282.1,0,0,0,3380549.744,0,0,0,0,0,0,0,0,0,0,0,0,0
81,q5 21% 4 c,7080861.276,49355.68021,0,0,15647086.87,1367307.638,1272788.518,1679139.301,6320079.733,3168537.54,0,142127896.3,10408439.91,8896520.443,11370920.4,43795885.67,17442267.68,184607.5698,5274551.848,0,0,0,16590285.86,764901.7092,0,0,0,0,0,1083853.578,0,0,0,0,0,0,7688973.625,0,0,0,1486757.546,0,0,0,0,0,0,5875036.94,0,0,0,39675929.84,5655534.904,1139747.069,0,0,0,0,0,0,1237564.543,0,0,0,4032864.965,0,0,0,0,0,0,0,0,0,0,0,0,0
82,lac3 21% 4 a,5817087.794,42450.72098,0,165587.7275,13647583.52,1124483.684,6848536.709,993422.469,413575.265,450151.8428,0,127666131.1,8799910.716,46910807.15,7319355.992,3385033.088,2789576.548,41520.34437,5255847.706,0,0,0,15730101.61,706332.0585,0,479491.6085,0,0,0,1193190.819,0,0,0,0,0,0,8791774.18,85507.52135,0,0,1393127.523,0,0,0,0,0,0,6049496.363,0,113179.968,4397601.45,44619483.95,8159878.094,925841.3879,0,0,0,0,0,0,1124428.98,0,0,44918.10393,3908073.838,0,0,0,0,0,0,0,0,0,0,0,0,0
83,lac3 21% 4 b,6807210.956,0,0,252782.3753,20741824.08,1686568.696,10835585.89,1764164.811,812100.3997,684916.4697,0,170128271.4,12996051.34,68631800.42,11076723.28,4710029.297,4132955.494,137587.3084,5392488.016,0,0,0,16912597.34,708113.8643,0,500367.4408,0,0,0,1272721.047,0,0,0,0,0,0,9418271.741,0,0,0,1587168.27,0,0,0,0,0,0,6458794.15,0,0,5008700.108,65692027.55,13378455.9,1274017.609,0,0,0,0,0,0,1386930.751,0,0,94828.41974,4304960.213,0,0,0,0,0,0,0,20124.54801,0,0,0,0,0
84,lac3 21% 4 c,6380161.077,0,0,226269.9348,15212683.9,1178742.023,7852847.999,1440520.701,566731.2063,606755.7859,0,139214996.3,9281091.054,54467610.96,8725045.19,3779903.121,3434345.959,50321.09546,5358361.125,0,0,117734.545,17091581,781989.4181,0,563424.397,0,0,0,1113336.465,0,0,0,0,0,0,8686838.628,143915.7261,0,0,1322113.766,0,0,0,0,0,0,6427538.329,0,173414.4345,4650376.539,47359797.2,8719898.97,992762.064,0,0,0,0,0,0,1310449.448,0,0,57963.95203,3855575.512,0,0,0,0,0,0,0,0,0,0,0,0,0
85,glc2 0.5% 4 a,1225847.102,0,951450.3576,0,6149750.702,364608.0578,1816750.685,0,125785.0187,0,0,78058796.17,4245315.196,12509022.3,431236.8107,718962.576,0,0,1980254.116,0,2547009.465,0,2687652.245,121184.4915,16579644.16,488299.6546,3083360.214,0,0,0,0,185399.4109,0,0,0,0,2663842.77,0,938905.2039,0,93946.45974,0,1889650.694,0,0,0,0,1053911.765,0,940494.2194,0,59150276.34,12682443.99,925733.5724,0,0,0,0,0,0,200942.9242,0,246534.4782,0,0,1006175.226,332585.55,512367.3448,230152.4734,0,0,0,0,0,0,0,0,0
86,glc2 0.5% 4 b,1207319.266,0,1004428.318,0,7197608.669,412775.9641,2143790.674,57574.18552,0,0,0,76858711.03,3953741.888,13716520.12,528749.8463,808408.2325,0,0,2239260.369,0,2945255.094,0,2312077.486,92971.1092,14124053.58,494830.3079,2541860.208,18343.50399,0,0,0,143880.6741,0,0,0,0,1840276.39,0,604593.8809,0,0,0,1301567.127,0,0,0,0,754532.8083,0,762348.0946,0,51650463.78,9717436.297,738302.9082,0,0,0,0,0,0,150743.8342,0,141123.4693,0,0,747522.2388,396846.7645,395912.2811,188737.3055,0,0,0,0,0,0,0,0,0
87,glc2 0.5% 4 c,1115823.309,0,845647.5451,0,8130234.655,484030.8314,2626962.666,0,108132.1754,0,0,86297921.89,4595533.444,14899525.43,533383.8934,913570.6053,0,0,2448332.213,0,2464032.241,0,2685217.551,139419.5712,15629489.73,520505.2987,3010319.482,0,0,0,0,84546.66369,0,0,0,0,1926400.765,0,548118.8139,0,116792.1118,0,1550823.319,0,0,0,0,529922.0033,0,854413.8005,0,45271786.87,8190829.757,1699710.366,0,0,0,0,0,0,81818.14445,0,176146.7718,0,0,500543.8128,225814.0805,475526.1428,186587.3044,0,0,0,0,0,0,0,0,0
88,glc6 0.5% 4 a,0,0,0,2641683.833,7378190.185,454764.578,4720188.318,453889.203,106697.6411,794947.914,0,76845204.6,4412088.9,27849367.32,3271673.049,1326148.062,4502737.592,0,0,0,0,4696054.684,51456.72823,0,0,509993.2058,0,1175296.41,26058390.77,64613.98067,0,0,0,0,0,187837.914,1640707.985,0,0,2437831.664,72719.76903,0,0,0,0,0,1839018.745,266553.9237,0,0,929996.6175,81328825.6,13447669.32,1199668.799,0,0,0,0,0,0,0,0,0,428436.4185,0,0,0,0,0,3131198.276,0,0,0,0,0,0,0,0
89,glc6 0.5% 4 b,0,0,0,2655425.992,5373279.521,258723.2629,3607122.192,413759.1195,178166.735,622217.9848,0,72060049.3,4055091.404,23241974.65,2461143.412,1007820.589,3587732.006,0,0,0,0,5482469.378,97584.39028,0,0,498348.5285,0,1038240.93,23637169.78,0,0,0,0,0,0,162900.2521,1432181.737,0,0,1974974.064,157619.6477,0,0,0,0,0,1340800.268,0,0,0,1018761.759,94825909.2,15936594.47,1737950.886,0,0,0,0,0,0,0,0,0,406976.625,0,0,0,0,0,2852135.502,0,0,0,0,0,0,0,0
90,glc6 0.5% 4 c,0,0,0,1868838.63,5313967.789,378195.5792,3494653.848,400646.1499,112056.8579,575605.1543,0,67091230,3347497.704,21827793.77,2407993.106,1015748.423,3369733.4,0,0,0,0,4863012.429,62757.58491,0,0,504484.6196,0,929159.9886,21809893.5,0,0,0,0,0,0,134454.9614,1299278.99,0,0,1755817.691,131569.9192,0,0,0,0,0,1342908.01,186929.9923,0,196930.0287,882692.3841,63825528.86,10640709.66,934117.4221,0,0,0,0,0,0,0,0,0,298650.5399,0,0,0,0,0,2540195.813,0,0,0,0,0,0,0,0
91,q5 0.5% 4 a,2562078.837,0,0,0,3610126.702,99878.83198,0,257848.7454,0,1079801.979,0,50999048.08,2194604.079,483288.7781,1722798.755,1026527.535,7347026.757,0,4733677.333,0,0,0,20991236.03,1048341.569,0,0,0,0,0,504170.0232,0,0,0,0,0,0,3467266.264,0,0,0,1989466.788,0,0,0,0,0,0,1368688.109,0,0,0,47634178.85,9153647.267,833056.7493,0,0,0,0,0,0,446197.6326,0,0,0,3662413.11,0,0,0,0,0,0,0,0,0,0,0,0,0
