filename,id,pyruvate M0,pyruvate M1,pyruvate M2,pyruvate M3,lactate M0,lactate M1,lactate M2,lactate M3,alanine M0,alanine M1,alanine M2,alanine M3,glutamine M0,glutamine M1,glutamine M2,glutamine M3,glutamine M4,glutamine M5,glutamate M0,glutamate M1,glutamate M2,glutamate M3,glutamate M4,glutamate M5,serine M0,serine M1,serine M2,serine M3,aspartate M0,aspartate M1,aspartate M2,aspartate M3,aspartate M4,2HG M0,2HG M1,2HG M2,2HG M3,2HG M4,2HG M5,succinate M0,succinate M1,succinate M2,succinate M3,succinate M4,2OG M0,2OG M1,2OG M2,2OG M3,2OG M4,2OG M5,malate M0,malate M1,malate M2,malate M3,malate M4,citrate M0,citrate M1,citrate M2,citrate M3,citrate M4,citrate M5,citrate M6
11,glc2 21% 4 b,121988136.3,7256921.053,62862244.41,1631028.506,5745938969,281735312,1992214118,49756697.69,19324055.65,945967.3945,6019703.837,171055.7489,487462514.9,32526916.66,6139251.471,841711.2486,991104.4724,767411.5114,1104297422,125325135.1,305689822.1,52738047.91,55446403.65,8350076.536,60878002.97,3171165.784,2526884.549,61047.1554,397101860.7,44491509.33,117637578.1,15844283,8501082.019,4914302.909,482400.451,1096805.317,171831.5906,191607.0897,50508.29482,6975093.04,723886.5643,1434413.004,263934.8854,177767.2072,16733693.17,1915917.172,4722608.539,801269.1721,856759.3735,137933.2291,120609462.2,13425110.97,36552791.29,4832866.703,2735358.203,173003604.5,29519955.87,160171813,22885119.91,36922708.55,4577781.263,1970823.739
12,glc2 21% 4 c,84649797.77,5583995.729,58411434.92,1465202.982,3582074759,204362130.6,1997664219,49133131.89,20245275.14,1066006.299,7703932.73,215203.2966,565720648.3,37465767.23,7298373.554,834308.5749,942876.8555,932091.6805,1180976022,130343574.3,313254447.2,53355126.61,55240626.22,7909242.178,57295540.01,3123663.047,2904156.099,55955.64695,423471900.6,46619968.2,125677571.7,15977103.78,8916040.975,5208455.749,516242.9065,1096577.517,187762.7206,196279.122,35984.62995,7469336.264,755398.8378,1473563.215,264501.1189,171778.044,17012431.86,1893281.802,4639876.647,769494.0408,822941.4445,140451.6414,128064053.4,13930293.43,38210565.17,4766369.177,2737260.821,177265493.7,30003163.71,164761857.2,22854576.07,37091691.03,4537454.174,2026394.124
16,glc2 0.5% 2 a,61521214.79,2939929.407,21547107.05,357606.511,1665784660,64025926.94,110248535.1,1326269.679,3174850.003,118123.2614,207071.7519,NA,148049876,9522832.987,924333.4503,28455.24756,77015.34453,255560.7767,201839937.4,18586307,50304322.9,5028989.076,7605135.123,600156.6627,20675897.26,761479.9313,262377.1002,NA,95167425.92,7128867.238,24392523.35,1330257.876,1048908.345,1792245.192,149231.7411,120605.9756,9743.485997,16823.51965,22289.33795,1850494.947,113995.0773,108813.097,6899.664225,NA,1693303.859,148944.0328,392101.8099,41389.20453,59696.01827,7834.339734,14153721.99,961863.9403,2515765.772,141531.6837,123160.4984,55567784.85,6087205.983,32693416.18,2775755.453,5987210.546,421777.6187,181915.1595
17,glc2 0.5% 2 b,53398379.07,2445240.958,13161496.65,205365.8053,2625807008,99311450.24,108664182.5,877723.6781,3691414.652,200989.3078,184631.3674,NA,142928735.3,9270715.068,965361.4761,26911.79885,114664.488,345737.1974,202567825.1,19382641.53,54141131.46,5674967.516,8516917.186,905260.209,24256474.75,909043.5256,67283.18405,NA,98951614.9,7315666.155,25110127.15,1508244.069,1174296.305,1653607.412,129654.6283,141034.9068,13801.91925,19139.15575,NA,NA,106536.8575,134662.9813,13051.4403,NA,1844077.234,163072.3076,461512.6895,51460.11227,78610.51562,11189.88134,13357107.45,978232.5984,2880661.302,184424.2725,152033.6876,60637820.63,6811157.713,38242906.36,3451438.737,7435934.751,500249.6929,239420.3533
18,glc2 0.5% 2 c,57337036.43,2659103.098,12696640.24,192423.4626,3528468941,133154054.5,115087482.6,637357.8254,5774421.884,222231.0788,227214.7485,NA,168815982,11024083.57,1063484.524,38667.75918,98164.41338,265276.641,219379349.8,20880718.41,57777244.51,5921630.162,9017746.096,775647.4459,32034408.12,1174234.038,51804.83606,NA,118915735.1,8634318.865,28447089.83,1620550.242,1311729.754,2090978.752,157555.1629,138411.8398,12173.0923,22039.69215,NA,2308437.54,145248.6294,135356.1443,9529.717494,NA,1917893.252,165437.6,433713.1738,49522.19383,73448.37286,21254.11472,25649700.69,1562720.831,2715636.955,161711.7229,127319.166,230604407.6,19701614.41,23800945.57,2097915.509,4655665.313,210808.5315,33191.22518
19,glc2 0.5% 3 a,92052448.05,4670730.398,44338542.89,769994.9066,1946285818,77265900.9,239579395.9,3618279.511,5593860.878,256846.4617,488459.9137,4928.256005,242270319.7,15478265.2,1716328.873,65722.68937,267713.5087,459993.2808,279136937.9,26258628.34,78739746.52,8702634.393,15265465.16,1486824.516,34594723.91,1275207.474,260267.3122,1945.443446,132107355.8,9661409.595,38780758.96,2252291.063,2082017.829,2379670.337,179506.6751,256349.9909,28158.82922,49674.0374,34161.36183,2115457.472,149086.3308,202155.2715,21890.071,18563.78747,2403530.889,208915.5485,647938.366,74239.647,130083.9916,23256.40717,19008966.1,1331144.595,4453259.842,276478.8866,269849.5897,65749530.59,7552752.793,50283993.86,4506744.612,11387196.81,702697.5336,418568.6806
20,glc2 0.5% 3 b,84593341.62,4324829.36,44551702.13,766391.9984,1463871324,59848615.97,252148496.9,4019159.89,4471335.874,238496.4809,438429.4837,5291.391613,227803933.3,14773876.61,1702291.82,104749.1458,242111.8072,333548.5091,261594903,25359716.25,78786455.89,9013252.237,15091341.51,1417453.175,25913175.17,1001927.068,NA,NA,120649207.7,9314436.466,37554753.98,2460197.587,2060800.133,2364662.562,187642.1941,287194.0988,30339.1837,50269.97242,76909.87298,2069968.833,157522.1937,221553.0231,25037.60871,18010.68244,2634849.573,251816.7238,760575.9316,96724.76691,152672.5072,45489.88505,18523914.56,1406650.37,4525417.748,315795.5065,292704.8086,68660120.43,8125641.136,53748505.56,5179141.588,12337355.18,799906.8153,489325.7337
21,glc2 0.5% 3 c,58254555.67,2885147.914,23816932.6,396738.1587,2331942918,91192339.31,238935379.8,3677459.155,7617770.492,186509.1927,403808.7747,6473.645725,236567328.6,15186863.21,1793689.915,93520.61154,248272.7723,604371.6397,250158648.7,23289870.61,72808554.21,8151326.628,13501185.64,1301087.369,29983263.62,1160596.487,72507.03352,NA,117522679.9,8544013.268,35542579.48,2155136.32,2027583.207,1693751.672,132188.2157,221016.8966,24184.39735,40407.8024,34899.27791,2006760.843,150402.5555,222189.8824,24282.62608,12773.22986,2126946.602,196315.2596,594472.2139,69893.93404,115003.3441,28167.11827,16215089.99,1201955.449,4255325.613,276909.3741,259760.2,55173202.34,6619394.75,43069697.76,4102037.669,9651548.176,617053.6539,359437.3519
22,glc2 0.5% 4 a,48578843.96,2768244.812,35919946.59,629711.9795,1289403781,60302299.34,561025244.7,9886419.238,7592321.943,299652.624,1153445.99,18413.98321,482186178.5,31765627.66,4152517.412,280010.9775,721636.8889,707047.7762,381601638.6,36672485.59,125443960.4,14740798.07,27745381.2,2591448.718,43075436.44,1738685.026,690227.7293,2292.520425,151075651,11686158.55,57105437.89,3561639.087,3505390.339,2906476.196,226749.0262,524276.1999,57436.38701,122248.3406,48915.80978,2384296.915,153132.9823,312281.005,36773.05597,35657.25169,3195385.135,297127.1453,1026346.28,119343.23,234210.845,32991.68334,23796062.48,1759241.821,7410829.37,472564.9526,481853.7439,54168296.79,6789669.868,48346959.38,4671951.695,12510591.4,835966.4127,501532.8143
23,glc2 0.5% 4 b,70749675.12,3809126.915,41234926.97,734614.3745,1768980553,75627856.06,442384419.3,7517900.103,9210074.237,249321.1655,894092.2243,17718.15252,359016188.2,23510763.44,3645121.805,253503.8362,579200.4152,548180.3484,302493191.6,30457030.05,103248433.8,13617929.64,22469400.32,2364524.372,34240150.91,1393013.617,525579.0545,1832.539282,132140280.9,10823029.9,48540583.69,3437705.323,3051639.429,2463169.496,197987.9966,377754.8742,42761.52441,84493.36358,28842.21832,1918689.351,139465.2729,214161.0707,28217.21228,19739.2012,3275077.388,322496.2375,1097949.228,142122.2503,244075.5835,33274.57451,21128901.48,1611963.865,6071559.403,447154.3021,416564.923,57157287.42,7294343.195,49055686.79,5096854.174,12561586.86,924050.2139,549123.2458
24,glc2 0.5% 4 c,76676430.85,4049178.02,43847615.58,763558.5153,1660938372,70529225.5,412228906.2,7132753.342,9445576.685,341543.7449,905060.2934,17382.72496,406887004.8,26510720.58,3565864.524,212514.0413,629308.224,607531.9508,329343104.4,31002441.02,101461440.2,11495654.16,21322229.3,1960507.459,39582699.95,1553131.947,557531.105,3447.196463,153311364.6,11656223.22,54792033.06,3244017.18,3096944.568,2180879.781,182033.5238,338212.9426,33412.85943,75386.23287,27934.72751,1861741.838,105005.2141,210178.2494,20911.5762,25097.91607,2911044.366,261851.2482,877875.7807,101685.2893,188833.0622,22808.77709,18983922.54,1382524.56,5507157.233,333816.2255,328688.8021,63083192.5,7659364.545,54103862.8,5027691.598,13273842.96,828342.8652,501510.5729
25,q5 21% 1 a,96815815.81,3844504.52,31843.96336,194184.5971,1866697157,70336336.36,9411.774886,23144.20124,4694430.003,135642.7676,NA,NA,2165499.005,255820.8415,102737.1766,989579.0844,7221492.452,231987112.9,103099569.4,23625784.41,16000535.63,76031269.09,11187307.84,298145787.4,16928252.25,555654.6077,NA,NA,89853444.09,12445223.01,20991176.61,6087155.655,74220655.68,1390858.725,112846.2527,18092.61714,86295.32005,13295.5782,363327.2335,1533169.858,161875.4771,235963.8067,28686.66571,815879.6513,921001.728,177835.6391,122420.9055,608662.715,86723.81398,2459800.379,14968294.83,1870641.634,2912946.669,850494.9812,10301276.96,48975572.06,8233603.665,11451536.31,5108471.145,38388628.46,4267497.21,NA
26,q5 21% 1 b,91890107.56,3647069.303,1980.144943,111492.4467,1793933148,66106818.12,26138.50213,19110.45439,4902979.275,160929.3156,5347.609977,NA,1799998.623,234463.6007,80066.79014,710085.5479,4812844.405,155964264.7,88997626.8,20124739.19,13578718.85,63344861.36,9354231.789,252751616.9,14232570.9,470893.392,NA,NA,74626759.38,10271595.78,17250857.66,4880802.79,60460029.52,1842395.588,146209.0047,15114.95183,79160.31615,12581.75792,337393.6543,1861673.37,178831.4419,189920.7275,23489.95506,649094.9169,921289.1671,163817.4188,106663.7209,554805.0582,79459.68632,2251749.353,15423999.87,1733172.014,2466302.566,692215.4096,8874924.876,45619974.6,7519450.493,9844778.099,4434377.867,33710768.13,3711559.07,NA
27,q5 21% 1 c,72409116.18,2944208.995,2665.303573,122442.1967,1920716106,70968652.21,16182.77628,7262.098713,5098685.222,160843.6315,NA,NA,2866173.409,314434.6329,117440.8785,835413.4793,5749550.029,189738272.1,93314401.79,20715449.98,13883177.27,67342291.31,9849514.113,267255188.7,17680246.6,573238.4083,NA,NA,82262956.28,11164813,18324697.13,5582001.478,65687574.9,1880674.43,143361.6432,15758.45396,86761.60996,11412.71963,344309.9405,1588486.042,183104.3901,213938.1567,25822.36927,754679.314,922151.7984,167300.398,104303.5758,548645.8064,84080.07919,2244000.524,15740391.65,1696389.529,2511308.878,701033.3206,9036997.37,51215676.33,8243363.118,10711948.95,4907668.864,37707978.72,4133145.241,NA
28,q5 21% 2 a,232795270.1,9256094.15,256696.0062,1052907.138,2893794773,108841039.4,618476.5427,3223656.556,9709940.608,317350.4554,3455.750592,9081.014435,5335989.957,896209.1921,456151.6891,2698051.633,16445222.24,539647745.7,176248297.1,45470315.84,30723889.57,134077931.7,18782845.03,483555851.8,31348703.6,1065208.878,NA,NA,154579004,25659608.4,42149893.18,12785778.56,134800262.5,2099184.051,206553.3165,48276.43789,221832.9975,23896.40352,783885.1729,1830531.881,238311.2892,370102.6232,48687.33747,1237251.193,1689337.142,423115.6504,280582.3367,1311518.827,184411.4395,4905656.526,22799762.21,3918492.211,6491150.374,1936912.95,21651045.31,86889583.46,17714992.94,24586273.85,11287594.24,77647611.31,8788637.609,7065.59361
29,q5 21% 2 b,138276905,5643481.76,102935.7869,617418.0947,2668393970,99596826.63,343696.0405,2443310.929,8373368.547,345348.7327,6156.560317,7480.739363,4199971.36,743677.1471,393487.931,2279213.92,13957235.93,455408997.5,168349407.1,44767270.03,29432589.73,127506650.7,17248663.56,448669932.4,27420815.69,925981.0317,NA,NA,148740957,25334799.94,41013385.43,11082839.39,128516343.5,1413922.871,164339.9549,51727.84287,230292.8232,31130.27183,811247.2714,1848000.209,255015.1304,398016.6773,41993.60417,1230987.052,1702365.806,423550.2355,283434.8376,1273293.867,177670.7555,4668062.634,22743719.09,3903353.543,6323383.37,1745148.569,20454163.38,84582120.45,17205444.5,23533122.5,10318745.8,72986566.14,8008997.742,1851.801939
30,q5 21% 2 c,80109187.74,3329437.532,41113.50789,414035.1678,1917582992,70767317.33,154484.5483,943105.7828,8022481.01,235871.9466,2961.659971,7749.156521,3589859.269,603592.5619,357672.2195,2224164.12,11874338.75,385164899.4,146665433.8,38346989.78,25750675.29,114237831.5,15630735.99,409071389.4,23599609.97,785404.6894,NA,NA,126396469.1,21881781.4,36388877.05,10211234.28,117002950.5,1365537.19,152253.0387,55149.92156,239957.3475,27612.10237,824082.7273,1670363.148,240113.9085,348341.4461,38266.08662,1154338.436,1488461.534,364434.3042,244496.0159,1129630.994,171062.8375,4183958.33,20808683.52,3455529.422,5790849.582,1683467.693,19099494.12,81568996.76,16304489.25,22821325.37,10179883.6,72304172.74,7915274.993,1847.31089
31,q5 21% 3 a,363418897.7,14755441.15,413346.3096,1746309.287,12287062435,454863332.4,3215765.347,7887640.289,24097657.69,883500.2494,23940.09986,52414.71522,9925647.044,1491230.679,858772.3929,5225660.433,24216651.48,778878181,288599204.1,72605047.23,59795788.89,253841647.6,38960533.13,1035214523,86583702.77,3082255.789,NA,NA,249863344.4,35585955.07,63134858.15,34856313.97,224794662.6,1966975.6,283743.8476,165168.2927,719261.1464,106338.7966,2888492.966,2628225.641,428448.3619,857953.5073,117893.2091,3213377.714,4414863.254,1095657.07,921070.8846,4008998.392,643928.47,17043549.88,53019713.15,8789325.183,16807684.89,9065078.108,60008242.17,121224492.3,23874720.02,37041181.86,27108984.15,124996694,21515158.89,658923.5583
32,q5 21% 3 b,209086284.7,8410283.004,327643.7808,1571555.422,3402316222,128175870.2,1730448.184,9898238.403,11597142.7,482364.7038,13631.56666,33471.75737,6051507.919,1157441.79,721718.154,4227616.859,19715609.76,648534498.2,258920224.6,67771935.32,52419329.19,226355319.6,32573651.49,876204322.6,42668737.24,1398703.645,NA,NA,195496451,31933711.62,57555768.75,28186218.86,197632403.3,1772470.514,267326.0639,171907.3547,685838.7932,100014.4967,2613179.096,2200386.208,429367.8002,840369.8458,107864.2123,3050403.825,4368126.5,1113734.677,899386.2999,3924357.039,582702.2184,15912689.58,52173937.89,8889391.695,16090024.12,7916669.709,56707805.26,118874121.1,23502131.13,35458327.71,24028187.22,116638702.9,19381790.58,414944.9381
33,q5 21% 3 c,145513976.3,6076278.095,293757.4408,1558533.331,3443591365,130455854.1,2091192.711,11340193.14,12503427.26,457624.4485,17526.07635,46422.54979,7421770.013,1348981.216,772324.8641,4711985.24,23187262.57,741963793.5,283359401.8,74078087.26,59369904.32,248903325.5,39243559.55,1002932838,47640063.78,1593968.153,NA,NA,210976876.1,36158745.08,64658106.81,33072300.96,227476247.1,2023767.41,298594.9709,182195.6023,739164.0116,111012.7963,2946904.443,NA,493430.6224,955489.669,124275.6697,3535690.906,4241502.795,1064905.101,893549.669,3900444.004,596133.7856,15991687.85,58498312.44,9970222.748,18470906.19,9391037.582,65106444.24,122226527.2,24682193.07,38060772.83,26787416.2,125107142.9,21060776.69,608178.7197
34,q5 21% 4 a,212561901.9,9201087.964,818157.2257,3470900.069,6438476166,252368196.6,14346699.06,56925772.33,28677319.85,1119410.787,91734.1511,310809.4583,11327610.2,2540985.595,1938513.567,8703533.927,31184804.41,1009729255,355498729.1,107489527.9,96516268.03,376593193.8,58189346.92,1475228615,55357991.84,1899864.195,NA,1819.751738,240117897,49477222.41,94654920.15,57101623.23,314857379.7,2238435.419,429538.043,313833.485,1188111.001,184739.6731,4795227.385,3043464.027,755797.1883,1772969.785,250025.7703,6617620.469,4984378.089,1470152.254,1397861.295,5553582.972,871652.3122,22991014.3,81594961.51,16651138.85,32241122.67,19327921.92,107969252.8,139384266.2,33596066.5,55694808.57,43754218.58,172180589.7,34774980.14,2018990.222
35,q5 21% 4 b,119343018.8,5257607.387,473441.2901,2146765.599,4578580737,180032387.1,9464522.113,39611929.9,21597545.85,824853.0921,64251.04191,236643.9039,8723748.463,2083136.558,1540122.066,7234897.393,24552783.62,792935034.1,326738385.5,98733411.86,88070199.54,346376494.7,52868487.85,1354544319,45623121.75,1500535.141,NA,728.0878684,195881532.8,40149993.4,77570917.16,46858864.88,261015982,2115959.962,424758.1611,336781.8334,1300542.237,196963.7888,4986593.166,2865989.617,732123.5653,1702026,238516.2852,6229791.736,4892565.169,1500289.849,1341349.089,5456869.245,849412.926,22553080.95,67815601.75,13730133.39,26492757.76,15778692.25,90345219.88,134875455,31630501.11,53273138.42,41632483.93,165546080.5,32791033.13,1934891.587
36,q5 21% 4 c,166732369.6,7013966.331,528241.5628,2304893.284,5790295542,223901812.9,8067349.132,33020615.5,26789321.18,1036061.33,72021.41869,264311.8778,10703673.87,2422881.21,1759049.206,8140619.232,29721836.71,976950542,363237673.3,107847035.5,95493539.16,370605923.1,57058748.26,1467137826,57007700.09,1908689.494,NA,2096.77476,235432970,45591996.28,89411251.85,52606284.53,298523761.7,3705554.727,504901.2889,303752.3365,1079392.761,183125.7746,4557379.267,4118091.22,786653.222,1702312.438,242087.0801,6396100.068,4916465.068,1430409.716,1266349.071,5230532.719,824372.1563,21520970.06,80081517.06,15530992.82,30273273.57,18047127.83,102781855.6,156083811.1,37197672.99,60491255.93,46758480.47,188148200.2,37294890.33,2058454.289
40,q5 0.5% 2 a,109387277.8,4370200.94,4594.50745,64318.23989,4058412721,150462165.5,52602.40553,NA,4914979.518,176106.6141,NA,16521.59103,2925429.236,219574.6249,73214.03166,761946.1331,8422193.888,277466666.3,124193226.3,13857688.68,7578494.614,41142731.83,8241474.185,233946774.7,32269533.81,1020524.794,NA,NA,111614489.3,7559553.278,7215858.626,5092898.432,35604056.98,1462127.462,117832.6868,16799.39422,91062.85288,17215.13585,541168.4637,1795071.136,118369.9285,100007.1204,14047.19949,458870.6165,1155569.527,116215.7347,61873.31637,367715.7802,71332.63407,2052711.205,15108826.79,1008722.579,1017247.185,604169.3816,4750197.733,72551261.67,7509478.911,5709838.749,6424178.458,25243031.39,7920238.559,740.7667324
41,q5 0.5% 2 b,125825757,5013083.28,2982.434917,60623.84246,5368171239,196567226.4,135393.778,NA,6587792.387,251303.9638,NA,13163.67298,2974103.553,215812.7443,37862.51538,654484.0155,7247855.329,236049040.9,121050360.2,13375184.63,7180887.532,38741112.95,7375569.306,210336256.6,37962949.65,1291763.661,NA,NA,120124863.8,8040704.921,6956060.55,4860438.477,32418228.71,1389956.197,112910.5161,13828.52548,89743.70001,17911.24494,533746.3629,1940026.565,122172.4295,103744.2656,11890.13207,464470.6342,1234071.677,125795.6395,74176.8868,377208.4994,69556.81684,2038034.048,13236013.85,937370.9122,981113.582,566001.98,4487009.72,71505891.08,7281630.047,5386078.07,5998206.304,23285927.2,7348831.517,719.5936017
