filename,id,2HG M0,2HG M1,2HG M2,2HG M3,2HG M4,2HG M5,2OG M0,2OG M1,2OG M2,2OG M3,2OG M4,2OG M5,3PG M0,3PG M1,3PG M2,3PG M3,aconitate M0,aconitate M1,aconitate M2,aconitate M3,aconitate M4,aconitate M5,aconitate M6,alanine M0,alanine M1,alanine M2,alanine M3,aspartate M0,aspartate M1,aspartate M2,aspartate M3,aspartate M4,citrate M0,citrate M1,citrate M2,citrate M3,citrate M4,citrate M5,citrate M6,FBP M0,FBP M1,FBP M2,FBP M3,FBP M4,FBP M5,FBP M6,G3P M0,G3P M1,G3P M2,G3P M3,glutamate M0,glutamate M1,glutamate M2,glutamate M3,glutamate M4,glutamate M5,glutamine M0,glutamine M1,glutamine M2,glutamine M3,glutamine M4,glutamine M5,lactate M0,lactate M1,lactate M2,lactate M3,malate M0,malate M1,malate M2,malate M3,malate M4,palmitate M0,palmitate M1,palmitate M2,palmitate M3,palmitate M4,palmitate M5,palmitate M6,palmitate M7,palmitate M8,PEP M0,PEP M1,PEP M2,PEP M3,pyruvate M0,pyruvate M1,pyruvate M2,pyruvate M3,sedoheptulose M0,sedoheptulose M1,sedoheptulose M2,sedoheptulose M3,sedoheptulose M4,sedoheptulose M5,sedoheptulose M6,sedoheptulose M7,serine M0,serine M1,serine M2,serine M3,succinate M0,succinate M1,succinate M2,succinate M3,succinate M4
19,glc2 0.5% 3 a,14653385.42,1086699.213,2013461.559,134062.5517,317994.5207,24188.36028,5047652.468,0,507955.281,0,0,0,28804496.19,1389046.352,26314614.69,290505.8625,17197810.81,1643148.844,10591106.54,800088.4901,2112761.785,0,0,9701323.619,624425.1823,1616632.151,0,496489533.2,34226805.67,132942916.9,7674388.052,6575562.224,198029254.9,21367051.22,136299898.6,11654514.9,28409379.3,1637201.221,861448.4583,7393492.808,501243.4126,23541251.56,1119776.154,7152796.676,82628.61982,0,4012916.496,522332.4814,2591496.254,0,1294743737,108625164.4,313748991.3,34043577.81,55031185.36,4168505.21,1086491156,60205247.61,6590194.997,0,612257.1058,0,1330142332,48733295.65,123196549.3,1860012.329,120981213.5,7829149.938,29462140.1,1580127.57,1251467.478,111713366.8,20707208.57,1839086.414,0,0,0,0,0,0,7047411.968,280699.3695,8087782.012,88342.9381,49240929.18,1871898.325,14199699.56,137312.4464,0,0,0,0,0,0,0,0,41869782.61,1352159.382,609277.417,0,10321586.14,568964.4806,452848.8023,26665.33457,28688.04059
20,glc2 0.5% 3 b,11875522.08,873166.6548,1759736.277,152967.5904,329764.1736,0,5174679.704,0,296630.2356,0,0,0,26788752.55,1245434.612,22998908.94,262736.3239,15122681.3,1403791.167,9480940.551,667518.2335,1943341.764,0,0,8531519.697,601983.9637,1398853.519,0,422148753.9,30090510.12,110307481.8,6857387.418,5607972.529,182132114.4,20462836.26,125218356.4,10984473.98,25181193.1,1543090.747,714009.6955,6215538.225,325240.4373,20931422.24,871205.8185,6212927.101,42913.67966,0,3204156.568,451495.9007,2186306.968,61814.96657,1038451798,88872604.32,262589979.1,29989317.17,45513670.52,3511720.837,869834335.1,47534565.35,4975260.087,0,462613.171,0,625065547.7,25145034.8,127217398.1,2021250.381,107171117.3,7739233.51,26338951.74,1278171.158,1177897.207,97444501.88,17939130.2,1399549.599,0,0,0,0,0,0,6358456.543,302572.5261,7293968.954,42286.69355,51503754.9,1993922.323,20540928.05,200742.9388,6799.814925,0,0,0,0,0,0,0,31896317.02,1005364.106,538144.2789,0,8156880.11,370812.2892,509995.9472,27284.78089,61413.08677
21,glc2 0.5% 3 c,11989352.47,724299.2663,1652570.945,120404.5401,254651.4356,0,3678890.188,0,225840.1457,0,0,0,27947849.48,1251236.153,24243286.78,262099.661,14646480,1370396.757,8939566.305,489417.8641,1795009.865,0,0,9179014.271,578057.3315,1506633.148,0,476829827.9,32206098.67,122406596.2,7261909.484,5862550.011,172549765.9,18677298.82,113706982,9886059.689,22853018.54,1135508.863,27418.34445,6810794.496,357948.1661,21941838.78,670118.4013,6746869.031,67332.80238,0,3702212.033,499715.6868,2433731.225,53330.30218,1129630460,94630799.23,275861177.6,30703937.57,47300533.47,3448466.861,1106429325,61120297.75,6112336.015,0,488744.5949,0,702423998.8,27136905.86,152625342.3,2419061.877,109733237.1,6403884.141,25250573.88,1111042.788,973659.2593,129553439.6,25257497.62,3725649.169,0,0,0,0,0,0,6591021.44,278754.2851,7803004.433,64246.66136,67568868.18,2856066.604,27298383.34,306851.1075,0,0,0,0,0,0,0,0,34143675.72,993878.9905,544763.2268,0,7631965.398,374789.2199,488485.6128,0,50295.36776
22,glc2 0.5% 4 a,20617060.3,2224895.285,4954412.437,762530.3828,913026.403,75203.93876,7162367.786,0,1509413.409,0,0,0,39655722.37,2081084.623,32717185.23,467996.4565,18288937.58,2527851.276,12804816.11,1496586.743,2896078.136,110628.3631,32020.53157,13319104.07,681082.213,2128723.234,57879.23375,567073052.2,43426029.93,176851700.2,11836089.79,9523940.434,220162550.1,36678174.88,166174833.1,22119413.96,38328992.18,3660656.965,1501323.742,4455479.271,324878.5577,22231453.81,1046119.597,4521989.603,37781.39347,0,8753198.487,885440.8916,6498684.714,94629.48341,1346629423,131530421.8,375329330.8,50983931.06,75322513.85,6570062.557,1463231432,89977653.51,20954387.38,4784609.677,3726331.964,111107.6231,544102573.8,22027499.05,179591991.6,2705500.482,138952446.6,13564848.69,41962862.02,3442146.764,2036578.46,181064920.3,31600627.67,3250627.306,0,0,0,0,0,0,8886316.983,436892.7599,11551608.63,300415.0715,43742173.61,2026247.741,25846729.74,310857.8438,0,0,0,0,0,0,0,0,51483326.2,1794084.927,903147.3663,0,8134467.612,687901.5831,942762.1499,119934.2625,125090.6775
23,glc2 0.5% 4 b,17457617.54,1411325.172,3312351.98,379871.3799,619643.1609,0,8437598.158,0,1006775.169,0,0,0,42282133.06,2062868.645,35506414.16,443685.4043,21462934.87,2348465.598,15442737.96,1448692.949,3360464.711,106107.5165,0,10434770.62,928433.7405,1958977.9,79328.17887,520270889.8,41264234.03,160371489.1,11929247.03,9704429.777,251102749.3,31317048.4,195184727.4,19677892.88,45247319.55,3337891.492,1832324.193,3987567.452,298691.9537,20572109.08,923950.4018,3853481.728,26541.23085,0,6975039.2,774392.291,5339028.03,171657.5651,1253999288,120956076.3,378131762.9,49454454.57,73493204.4,7078682.293,1304317318,73829592.78,11320375.38,725466.645,1431716.763,0,517694504.5,22040621.54,193615950.2,3151100.647,143108433.1,10489670.67,40375405.21,2506776.784,2178430.416,261624888.6,46747821.48,4752471.559,0,0,0,0,0,0,9093583.19,396844.1947,9906054.152,102739.6361,56987972.85,2676166.043,33795336.12,419255.6826,0,0,0,0,0,0,0,0,45070058.55,1533600.191,710620.7792,0,8794190.793,490998.1752,833891.464,80580.48752,98917.13865
24,glc2 0.5% 4 c,15319261.16,1166619.606,3281800.831,308793.0681,520769.6593,0,6386741.819,53408.90105,553051.6398,0,0,0,44255635.84,2052866.197,36107550.64,520894.9653,17688353.81,1865746.148,13137293.1,1078609.983,2897624.491,54688.23923,0,11550915.18,805241.7317,2176038.286,80083.58249,591480828.9,43223719.03,178118733.3,11540699.59,10145000.16,209203367.5,24004358.51,160355824.5,15035633.35,35565585.97,2436732.753,1282900.374,4163825.025,225869.6495,20797054.22,904420.1158,4133484.971,0,0,7651538.707,797719.3223,5325149.198,87555.79428,1306471680,116815417.6,363333891.6,42991649.08,70216577.79,5762773.94,1433941522,80945136.47,11020974.99,545286.654,1371039.069,0,629186546.4,26871708.03,246207586.3,3893677.425,125578248.1,8691808.968,36279276.21,2349850.19,1910491.84,268844975.6,46888675.84,4075693.432,0,0,0,0,0,0,10173874.06,480262.0737,10743589.74,144823.8614,106162764.9,4911774.272,63473716.65,863441.789,0,0,0,0,0,0,0,0,56203628.95,1963269.658,932591.7619,0,9106259.686,509145.2925,766465.1456,56573.80696,0
25,q5 21% 1 a,6119561.674,504461.0649,138079.9215,748483.3697,47795.39051,2334837.946,2103738.535,0,0,328021.6486,0,5155831.957,78512653.13,2314303.324,0,0,16206688.26,2314667.474,3022770.521,1230201.759,8862854.799,843856.7297,0,8397376.584,1324083.364,919822.9136,3949399.616,456215236.4,61836717.91,100289084.3,26919004.42,299399626.8,193975931.4,32146649.26,42793437.85,17087581.85,117971497.2,11802017.39,0,35727059.55,1954493.148,31392.23007,0,0,0,0,8028620.162,638950.1962,0,0,576067636,119932951.1,75090306.4,331544042.2,43418855.05,1079968412,13324253.86,1246750.805,473969.6584,3884118.807,24507011.23,749918902.3,570923936.6,19967629.88,196106.1928,234524.1427,113447484.7,15168022.38,25644553.72,6160979.385,79918706.78,303827239.3,52917096.39,4776749.728,0,0,0,0,0,0,19048805.3,566839.0573,995176.6026,0,120349919.4,4030312.698,11002.72493,113179.6793,0,0,0,0,0,0,0,0,25608404.45,674530.5472,0,0,7975350.261,662795.5332,840242.6246,43844.40337,2789011.822
26,q5 21% 1 b,6156603.206,522983.412,160605.5348,674285.9597,0,2317102.343,823557.9123,0,0,605563.9479,0,4532881.796,79461174.97,2449927.204,0,0,14608494.14,2144117.756,2952167.961,1043096.202,8100935.021,797313.9084,0,8320324.258,1205735.618,789220.5643,3806005.547,458237284.8,60706147.91,96052622.87,25713529.8,286125201.8,189811553.8,30682323.59,39813277.54,16404719.96,113246886.5,11447622.55,0,35087923.19,2256370.961,0,0,0,0,0,8622799.68,516535.3166,0,0,671359069.1,137245077.8,85151004.79,376026326.7,49654958.01,1216095998,11379977.29,1063119.062,602571.757,3841082.828,24562376.98,764023897,671525024.8,23404919.61,235567.1586,137316.4527,108792966.2,13730844.64,24745028.7,6143524.886,74895348.59,379333621.8,68684578.39,6209068.321,0,0,0,0,0,0,19653824.94,586374.4375,836227.6924,0,111855051.5,3861404.12,20880.8199,120778.1527,66031.42337,0,0,0,0,0,0,0,27401426.09,756082.7025,0,0,7460894.457,733791.2855,893501.3321,86701.66009,2690414.804
27,q5 21% 1 c,4322902.198,357054.6496,71988.29035,470674.17,39329.17264,1539339.246,1182066.107,0,0,117105.0858,0,3705063.897,60753295.04,1748840.45,0,0,13710622.31,1985508.384,2524541.93,952265.148,7549559.895,673821.9186,0,7175335.846,1001853.484,718211.953,3332846.459,382890014.7,49741859.18,81253736.69,21996885.16,245221768.9,173612545.7,27794061.21,37450229.09,14603845.51,103908533.2,10123598.44,0,28863568.7,1613156.395,0,0,0,0,0,5712402.167,610839.5884,0,0,498978308.7,100476000.6,61553257.01,278040437.9,37764567.36,927512586.9,15213540.76,1099713.593,308286.4573,2992375.802,20342458.29,627260714,440327979.5,15422880.84,89931.10665,88981.80611,91614057.46,11711852.86,19165306.22,4502611.703,61854179.75,196281105.8,40007955.21,3265490.491,0,0,0,0,0,0,14999849.59,411836.0615,837136.6966,0,64930393.73,2126864.953,0,32602.57737,0,0,0,0,0,0,0,0,21583753.89,545007.859,0,0,5676988.441,565397.0481,729244.444,41703.2663,2182673.23
28,q5 21% 2 a,8410983.534,864648.7786,329293.9803,1425503.88,112753.4338,4304011.333,3095096.324,94680.01387,61120.5367,1058419.516,0,7799277.194,113608658.8,3494082.514,0,0,23328830.63,4035490.983,4958085.247,2111795.27,13066854.99,1508189.454,0,13584309.03,2103096.922,1353132.055,5687248.964,647142400.5,97806584.19,150749426.8,43693196.88,423686281.7,288078207.2,52404707.75,65511894.96,28799029.6,172206444,18337528.92,0,54330242.67,3372872.212,0,0,0,0,0,10929980.95,805632.1296,0,31660.07047,764004832.9,172180772.8,106595064.1,435782271.9,54820542.2,1361969322,17032224.39,2077764.569,1087936.974,6778884.598,40674663.11,1212708568,1251774353,43471961.88,534968.1742,1189094.048,181160801.4,27320175.2,44050522.6,12122328.58,126551358.3,361065154.4,63167180.39,6152569.154,0,0,0,0,0,0,25682689.57,780410.199,1141665.568,0,135529768.9,4354769.485,27433.0673,413475.5067,21264.2015,0,0,0,0,0,0,0,48362402.13,1291583.657,0,0,9934620.291,859528.7941,1129054.28,105174.8824,3709245.539
