filename,id,2HG M0,2HG M1,2HG M2,2HG M3,2HG M4,2HG M5,2OG M0,2OG M1,2OG M2,2OG M3,2OG M4,2OG M5,3PG M0,3PG M1,3PG M2,3PG M3,aconitate M0,aconitate M1,aconitate M2,aconitate M3,aconitate M4,aconitate M5,aconitate M6,alanine M0,alanine M1,alanine M2,alanine M3,aspartate M0,aspartate M1,aspartate M2,aspartate M3,aspartate M4,citrate M0,citrate M1,citrate M2,citrate M3,citrate M4,citrate M5,citrate M6,FBP M0,FBP M1,FBP M2,FBP M3,FBP M4,FBP M5,FBP M6,G3P M0,G3P M1,G3P M2,G3P M3,glutamate M0,glutamate M1,glutamate M2,glutamate M3,glutamate M4,glutamate M5,glutamine M0,glutamine M1,glutamine M2,glutamine M3,glutamine M4,glutamine M5,lactate M0,lactate M1,lactate M2,lactate M3,malate M0,malate M1,malate M2,malate M3,malate M4,palmitate M0,palmitate M1,palmitate M2,palmitate M3,palmitate M4,palmitate M5,palmitate M6,palmitate M7,palmitate M8,PEP M0,PEP M1,PEP M2,PEP M3,pyruvate M0,pyruvate M1,pyruvate M2,pyruvate M3,sedoheptulose M0,sedoheptulose M1,sedoheptulose M2,sedoheptulose M3,sedoheptulose M4,sedoheptulose M5,sedoheptulose M6,sedoheptulose M7,serine M0,serine M1,serine M2,serine M3,succinate M0,succinate M1,succinate M2,succinate M3,succinate M4
1,glc2 21% 1 a,0,339315.5936,267791.6319,0,0,0,1662673.484,0,0,0,0,0,20167555.7,884760.1082,15898216.59,113707.5117,10700973.4,912277.7015,3057691.686,73883.91156,172211.426,0,0,9446908.492,622999.38,608767.4136,0,464366010.1,34717512.42,65752566.95,4839162.318,2264940.617,159042480.3,16372636.32,54293409.08,5309351.717,8113884.392,548084.4841,27939.42439,1142718.522,61717.62082,14072116.09,364187.2785,1079372.43,0,0,2386399.661,537605.6332,1225689.223,0,893424745,76327009.35,126982511.4,12968709.29,10707812.4,1219606.431,466130056,25491886.58,1372260.707,0,0,416968.8688,978546368.7,34345854.22,29489334.07,270674.0307,109694940.7,7039654.76,13196564.57,641362.5136,172956.8024,44854899.19,7083671.605,1070273.014,0,0,0,0,0,0,4968334.903,175369.9704,5037135.93,36312.92194,46135942.9,1536012.957,5988167.871,27452.36022,0,0,0,0,0,0,0,0,28521511.06,823749.7248,271238.1848,0,9419604.156,456289.6135,267296.9028,0,29593.7206
2,glc2 21% 1 b,0,576934.8379,167714.9077,0,13535.67497,0,1989918.892,0,0,0,0,0,19796370.78,817010.3983,15750016.65,106124.5782,10213621.47,862965.1636,3255215.51,124491.3918,190271.7679,0,0,8071999.403,458786.8928,655656.4824,0,404245905.7,30261497.47,59381166.93,4431862.477,1918134.501,156630549.4,16914345.26,59736691.61,5697601.915,7681566.603,373880.1451,0,886233.138,56079.83138,13278672.01,362674.948,1046155.389,0,0,2240270.589,513648.584,1098309.005,0,913080848.9,77859359.04,133793410.2,13987399.05,10842080.9,660239.4243,496786298.9,27909973.4,1827978.763,0,0,0,371295314.8,13430878.78,29474299.24,364312.4935,90289900.52,6345867.747,12544966.23,562300.2467,144717.0996,85554758.42,14559012.33,1260424.827,0,0,0,0,0,0,4935683.82,191523.759,5411375.029,45612.5154,43713950.77,1565685.308,6485485.648,0,0,0,0,0,0,0,0,0,19731890.99,578796.136,236367.5809,0,7659262.461,544162.7642,276115.046,0,185252.4309
3,glc2 21% 1 c,0,0,211169.0602,0,0,0,1940444.171,0,0,0,0,0,20886711.04,886132.5802,17598689.37,164300.5474,11551679.4,1068359.785,4054220.493,206163.1055,352156.3425,0,0,8235450.569,504423.4411,624985.1603,0,406542697.1,31683728.21,62737928.07,4808325.095,2168737.317,186827518.3,20345860.63,73230833.98,6539031.255,9079238.281,525257.8791,28247.64166,937086.4442,49257.43709,15711743.88,414652.9873,1326256.214,0,0,2464536.051,453485.251,1166974.195,0,1029442377,89827635.49,154771203.1,16246168.6,13823392.47,921638.6762,504061945.8,27890033.41,2017253.704,0,0,0,487897013.4,17668619.03,29958641.22,356117.0147,96811721.8,6161158.765,13588468.5,610631.9368,156623.0617,82763407.49,10793015.57,993814.8861,0,0,0,0,0,0,5084202.788,188802.3167,5942270.712,56463.10657,35647121.51,1236544.748,5808878.348,0,0,0,0,0,0,0,0,0,17722282.93,496000.3237,260554.6076,0,8764712.872,471854.7176,268393.1729,0,0
4,glc2 21% 2 a,9152453.495,624160.8805,553841.1446,30063.26722,0,0,3639611.723,0,0,0,0,0,34641926.95,1622969.086,30081379.03,413313.315,15845633.23,1802174.053,7658682.945,750945.8667,1209077.668,0,0,12219823.09,1206186.357,1523367.995,74384.69818,621259792,58526949.34,136805913.5,14837728.81,7198727.9,240008150.2,30045815.88,133587730.6,15102586.32,21796753.48,2097275.957,673653.9367,1392693.568,106806.8903,21923658.86,835111.1522,1950210.281,0,0,3207858.289,557631.1399,2267879.859,61125.46654,1409455213,137685392,282678782.4,39572501.4,35289508.65,3506827.288,820093422.1,46214278.12,5684947.827,263984.2165,239344.0914,0,540419291.2,21793252.69,73418502.94,1191993.571,160904817.5,13547182.02,30618947.25,2681766.409,1075565.093,109510243,15866630.98,1569222.027,0,0,0,0,0,0,7899982.591,380989.5574,8417621.726,89557.15241,34437115.63,1338355.939,11168474.93,82922.94293,23192.34152,0,0,0,0,0,0,0,30773241.44,1002671.587,473957.8185,0,10591244.17,710018.6275,741512.9968,62924.22443,167512.2041
5,glc2 21% 2 b,8958437.06,610254.1211,772985.1571,57857.39975,72011.85612,0,3663949.08,0,0,0,0,0,37100068.91,1759130.66,32085819.47,473620.6148,16081733.57,1830351.907,8495283.275,936509.4533,1371456.05,38612.32205,0,12386314.27,1391683.375,1715551.979,110554.3062,672200830.2,65386972.99,150088969.7,16738282.1,7898063.225,244332778.2,32865064.82,141862571.7,16622540.34,23883911.29,2360540.975,711946.9051,1423772.074,124666.0246,22395910.63,837022.203,2117884.413,14060.43173,0,3486244.215,723882.9907,2589259.421,64854.63133,1511034547,153722670.6,320945554.6,45976523.43,41605757.77,4390164.01,857513721.5,48085401.74,6368147.328,250993.7148,225303.9276,0,680256581.7,25345807.01,80376292.04,1266997.204,155592759.9,13898041.84,31431037.87,3052830.506,1303022.641,86274074.34,9663373.934,964286.5411,0,0,0,0,0,0,8303135.834,372131.8238,8990667.462,147176.1945,39729911.36,1479452.048,12209248.39,123596.5777,18370.95107,0,0,0,0,0,0,0,31642369.39,1015984.714,478442.0976,0,21744689.04,770109.1375,817840.8183,118194.0878,0
6,glc2 21% 2 c,7936227.51,643483.6745,686760.9498,53534.27309,68286.56235,0,5527290.17,0,0,0,0,0,41407273.27,1959359.993,36921785.83,500171.1591,17106341.48,2087443.029,9475515.396,1013258.468,1501665.874,35370.27279,0,13346077.87,1286251.266,1744295.983,83643.89439,682267000.1,66392731.75,152732840.7,17072269.54,7960097.449,262410395.6,35435511.86,155552578.2,18513483.4,26436151.24,2632222.305,904320.7152,1491607.769,172661.972,25208728.02,954858.7912,2350588.059,0,0,3911983.296,826756.8223,2756217.71,55990.6148,1738962365,171315122.9,364053462.5,53372744.55,46559974.5,4831019.694,961968602.5,54787313.4,6763797.89,0,0,0,721098440.7,27550374.01,84944181.1,1279051.208,167774172.4,14625993.94,35138337.67,3330564.707,1539693.896,84118456.2,15621868.98,811119.4469,0,0,0,0,0,0,9356252.815,420987.675,10237952.6,141469.4354,40321535.04,1557764.636,12644589.86,68941.96131,0,0,0,0,0,0,0,0,35497636.5,1175142.052,479559.1756,0,21205161.11,771002.9614,835473.3614,95608.20647,0
7,glc2 21% 3 a,16198537.96,1209790.255,2112287.237,257422.3468,268689.0757,0,13419389.24,361276.6439,1619963.061,94100.3266,0,0,59734791.75,3043191.264,54422909.8,692247.7125,22886333.03,2773861.608,15440365.91,1596900.991,2891046.595,133191.8974,0,22055048.23,1993985.24,3110085.457,120339.7376,976078254.4,88937027.63,243694617.2,25631549.12,14415597.91,320997248.7,42787338.02,225904973,25216154.9,43131883.89,4095456.56,1601408.666,3097279.569,297299.5165,40187351.27,1882566.894,4588730.278,0,0,6295902.031,1076486.242,6026658.098,120270.1889,2107904057,192550376.5,424117142.2,61498577.97,64055978.21,6468038.079,1016201234,57160611.25,6788744.841,160718.6354,309686.5135,0,874924521.7,38962136.08,252503064.1,4505609.358,318969798.5,27701310.65,78183772.91,7626535.995,4230816.589,121943147.1,22525164.45,2665699.572,0,0,0,0,0,0,13384020.56,680216.9618,14468224.23,233086.5397,67912144.91,2946156.757,32678574.57,490466.4238,0,0,0,0,0,0,0,0,58623889.85,1980867.804,1011623.25,0,11794460.6,691279.1087,968945.0136,108674.9072,118397.8974
8,glc2 21% 3 b,15251135.7,1175693.888,1824112.709,295557.5675,241943.9851,12871.41753,12067095.14,352186.2908,921459.1296,0,0,0,58359869.62,2836413.88,52773191.42,721070.2493,22239117.89,2702195.246,14737427.45,1507085.306,2681883.212,139802.8113,28644.81791,17861727.57,1727212.418,2467211.866,111873.1643,830421494.5,77668627.2,213813192.7,22515135.99,12655154.34,310994191.6,42386552.28,219438039.6,25200633.07,41869015.83,4227083.38,1846668.278,3020023.208,382339.8525,38903007.67,1823325.335,4121743.595,57206.75059,0,5739759.995,893866.9588,5377311.125,89703.43922,1911966568,182587200.2,401385728.1,59940547.45,61592874.21,6265333.332,1025140896,56985938.19,6576605.483,0,354984.4831,0,853582890.9,36724957.94,187994051.6,3297079.627,276577144.5,25270189.97,66792234.78,6689366.175,3391867.025,118775129.6,20935527.84,1785190.355,0,0,0,0,0,0,12800463.12,622929.6273,13880137.72,192833.2371,55473164.1,2091540.407,21772853.95,233142.2721,18072.88584,0,0,0,0,0,0,0,49278712.52,1668792.53,864646.3304,0,19762339.86,748925.2905,989008.1791,106951.9061,130309.8409
9,glc2 21% 3 c,15241671.12,1051854.155,2088341.596,273630.1605,277441.4493,0,12767589.51,82743.07762,1510397.13,0,0,0,60695424.38,2961450.228,55264547.37,791903.8608,21339005.32,2780883.443,15249471.49,1657964.304,2775797.148,125143.3138,0,20764215.69,1759000.263,2767599.733,103161.5501,930127730.5,85715185.53,234899973.3,24610860.53,13619287.24,316848280.1,42707246.51,229774596.8,25989075.29,44401244.79,4260639.786,1712127.624,3020320.188,336348.5024,40268338.17,1868315.455,4604500.291,0,0,6058670.165,707211.673,5425880.231,0,2007378889,186019669.9,408955313.6,60572213.31,61936693.33,6260430.346,1072907600,60091905.84,7241755.378,0,317230.2091,0,785364445.6,31752068.3,196597464.6,3501296.07,295893338.1,26152158.28,70887779.94,6945659.862,3986655.706,141989262.6,24267824.55,2709169.725,0,0,0,0,0,0,13576053.82,675135.6393,15285898.09,242653.7177,46412409.52,1838315.866,18403591.68,157015.7262,0,0,0,0,0,0,0,0,58234848.53,1994006.752,1024223.952,0,12030469.31,614010.4295,936693.2831,63912.29938,68877.43585
10,glc2 21% 4 a,27743264.01,2049946.067,4196706.307,503927.8331,538644.1561,0,24703872.16,803162.3739,3443974.95,0,0,0,99750259.27,5404177.838,91593035.94,1451408.245,30495215.73,4214412.949,21683573.6,2277551.251,3878751.252,181443.669,0,35926083.95,2592634.284,3989653.667,234165.8099,1401706370,124014664.7,331782228.8,34725636.29,19100232.13,389853817.2,54551284.44,286992143.3,32133379.18,53482185.16,5195014.285,2244355.447,5710407.77,847435.2766,66688649.53,3426642.475,8222080.767,99981.74476,0,15850672.95,1575027.453,16736583.55,273130.9037,3240072746,290716442.3,612701073.4,86389544.73,91370938.19,9706260.575,1457205842,80687724.7,11929207.47,495070.4591,984124.87,0,1253073266,67359566.64,590569918.2,12110935.7,565100941.2,48272894.26,132920713.6,12944412.82,7841865.415,120291831.3,19656777.28,2724443.8,0,0,0,0,0,0,21196260.02,1160505.213,26895818.02,502315.2451,75718828.75,4050496.407,46579410.43,849197.7518,0,0,0,0,0,0,0,0,78870392.34,3174582.046,2453454.261,0,28985806.64,1245630.199,2132581.232,242987.9745,262604.6231
11,glc2 21% 4 b,29344581.07,2158127.936,4837197.603,660806.3048,682465.7944,28191.39841,24368004.72,1225431.926,3749876.509,93439.64229,0,0,107559014.6,5841937.385,98907092.06,1666814.347,31965047.7,4321634.951,23047669.97,2611691.223,4259397.116,241139.3056,47692.71296,31323300.92,2535397.768,4348342.798,187447.5235,1334127398,123530956.5,326152398.6,35736536.71,19310703.46,411808741.5,60530155.82,309849195.7,36234945.9,58268799.81,5992126.321,2675647.726,6804329.662,873220.674,73570498.07,3770314.87,9339275.987,109567.4395,0,16212224.59,1468529.415,17356162.88,268526.4889,3194628932,290010979.5,639632859.3,94649876.58,98640628.63,10597266.87,1454613530,80932365.19,13895652.9,1176756.709,930809.1651,0,1156502059,62158219.97,600291034.4,12883479.55,572548540.7,51793930.97,140315917.9,13542366.28,7091931.989,137175331.9,27234239.13,2151092.725,0,0,0,0,0,0,23428105.35,1255156.064,30536272.81,559767.9254,64878705.38,3581001.517,41239182.79,747862.4254,0,0,0,0,0,0,0,0,71001906.75,3007007.197,2226533.526,0,20274563.31,1446286.73,2380934.788,346678.1149,316710.7811
