filename,id,2HG M0,2HG M1,2HG M2,2HG M3,2HG M4,2HG M5,2OG M0,2OG M1,2OG M2,2OG M3,2OG M4,2OG M5,3PG M0,3PG M1,3PG M2,3PG M3,aconitate M0,aconitate M1,aconitate M2,aconitate M3,aconitate M4,aconitate M5,aconitate M6,alanine M0,alanine M1,alanine M2,alanine M3,aspartate M0,aspartate M1,aspartate M2,aspartate M3,aspartate M4,citrate M0,citrate M1,citrate M2,citrate M3,citrate M4,citrate M5,citrate M6,FBP M0,FBP M1,FBP M2,FBP M3,FBP M4,FBP M5,FBP M6,G3P M0,G3P M1,G3P M2,G3P M3,glutamate M0,glutamate M1,glutamate M2,glutamate M3,glutamate M4,glutamate M5,glutamine M0,glutamine M1,glutamine M2,glutamine M3,glutamine M4,glutamine M5,lactate M0,lactate M1,lactate M2,lactate M3,malate M0,malate M1,malate M2,malate M3,malate M4,palmitate M0,palmitate M1,palmitate M2,palmitate M3,palmitate M4,palmitate M5,palmitate M6,palmitate M7,palmitate M8,PEP M0,PEP M1,PEP M2,PEP M3,pyruvate M0,pyruvate M1,pyruvate M2,pyruvate M3,sedoheptulose M0,sedoheptulose M1,sedoheptulose M2,sedoheptulose M3,sedoheptulose M4,sedoheptulose M5,sedoheptulose M6,sedoheptulose M7,serine M0,serine M1,serine M2,serine M3,succinate M0,succinate M1,succinate M2,succinate M3,succinate M4
11,glc6 0.5% 1 b,4909318.714,241974.2918,162096.4216,0,0,25781.0178,161775.3353,0,0,0,0,0,1720020.956,0,127904.3737,9402173.151,4848603.675,199111.4283,1484755.386,586782.4661,100812.0875,166758.0069,0,4628422.238,54532.70576,149754.1679,114958.2047,162476208.9,10148000.6,15384846.15,31300289.19,2604761.512,63612183.61,6171076.462,25251360.35,10887965.91,3800821.043,5031934.31,55806.72236,0,0,0,526588.8087,0,235077.0386,9341193.612,511357.8042,550023.0796,0,1007129.108,352446638.1,30256902.37,84958145.84,22562395.84,13650212.78,8091810.865,258641972.9,14300955.89,615528.6447,0,0,0,459528954.1,15908949.92,813378.3232,21992031.72,33878104.41,1751616.511,2077900.037,4330846.703,107506.2976,482825695.2,82485710.77,6759473.833,0,0,0,0,0,0,546739.1431,0,1876231.911,2146494.405,54716250.79,1846282.872,383945.8759,14835220.89,0,0,0,0,0,0,0,0,20853826.47,492019.663,0,254512.6404,10835047.25,648588.5876,255719.276,15354.66011,0
12,glc6 0.5% 1 c,5055998.474,273007.2697,240554.6138,16180.18775,13286.14605,17204.44085,196582.6984,0,0,0,0,0,2336895.681,0,230342.8321,13738727.74,5257556,372830.0988,2404048.416,919322.9296,276121.3002,496696.1014,0,4282602.153,51914.27092,247220.8456,233917.7332,185034236,12420012.79,22515527.8,46317952.59,4059178.03,74229041.7,7780627.348,40949945.12,17850000.55,6598080.305,9191616.745,572970.1451,40464.39573,0,0,864203.9763,0,385088.5279,12629857.35,668888.2158,609174.4065,0,1534203.856,470392689.4,41690770.79,125048013.7,33817260.11,21948092.19,13072941.56,300041918.8,16376375.49,1049411.11,0,0,0,553199714.6,18590665.31,1086932.679,34388100.64,41925754.7,2155551.383,3086504.456,6949948.819,283337.6433,214483027.2,35464375.7,4313247.994,0,0,0,0,0,0,711556.2056,0,390402.7239,3156421.836,35423044.8,1126089.449,255929.8146,10325921.62,0,0,0,0,0,0,0,0,12427791.73,327617.9173,0,383468.8841,18459383.61,731904.4089,497897.369,0,0
13,glc6 0.5% 2 a,15048085.61,848779.3986,1697554.351,398713.4046,441176.6978,323670.1477,1607102.572,0,0,0,0,0,2436037.227,0,673812.9074,25604810.84,4519251.211,278071.0582,3065496.904,1036148.24,452250.8984,971505.2974,0,5565465.093,88611.38539,600227.3772,575571.1292,254487327.3,14323236.05,30399693.56,96540023.58,8477416.562,57097935.05,5647922.862,46623684.26,16569491.61,8207771.117,17187767.3,1329790.304,68606.34015,0,0,780437.1278,0,1017861.096,20952599.32,2281810.657,610296.1117,66001.52695,5741705.774,636026887.8,44704486.56,139226264.8,33835714.12,36215666.84,24613798.73,512948138.9,28048289.22,1797135.907,132457.0027,175108.1358,0,516855338.7,17902170.84,3407428.51,104736901.5,49373167.04,1967152.823,3513376.688,10904719.44,603800.4481,222863022.3,32515938.13,4132486.103,0,0,0,0,0,0,706001.5325,0,790519.8768,6270897.565,46568086.48,1445289.446,905681.6663,33552423.4,0,0,0,0,0,0,0,0,19350845.09,485719.5844,0,536236.7185,11098985.18,597249.8781,539148.5705,0,0
14,glc6 0.5% 2 b,13588250.6,869360.9955,1907730.931,495095.7919,441032.0302,348707.2165,1457358.867,0,0,0,0,0,2556205.755,0,676967.1455,26201637.28,4946127.987,258908.5617,3504821.098,1214664.843,601606.9397,1208857.774,0,6061030.11,128701.2726,539906.9117,634663.5784,251160231.6,15397548.6,33940853.52,93478034.5,9547239.519,58371765.92,6241307.396,52046771.44,19701068.09,10476711.13,19294638.44,1730442.915,71537.59168,0,0,634997.7761,0,877132.5028,18654071.99,2402138.021,540849.8924,126402.0218,6282411.937,582161702.7,43902529.38,148209631.5,38008002.13,38839260.63,26430095.82,438910074.2,24289394.62,1582634.05,0,0,0,401244114.7,14007910.07,3228927.869,92371511.4,53585351.63,2715148.552,4854768.417,11698386.99,902452.3328,155397203.3,35438509.43,3755714.488,0,0,0,0,0,0,776658.5466,0,1540041.764,6915717.53,44636515.38,1391869.776,810812.1059,28689054.08,0,0,62081.96126,0,0,23738.89604,0,0,19718999.05,420416.921,0,687577.119,13953232.97,707296.1526,722408.5351,53366.60939,200318.8206
15,glc6 0.5% 2 c,11354919.35,783196.7777,1939327.967,421224.5374,448264.0964,335997.1083,1928822.463,0,0,0,0,0,3204134.722,0,876938.4233,32287145.64,5277153.517,367475.9549,4669166.653,1583652.071,903729.7434,1604968.112,44455.96018,5702154.692,191249.4936,622027.0629,633222.1109,261338136.2,17118257.53,38872427.48,101314868.9,10741444.36,76094165.61,8338114.153,76071762.8,27559649.03,15091833.2,26991968.61,2805784.195,156788.9704,0,0,798359.0799,0,984767.0399,21166651.38,2724742.643,473089.7464,107720.0849,7314586.2,720702601.1,55293947.66,193734162.8,49283616.78,50815939.81,34451291.46,522314237.8,28383123.81,2130937.519,229449.1425,291980.6722,110497.1299,401595438.7,14154116.28,3542448.517,105208490.8,47199275.39,2469972.024,5144908.606,12787821.61,1245023.318,151361369,28096896.51,3410718.455,0,0,0,0,0,0,921639.317,0,5145981.842,8062875.512,31560674.06,905501.6712,764235.0993,28316442.15,0,0,0,0,0,0,0,0,19889390.76,505406.3216,0,742980.133,12001111.49,800711.7072,861982.9753,92450.46527,221883.4668
16,glc6 0.5% 3 a,46505047.99,2640943.668,6670207.63,1298735.178,2213391.809,1469271.776,3098525.385,0,0,0,0,0,2441707.599,0,948306.0849,35728051.9,5144259.551,163542.4268,4097052.605,1156538.267,590255.1675,2202478.398,0,13988346.84,159361.2839,842895.2087,1034564.377,515634651.6,25355736.92,31015748.35,161084217.6,10416436.1,57878691.62,5787221.242,61602454.98,17888561.28,9943529.752,32942560.2,2046549.462,306159.4464,0,0,1478406.267,47655.8412,2602771.409,45150947.39,6172787.516,944217.8892,486005.2695,17877393.72,847406509,52864604.08,128698806.6,26123402.32,45462166.39,32817547.91,756759697.1,41996492.14,1795660.619,0,176506.2318,174893.512,2279996706,76543564.41,8380383.503,245197793.4,67934830.86,2639485.497,4120363.221,24198971.72,1143364.571,246986723.6,42541791.13,5349111.346,0,0,0,0,0,0,672500.4523,0,472064.6582,8487470.627,94659100.49,2912556.381,1444711.888,44941915.39,224394.833,0,0,0,0,0,0,0,103307872.6,2646898.438,0,982330.9781,23380018.83,778463.8696,745235.006,40190.12011,353005.1603
17,glc6 0.5% 3 b,36190629.14,2252743.836,7138512.27,1599455.452,2292655.2,1652171.49,2742880.585,0,0,0,0,0,2902490.319,0,1278107.239,44050557.24,6195320.445,371020.4921,6385623.571,1825263.621,1163997.626,3350603.108,125259.7387,7567591.808,99847.71602,818646.6613,934981.2159,287938384.8,15467405.72,34502177.4,139551751.4,12387385.6,77732081.33,8782558.698,103627767.1,31783036.16,19831426.97,53323652.83,4349798.342,231021.3309,0,0,1422793.699,0,2267741.976,43250676.57,6391021.775,589787.3977,487248.2075,19460883.47,952194910.4,61978814.4,204021056.7,46282920.32,71868756.46,53252700.29,724907239.5,38704850.35,2826972.635,0,508517.9229,366609.4395,548354031.9,18838113.96,8896981.083,263260605.8,59439489.04,2610754.147,6227397.321,24193833.28,1935667.149,228647625.3,28603049.59,5210966.875,0,0,0,0,0,0,906616.1006,0,254609.1648,10531094.67,32383619.12,982718.322,1682363.943,53958115.86,0,0,0,0,0,0,0,0,32827644.35,837718.632,0,1006701.281,35399129.27,790954.1054,1116981.761,117443.8559,539888.8699
18,glc6 0.5% 3 c,18627542.6,1153429.888,2770944.768,652622.4147,796798.288,585032.4336,1487665.52,0,0,0,0,0,2016217.851,0,610847.4306,25370132.53,5251381.022,340550.1499,3718707.102,1147902.075,587500.1396,1621976.629,0,5514835.464,133164.8713,506993.2332,625705.5225,210499694.6,11971915.08,26106634.69,95436338.18,8405370.026,58628788.58,6167564.618,59666873.57,21119518.63,11407697.38,26930417.04,2233379.777,67951.56683,0,0,856539.5383,0,1236590.035,24032658.26,3056631.952,344508.1059,127469.7604,7937324.673,594857221.5,40910949.64,132911742,32218010.41,40365621.79,28605628,520174037,28779289.55,2217566.835,0,357213.1938,236895.5284,494954786.1,17086361.41,4223500.591,125864038.7,46919638.63,1945249.042,3301131.751,11808350.53,787076.4519,253805569.6,41970774.92,3157184.769,0,0,0,0,0,0,760275.4387,0,1204704.559,6149262.852,31008858.25,937352.959,841626.7845,27526113.57,19421.98978,0,12267.56487,0,0,49937.08712,0,0,19963870.96,462168.3522,0,638497.1947,30718756.53,1359152.78,802607.3475,47095.34922,275758.2098
19,glc6 dmso 1 a,8108470.289,487668.588,695032.017,140889.855,56426.35565,28683.53413,2830009.322,0,0,0,0,0,1925654.589,0,932064.3192,32932667.04,5327071.094,400134.75,3731268.763,865563.1637,516605.8908,396905.6206,0,7999894.666,485962.8961,621665.3704,474712.36,455710867.6,36694075.88,73377358.33,71523248.16,10356592.68,66979348.57,7729658.502,55804893.87,13921542.63,9483559.852,8170702.763,936388.4488,57963.82655,0,0,112816.7462,0,990447.1591,21026488.7,1479490.5,520434.3783,0,4160078.911,978515018.5,80973224.79,200980904.3,43800938.46,32090954.86,15028101.53,453445864.1,25016718.7,1365611.31,0,0,0,355420182.4,12302982.03,5605172.418,175156320.3,98693127.78,6648045.772,13170412.62,12279021.65,1351446.53,141307709.3,23863380.39,1934698.201,0,0,0,0,0,0,766362.7391,0,591388.9944,6910794.175,90898367.17,3081894.967,1531444.513,50057824.01,0,0,0,0,0,0,0,0,17466108.51,113213.2718,0,348812.2077,37099008.46,970279.7134,939990.7148,99075.02636,0
20,glc6 dmso 1 b,9233437.187,645721.7756,1196808.136,247364.6848,156679.4255,76634.60565,3627216.423,0,0,0,0,0,3035748.813,0,1369276.068,47136641.28,7310944.963,626466.2686,6089599.771,1469378.51,1101480.669,940534.4336,29327.18068,8890226.328,825182.8116,976933.3974,675146.7147,569690890,48832340.42,106866381.7,101698215.7,16485669.71,86243571.52,11397771.45,90274637.13,21508292.72,17122420.25,14276765.77,2228753.078,130168.2391,0,0,130359.1434,0,1533695.323,30230548.77,2478306.084,726557.9817,56086.44756,6874554.448,1299676414,108420111.8,293455780.4,67560364.22,51749575.67,25189826.67,491467132,26069827.89,2075056.782,0,0,0,366260082.2,12911367.5,7498317.836,227149336.2,116616510.4,8537813.599,19987990.2,17342929,2703822.84,183004653,31656471.86,2170636.614,0,0,0,0,0,0,969309.0753,0,223057.785,10662467.52,76630140.15,2455175.749,1857679.807,57404778.78,147823.0572,0,0,0,0,0,0,0,19995092.35,316933.8045,0,498330.3907,39037958.55,1017623.949,1509734.108,274795.3289,192164.9472
21,glc6 dmso 1 c,7950951.556,576125.6986,885659.5096,161997.3114,51124.81251,27011.28602,2362769.642,0,0,0,0,0,2432625.917,0,1096492.934,39808185.17,6293894.374,505202.6799,4842294.363,1130103.061,676897.7427,563379.7937,0,7935072.929,573307.1785,725747.0195,525586.7957,496638491.6,41301662.05,82009514.64,77456174.38,11526574.72,84502371.18,10957246.89,74079886.76,18013539.41,12533569.3,10739785.23,1267573.828,105465.2401,0,0,174168.3303,0,1380701.982,25921512.09,1848327.786,529469.9782,0,5423873.977,1222077629,101518783.6,256568894.2,56678770.81,40400740.19,19274601.09,468121686.8,24593654.25,1864633.471,0,120062.9759,0,306763246,10757490.59,6204551.497,185170120.3,103862083.9,7931113.024,15014067.2,13198882.75,1699587.134,183208637.3,33773831.98,3916538.249,0,0,0,0,0,0,917105.7766,0,358236.5284,8490621.363,65052343.18,2160938.432,1081942.186,38207499.96,234522.5933,0,0,0,0,0,0,0,16614083.46,0,0,346813.885,32285255.42,1060797.864,1099605.32,141806.7739,0
22,glc6 dmso 2 a,24457485.9,1656211.534,4416181.972,844758.827,975232.4765,553588.4902,5900190.506,0,162729.2999,0,0,0,2553487.325,21112.84039,1807182.695,58406687.43,5761896.058,432354.314,7360046.211,1404940.309,1433449.431,1804338.95,105158.98,12520571.81,724708.4082,1408627.198,1144090.695,644932552.6,46317298.31,124410943.5,162012948.7,31065561.42,71224044.69,9820220.804,130281372.8,25446894.75,27773406.76,32733253.7,5522212.602,272925.892,0,0,137857.8722,0,2377552.994,41189864.44,3172444.745,534246.3795,504513.0465,20976845.19,1576350520,112524124.3,329861850.7,72713444.85,79132627.36,46732990.8,686894566,37975977.93,3358410.367,330734.7605,586848.4448,0,1011965899,34569399.54,15034678.46,449741824.2,153987697.5,9832343.856,27047783.56,32848467.36,5414084.041,206810942.3,34714342.89,3140990.719,0,0,0,0,0,0,903035.9339,0,2014315.472,14216593.72,73440853.25,2580994.395,2523944.278,77177367.06,0,0,0,0,0,0,0,0,37154984.93,1040191.053,56885.23337,818679.7534,23958146.02,951033.5126,2080725.353,464343.6461,549180.5666
23,glc6 dmso 2 b,26094744.27,1733701.923,5380721.147,1086185.529,1289325.336,735509.7057,5657831.804,0,311210.8644,0,0,0,2639674.602,0,2065952.062,69304717.36,5994252.667,447372.4144,9541852.467,1625568.42,1921045.33,2408568.953,216299.1319,10867562.46,708710.56,1303604.174,1325244.808,0,0,0,0,28879376.29,76513841.75,10932098.19,154672357,29911930.48,33743854.23,41380769.57,7186431.932,457461.8307,0,0,213887.8191,0,3095543.124,52550785.76,2602111.364,535881.314,397949.5166,19820134.61,1462257162,103805633.7,312022417.5,69451207.67,80286092.04,48740431.38,591418555.3,32902296.44,3036691.517,0,346569.614,0,649239890,22943153.48,16480765.84,482213316.2,161716933.8,10579208.4,30060158.69,37482453.84,7044162.57,317310181.7,54311580.61,4920241.251,0,0,0,0,0,0,992915.1956,9419.611131,2909218.056,17060855.89,83724543.47,2963249.044,4801054.71,149667763.8,0,0,0,0,0,0,0,0,32174447.54,904120.7059,99221.54855,751301.3377,38101921.27,1314233.036,2059401.308,447953.2518,549230.0647
