filename,id,2HG M0,2HG M1,2HG M2,2HG M3,2HG M4,2HG M5,2OG M0,2OG M1,2OG M2,2OG M3,2OG M4,2OG M5,alanine M0,alanine M1,alanine M2,alanine M3,aspartate M0,aspartate M1,aspartate M2,aspartate M3,aspartate M4,citrate M0,citrate M1,citrate M2,citrate M3,citrate M4,citrate M5,citrate M6,glutamate M0,glutamate M1,glutamate M2,glutamate M3,glutamate M4,glutamate M5,glutamine M0,glutamine M1,glutamine M2,glutamine M3,glutamine M4,glutamine M5,lactate M0,lactate M1,lactate M2,lactate M3,malate M0,malate M1,malate M2,malate M3,malate M4,pyruvate M0,pyruvate M1,pyruvate M2,pyruvate M3,serine M0,serine M1,serine M2,serine M3,succinate M0,succinate M1,succinate M2,succinate M3,succinate M4
11,lac3 0.5% 1 b,1840033.457,147444.5775,203839.5367,56577.01637,27631.65274,56925.71568,1146481.628,94819.91057,317800.9502,89179.63187,80551.3043,68797.03961,2912151.795,105459.5976,2671.372629,254307.5297,48652657.64,3336850.11,6613662.777,16037326.87,1575343.322,24326300.11,2940825.997,22304262.18,9957960.792,4186096.608,6992890.423,618618.925,136291765.2,12339413.08,42818836.58,11753581.74,9271046.698,6324717.122,109990642.5,7253640.541,401409.4891,47867.99319,19732.67719,64572.50555,2123499172,79105078.13,17619137.68,910587510.5,10580643.29,712731.1797,1123443.674,2401676.451,274706.4972,52383633.46,2270919.951,477861.8158,26194129.22,14140037.91,518605.7558,0,6680.460152,1889033.801,142372.649,181569.4575,21046.12473,0
12,lac3 0.5% 1 c,1963153.527,153265.8233,194703.7353,49260.61703,17872.26458,0,1240215.326,100661.1109,343886.6916,102313.1016,86733.79148,74788.86927,4215032.76,112455.3775,3804.223415,273144.3965,51661800.71,3584856.949,6234816.264,15432142.01,1494634.881,59276169.24,5681042.345,20729718.26,9464243.383,3954301.477,6516505.576,574103.1521,126673953.4,11602316.74,39602508.66,11139429.49,8794646,5836841.191,117583510.6,7756892.047,422155.5122,36554.07167,33293.22315,40840.59271,2496088855,92399527.46,26933222.57,1383080333,18819616.84,1121614.971,1199178.423,2594259.03,270536.7183,122985318.6,5166633.524,1118752.327,61213106.08,16009483.48,585379.9652,0,4171.752019,2164781.61,160666.5447,172517.2242,23604.63378,0
13,lac3 0.5% 2 a,8453937.235,666206.7975,1552582.328,393989.9721,322261.1644,272599.2092,3690923.888,276808.2941,735956.879,180684.1204,162406.5387,133241.1563,4466188.001,157854.3072,15168.28245,732039.4492,91873665.98,5666894.901,9510832.265,30430526.12,2236726.194,40898814.94,4447388.057,40001372.02,15972646.84,5709292.319,12097571.26,833933.3322,311376598.5,24250269.01,65251572.4,15804983.64,13899236.61,9630228.582,271303715.8,17611826.23,873495.8154,72274.0853,46961.98314,42814.56694,2765439659,101840407.3,33255443.99,1709013951,18449377.53,1142837.782,1902850.418,5592120.107,444203.4736,84061715.65,3578943.651,1328725.009,68764402.05,27995271.22,1041542.899,0,17927.49668,3161165.753,202940.6963,380935.6631,39521.20432,22444.76394
14,lac3 0.5% 2 b,5660355.094,454473.5484,1144574.385,291524.2659,242127.0362,194752.3897,2738488.036,223257.4065,680750.9787,180884.7434,160205.345,136315.8335,4629613.461,149433.872,8040.820418,502213.1791,82891247.89,5409969.506,9491069.362,26099926.97,2419728.5,38364131.15,4427474.945,39040386.65,15798258.45,6705051.068,12474664.81,1052455.997,234623042,19964335.85,62219354.07,15573845.33,13846311.19,9431237.286,193275697.2,12814360.85,788409.8887,80664.21741,39870.31092,36941.2319,4571479385,168435472,29218145.62,1506601264,16501485.99,1062127.333,1787774.411,4357469.043,445902.2985,70771151.4,2940514.517,760877.1036,39810906.98,27096314.74,1007060.184,0,18422.50503,2473017.33,180653.2087,387130.4119,53084.8346,19878.7642
15,lac3 0.5% 2 c,4018525.613,330231.2649,841447.9469,250541.8031,178228.442,178717.8339,2338949.991,190342.8604,623887.802,165733.5534,154005.1459,138685.5618,3917693.294,120044.9752,4303.905482,461906.3485,75685238.42,5196374.006,9840105.313,25721350.48,2583242.744,34944168.97,4225130.284,38805246.31,15616474.74,7137353.663,12562864.95,1146718.845,209316486.4,17824399.53,59947510.74,15740147.38,13698799.86,9552082.442,193332018.1,12370682.49,780804.251,51524.77352,60285.76817,53503.4558,2878124155,106733513.1,21251094.31,1054154514,12822272.04,895936.5992,1659278.568,3806632.922,421863.2716,72379041.78,3085444.992,790605.665,43460765.36,24276063.56,915442.1479,0,14699.92611,2234336.946,150662.3345,352034.8637,48526.2594,22085.87851
16,lac3 0.5% 3 a,18446217.84,1268673.76,2070288.128,535625.9357,365386.8976,292953.8635,4428367.164,295397.8671,406467.5172,100058.9324,80022.8396,66671.00351,6931169.648,219133.2012,22920.13779,1272173.632,112801010.8,6251437.231,5394074.127,33037710.28,1134568.532,40011671.14,3866891.566,24594292.6,11049420.46,2102748.52,6943675.608,208946.8098,332585919.7,23516873.67,36877080.63,8452204.889,6353846.261,4798515.035,337599562.1,21818986.51,851014.9366,20572.39302,20583.56637,0,3778411566,140912990.6,48157045.05,2397334600,25338144.94,1415360.094,1106421.191,6723659.59,209963.3065,108223132.1,4505641.943,1440325.917,71854333.29,38911051.34,1471881.45,0,37697.35969,2872668.684,167331.167,189530.6681,12505.38616,0
17,lac3 0.5% 3 b,19860272.8,1422620.709,2881593.075,682800.6688,570404.3699,447559.8446,6023716.679,426757.2157,721096.4879,193401.1009,146359.839,138610.4374,8073951.439,311051.1412,24965.02822,1071408.813,109153890.8,5957720.618,5531733.766,29060907.32,1179825.034,54555114.58,5412940.67,38161531.91,17468990.49,3814000.636,11470724.51,428619.6531,315078944.4,22585735.39,44552047.88,10845766.06,7773544.928,5775523.436,303730614,19724322.85,950110.4068,35984.21826,46896.3493,18888.23885,4281119873,160044482.8,47752448.01,2327361545,28667145.45,1560118.479,1399494.402,7208846.553,286119.2982,124685661.5,5104124.427,1695111.616,86890477.24,42846819.39,1586713.279,0,45935.97546,4045567.658,246263.2067,289327.7916,19637.42069,0
18,lac3 0.5% 3 c,10859200.1,769040.2622,1618163.537,402926.0491,330705.3577,263551.8626,2904158.515,197734.9781,407162.5927,106896.1476,89026.08266,91991.11012,5424975.296,208583.703,12823.45171,617733.2128,86644824.16,4907310.37,5647100.531,27408627.87,1383346.094,42113201.74,4205216.632,32013594.96,14422678.62,3795490.541,11043929.04,509533.1349,240208165.2,17807577.9,40399102.48,9804041.539,8426236.864,6276007.265,238535544.9,15524573.18,683480.7945,36751.86623,41700.43226,14707.03966,3809923732,142590316.8,21821425.29,1072293757,17964233.57,1025782.382,956862.0897,4418440.686,224064.7852,72743173.61,3226701.313,639581.8916,34327302.94,34935051.67,1277731.672,0,6830.151419,3664566.169,209642.1994,250130.6814,17581.998,0
19,lac3 dmso 1 a,3305214.204,255279.8148,284561.4149,60187.74528,12606.49246,0,2622764.857,223234.4053,473631.6576,110046.6678,74496.88568,62637.11519,3825901.344,128238.2969,4510.172706,404803.5161,131786749.9,10525800.98,18769661.13,20048815.72,2459771.408,36744190.76,4574865.582,29549940.46,8340395.406,4642430.93,4228488.378,457913.3671,304702395.2,27345154.81,62681890.99,13338969.32,8821546.252,4407409.447,183359303.2,12046156.1,681014.8227,31655.55505,34142.3213,0,3600263789,133376730.4,61209635.16,3089751165,31053176.41,2317595.505,3538595.06,3487824.838,452187.6131,142571868.6,5524570.019,1117546.726,59117896.88,23144032.93,811497.2096,0,0,2928609.979,209767.9053,253078.8537,37665.74531,0
20,lac3 dmso 1 b,2574205.341,231009.5609,373862.1935,86220.84394,34405.98159,0,3219869.863,285372.5722,686574.5025,154834.8842,114838.1059,72643.80871,4127180.304,150608.4294,10310.68293,584401.7702,147224523,12549124.3,24311394.48,24395785.26,3321369.06,41776660.12,5598590.176,39387122,10958976.98,6547544.849,5882032.192,731647.1086,400532236.3,36232796.51,87497504.87,19195556.68,13000716.9,6776825.346,237215517.8,15438221.78,1147084.838,76909.5101,48779.10621,31940.34144,3952002184,146239377.3,52599919.9,2614843708,29808430.44,2491104.667,4678522.237,4391960.493,621118.9709,119733698.1,4832066.878,1245165.074,64245228.43,22936398.59,824462.9791,0,770.1107301,2714321.111,216349.4441,384592.0094,64324.75866,0
21,lac3 dmso 1 c,2203354.636,187043.4549,297989.8508,66045.43344,11146.99054,0,2523091.303,224031.2491,491364.2892,105581.1965,81126.08979,60535.22951,4021749.755,155878.7751,6466.984171,425125.4,133078317,11168233.13,20231564.68,21743207.46,2983655.123,36459056.49,4819356.473,32315908.09,9340468.13,5113858.052,4809444.642,541891.6229,347535913,31320040.25,71210233.39,15591488.77,10823361.25,5302775.488,193518481.9,12594439.99,867070.8852,60098.28153,25562.12252,7323.450242,2190477964,82103942.06,36504323.9,1864048456,21666949.4,1748331.837,3162314.754,3093522.195,398273.9937,94309459.55,3890225.435,807970.2841,41230531.78,20100996.41,760851.3582,0,1626.44628,2526376.408,180736.0571,280709.6439,42677.06963,0
22,lac3 dmso 2 a,8188179.263,778661.7418,1263765.385,274324.5772,187637.0556,131828.2815,5776071.326,465197.8559,943992.4047,207292.0023,141113.8896,90126.74876,10015500.86,294104.3583,45757.85596,1874376.777,202828065.7,15651101.31,28415138.72,34718233.73,4090806.87,56772808.16,6966842.227,49547759.45,13841119.86,7398802.238,7634703.774,795670.3196,608351545.7,51464091.23,108551340.2,22937282.11,15822531.97,8400295.64,352705220.4,22797033.77,1844262.886,171645.1144,63448.51701,50979.13189,3927316147,146690154.8,51201847.16,2510977022,52270336.4,3905422.686,6459815.487,7692955.96,899182.4172,164151230.5,6738458.859,2316301.308,116663771.4,38562193.06,1402689.003,0,10324.55674,4591511.113,337537.1331,620372.3422,92725.78191,0
23,lac3 dmso 2 b,6689637.699,620877.2161,1109247.704,249329.6616,158144.0975,113691.5957,4783533.05,401922.4569,857829.1151,187810.4707,134113.5114,80840.08019,7376874.968,308476.0998,35833.92391,1447290.982,198432121.8,15578097.59,29776975.57,33588682.02,4527435.087,53297834.11,6702855.91,48737011.89,13600263.43,7625397.873,7585503.7,856205.9401,584236208.8,50671239.37,112312697.2,24223025.62,17053424.15,8959365.09,313362097.6,20474274.14,1809233.958,176611.3354,87252.14028,31390.14362,4543343321,168873001.8,58523648.28,2831186231,43712627.33,3343850.864,5914947.621,6695765.954,835091.6433,89794671.98,3812604.983,1265535.675,59593513.08,35824359.09,1370405.106,0,10231.3605,4410008.728,327180.5924,593729.6109,92776.80534,11168.32035
24,lac3 dmso 2 c,6078622.766,492530.091,942327.026,218392.6712,140210.7521,104326.1402,4102711.418,337395.8017,736207.5741,166134.9172,120684.3435,79892.96149,8126933.595,283902.7874,28977.73074,1246498.984,184146396.4,14523714.66,26731415.72,33048534.35,4175040.232,46864467.67,5818113.632,42678904.58,12160610.91,6692074.458,7030360.37,811581.1634,503509259,43336283.63,95741271.07,21464180.47,14500724.58,7908704.215,268647328.6,17410163.38,1449200.954,152332.3419,98883.89053,16830.62009,4173361656,155615159.5,46713707.53,2298682711,39011683.57,2966088.473,5138690.975,5889572.619,747785.812,120304261.4,5043334.991,1376836.884,68767321.02,33146736.86,1188209.887,0,18007.63171,3883544.429,290875.4185,527181.7277,78144.03912,0
25,lac3 dmso 3 a,28319418.56,2021800.31,2867032.276,582524.8605,356256.7316,233537.2701,11369329.37,805638.052,1131610.501,221451.1591,154702.7167,80830.72533,12791809.04,486871.0902,89650.2389,3720588.099,224651834.9,14299943.03,15622884.71,35055089.86,1928715.339,52178851.26,5590867.131,31087813.99,9826789.883,3101185.126,4366875.547,274307.3105,1033457556,77941051.96,108114231.7,21491424.39,12580664.87,7355788.5,450026014.3,29520018.07,2008231.47,145338.2736,19785.12699,34981.07745,7732082765,294883023.1,85368045.15,4113678267,79760850.04,5112249.445,5452713.127,12401836.18,677000.9624,173162279.4,7133516.845,2016924.722,95463048.12,54291766.83,1976417.445,0,81061.84546,6193446.597,399469.5381,536700.8349,53249.54427,0
26,lac3 dmso 3 b,29365266.55,2113934.939,3231911.842,644583.2123,357564.0793,257761.8299,11676156.98,847857.0916,1241722.85,254490.846,141359.168,91361.90886,11816582.16,386980.3423,73716.58544,3264833.981,230223549.1,14778426.89,16591971.8,36064040.69,2036700.049,57820223.08,6154809.829,34605865.55,11018251.07,3394475.189,4857726.743,294998.8043,990713316.8,73891332.4,108790170.8,21619098.39,12833391.76,7437615.539,385275597.7,24918757.11,1792283.626,157393.5985,74874.26746,32413.1838,7062130171,263350953.5,78515081.02,3791897043,89747287.46,5726086.209,6255400.635,14053713.34,751948.88,193892888.4,7952016.681,2295960.491,108578842.7,47010173.84,1710055.383,0,50037.05845,6289459.138,409445.4737,628334.5309,62675.61519,0
27,lac3 dmso 3 c,28304853.81,2178960.159,3101745.833,620842.8167,367292.4144,228404.6304,12194111.34,908544.978,1168244.99,237488.1424,150364.5299,97269.41768,14803261.94,541237.6777,99917.55745,4165670.651,234107409.6,14897537.79,16679127.51,36225050.24,2060637.163,59580221.76,6297895.146,35179931.51,11013259.62,3400109.698,4860756.356,295932.2252,1026789854,74804696.23,105332122.3,19259156.03,12813438.39,7203510.622,465174867.2,30538787.93,2100329.745,140210.0946,55422.36502,31407.99141,8319014050,311894134.7,88452902.95,4257557608,84827678.03,5313524.397,5542481.896,12855590.82,722107.1888,192235629.5,7842075.48,2258332.014,106317177.5,53613778.5,2053463.06,0,61276.65793,6511600.653,398582.1407,571149.081,55826.77208,10588.37474
28,lac3 bay 1 a,2367431.299,178720.0822,331145.9999,102130.804,65393.10905,0,2537563.154,200486.2202,661798.7028,176950.4453,177588.3562,131725.8773,5492564.162,196767.7582,22006.78973,1211433.555,124430661.6,7730265.584,13175339.49,46596691.27,3693680.954,33265777.36,3622596.127,34098147.88,15917257.96,5398949.35,12837811.35,897999.9999,387360365.2,30996800.04,104968414.1,26576084.71,24477863.09,16726754.57,298996971.8,19226246.62,672848.3501,8291.955382,5765.330605,6770.790423,3381476883,124820176.6,63462038.62,3251476787,13496719.2,821917.2056,1185158.407,3829339.519,309863.7616,111140574.2,4569197.449,1402080.351,72634513.45,28072903.48,1012072.055,0,82592.68158,1645977.567,108699.4736,177123.822,15756.75162,0
29,lac3 bay 1 b,2814125.627,223463.9659,261527.4563,69976.05954,49213.33,0,2436585.177,177230.9169,530137.959,134664.6782,144766.8831,108686.8853,14932517.92,521455.598,19551.7943,830552.2861,184825343.7,10677817.68,10806776.12,39436719.23,3112172.752,107701756.4,9407157.797,23725189.68,11481088.82,3823090.852,9299562.93,652808.2478,293144862.4,23590845.82,74000881.38,18561400.99,17229703.16,12295964.09,163543212,10419666.26,365799.0497,3873.542579,4008.894792,4285.706676,18172315154,672603707.4,55338022.79,2543076914,92226043.31,4655787.548,884850.6502,2998599.263,227235.2367,329382709.4,13229863.18,1721102.6,85729339.23,88048282.69,3314860.757,0,48931.49018,3247296.404,181980.745,126415.2553,9467.518513,0
30,lac3 bay 1 c,2156792.027,176916.7734,317654.9193,81902.91327,50670.93068,78341.05251,2425725.288,192742.0225,634375.2769,166085.5729,163078.2331,121800.3066,4560620.614,161189.3735,14624.3247,957541.1987,121784800.3,7344008.86,13020778.97,47529939.16,3538261.413,29030614.88,3098529.029,30656906.35,14617604.78,4750870.008,11675028.48,840178.2219,342305675.3,27350094.9,91063923.08,23187691.85,21297134.13,14617225.25,247091787.2,15871825.94,602013.0533,17677.78032,15687.134,0,2561610054,94034929.89,37447175.77,1912004816,10348072.71,618150.5599,907449.8361,3112993.119,246691.4415,98739052.93,4025712.724,1108155.295,55876225.02,24345514.25,924837.707,0,61144.66528,1982345.794,116410.7246,158895.1287,14605.55168,0
31,lac3 bay 2 a,4041948.118,324924.9344,839659.7684,246261.845,206964.0217,197679.2812,2719594.671,209261.7876,774941.0682,215032.0797,206737.4775,170675.1928,8534665.142,246856.5791,28925.22956,1341755.97,137677437.3,7811923.191,10700513.56,64740768.11,3200089.33,33605293.78,3443229.03,31183272.95,16555949.53,4165189.189,13236575.55,689449.0148,407135156.2,31598981.68,121537481.6,32166961.76,30373351.01,22234592.37,318529858.8,20986684.23,1006826.576,72056.94342,71422.12334,98159.36414,4167556293,154191498.7,34693111.74,1733475709,14530302.13,812237.9938,849085.7694,4879659.369,233130.9399,91471343.38,3773335.144,1120310.721,55998216.39,35301836.01,1295107.939,0,263502.8498,1778199.712,119020.5288,189022.5633,13848.89045,0
32,lac3 bay 2 b,3326113.631,244378.3464,690616.5957,203451.3596,162794.7317,180341.1146,2367797.125,176237.349,678878.6154,186820.6086,184781.4423,153833.3115,5437960.873,222778.5607,21395.1519,1079736.52,131351233,7449500.815,10386467.67,60728709.56,3113300.233,31561041.67,3234670.26,29767124.52,15520142.49,4059517.344,12977216.67,677195.1662,378348544.8,30279303.01,112220716.1,30568960.16,28656754.11,20857840.61,283733504.4,18816502.23,931060.5787,92157.18072,70391.69298,44590.00123,3529390223,132686080.6,43779409.72,2231226344,11797564.36,664148.6695,707143.2729,3997305.504,206506.9926,99394507.58,4123710.152,1590599.64,81849822.12,31332267.93,1175457.851,0,233768.6222,1447218.649,92464.3002,145975.6669,10728.75266,0
33,lac3 bay 2 c,3365656.352,265417.4642,718921.3499,227231.0112,173857.5506,178978.0236,2452003.137,177870.0936,715932.3167,189514.3008,192603.202,166295.7103,4278837.341,155721.238,17604.08326,1071721.359,124384834.9,7177465.839,9881286.734,59489609.36,2988771.9,30430585.16,3118730.376,29138268.89,15206622.23,4018175.852,12694621.26,650164.5075,359995910.4,28734463.63,108190700.2,29105984.23,27838293.79,20112703.8,292258044.3,18662838.88,910138.5252,81975.61572,13787.03278,42198.54996,2857587441,105357767.4,36017630.09,1801196571,11289799.98,631777.195,664624.5986,3728173.27,197329.2452,89655510.14,3868016.275,1413335.546,75396287.2,30317360.5,1094612.951,0,247413.5389,1427139.304,96420.09618,163216.9688,13836.36507,0
34,lac3 bay 3 a,7189543.792,538861.9459,1291914.319,371426.8264,273308.4802,241815.1311,3327006.538,231690.4893,638010.8761,168219.4798,147095.9408,121162.2579,10112489.89,330512.9544,35158.20689,1480140.92,159110955.3,8634510.76,6168769.072,57360331.92,1613005.231,38762503.75,3806563.305,27770286.84,13470326.36,2597691.454,9107687.25,326669.3978,425256064.5,31262894.66,85719550.99,22542249.23,17578719.8,13840135.69,320486082.2,20825007.24,898330.2181,51829.44127,23165.05956,11312.63165,6763318687,252929220.3,41093861.29,2022939395,16985058.35,911202.2514,574378.6557,5326454.466,146152.3174,120385741.3,4989363.278,1163421.781,60396162.54,46314808.38,1732457.117,0,329332.2755,2014700.536,132099.8964,132374.1197,4758.109208,0
35,lac3 bay 3 b,6925045.745,576962.4388,1439141.713,417253.7508,304050.2794,273643.5166,3574804.554,246142.6241,733820.7297,197928.2945,167498.074,146366.2044,5929377.891,208739.7068,29913.17135,1350899.861,155159668.7,8317664.577,6850483.614,62081406.54,1839343.732,36228894.14,3608105.236,30722954.01,15065604.23,2928421.503,10188019.09,383881.4993,477976772,34760387.17,100970376.3,26320045.53,21065825.81,16475837.65,363200530.3,23499843.85,948061.2305,59288.05937,53533.09894,5361.138536,3675213568,137324252.6,40236285.39,1997301988,14431441.47,770657.9774,616831.9069,5446207.641,165803.3033,73885650.54,3232155.091,1056335.236,54502799.56,37066174.85,1383534.78,0,376312.627,1795216.731,105580.5906,143659.8966,9697.946352,0
