filename,id,2HG M0,2HG M1,2HG M2,2HG M3,2HG M4,2HG M5,2OG M0,2OG M1,2OG M2,2OG M3,2OG M4,2OG M5,3PG M0,3PG M1,3PG M2,3PG M3,aconitate M0,aconitate M1,aconitate M2,aconitate M3,aconitate M4,aconitate M5,aconitate M6,alanine M0,alanine M1,alanine M2,alanine M3,aspartate M0,aspartate M1,aspartate M2,aspartate M3,aspartate M4,citrate M0,citrate M1,citrate M2,citrate M3,citrate M4,citrate M5,citrate M6,FBP M0,FBP M1,FBP M2,FBP M3,FBP M4,FBP M5,FBP M6,G3P M0,G3P M1,G3P M2,G3P M3,glutamate M0,glutamate M1,glutamate M2,glutamate M3,glutamate M4,glutamate M5,glutamine M0,glutamine M1,glutamine M2,glutamine M3,glutamine M4,glutamine M5,lactate M0,lactate M1,lactate M2,lactate M3,malate M0,malate M1,malate M2,malate M3,malate M4,palmitate M0,palmitate M1,palmitate M2,palmitate M3,palmitate M4,palmitate M5,palmitate M6,palmitate M7,palmitate M8,PEP M0,PEP M1,PEP M2,PEP M3,pyruvate M0,pyruvate M1,pyruvate M2,pyruvate M3,sedoheptulose M0,sedoheptulose M1,sedoheptulose M2,sedoheptulose M3,sedoheptulose M4,sedoheptulose M5,sedoheptulose M6,sedoheptulose M7,serine M0,serine M1,serine M2,serine M3,succinate M0,succinate M1,succinate M2,succinate M3,succinate M4
11,glc6 0.5% 1 b,4100841.606,191354.7033,332418.3624,0,13773.04394,43130.21256,1231076.788,0,0,0,0,0,1506440.477,0,118319.7371,12247289.1,4499872.123,211072.9173,2090992.728,840698.0769,278093.2096,436392.4083,0,7739501.478,154660.8742,220671.0554,247241.3237,183824325.9,10373871.56,16653271.31,39762658.55,3200282.511,58985357.73,6011567.671,35885903.61,15039622.88,5504616.34,9332753.13,479431.6307,0,0,0,568752.5713,0,585535.9147,15181938.85,479727.8615,315714.716,0,1303924.883,397571860.8,30288016.09,88577828.15,22846713.92,16102498.9,10105635.52,228573456.2,12215392.9,507589.8219,0,0,0,710646626.8,23537156.32,1205139.686,34488129.27,33287049.25,1460037.664,2500739.29,5444605.612,0,154061577.5,22320498.88,3524552.024,0,0,0,0,0,0,553613.3616,0,148249.9677,2935421.586,63453492.15,2235793.151,566036.1697,21436926.57,0,0,15977.9042,0,0,0,0,0,17988396.53,353028.7608,0,189736.8209,9736405.639,602975.2149,221897.528,0,0
12,glc6 0.5% 1 c,3864524.185,152215.3888,288437.6295,0,63905.12038,62318.85053,808604.7297,0,0,0,0,0,1585300.205,0,182276.3661,12795326.11,4419344.71,141500.723,2050808.32,803886.9715,164275.2672,296184.6858,0,7245639.505,38292.34159,237582.3339,199474.6158,197949406.5,11465352.51,18845476.94,43109575.98,3526637.989,53261646.6,5449488.068,33752890.72,14138585.81,5141269.978,7997549.919,430578.2305,0,0,0,429897.9246,0,347553.9154,13258369.98,568998.6963,394553.2299,18217.95914,1355183.135,414196851.7,32401221.07,90474394.5,23969863.5,16460427.93,10525949.66,268681636.6,14306490.85,595879.5531,0,0,0,446025872.7,15304190.84,1194346.995,37148168.1,32456870.1,1279535.223,2449697.476,5500307.961,0,73616028.37,20198424.86,1264159.291,0,0,0,0,0,0,536279.3575,0,204610.9,3274743.519,70133058.71,2398491.322,665952.1936,23501242.58,0,0,0,0,0,0,0,0,17806687.86,243727.8525,0,259857.1755,10211637.84,667374.6246,253072.127,0,0
13,glc6 0.5% 2 a,20292819.22,1305400.082,2988892.58,648141.4325,848393.6748,696898.1057,2534254.515,0,0,0,0,0,3020142.991,0,896266.5093,38342097.59,5519549.924,247407.8256,4791809.339,1528776.841,524888.1477,2125801.924,0,9383795.246,76674.14268,549565.6688,912526.1523,300913147.1,15300613.71,30183362.96,129113723.5,9981211.663,61493459.73,6528860.121,71053238.97,23858670.79,11843347.74,32521554.4,2102070.952,77195.41346,0,0,1253802.268,0,1616630.201,31264718.13,2077989.766,471171.4776,63072.86814,7267440.285,832420992.8,54127415.4,143413172.2,32575080.39,42985664.49,31149766.06,441705888.8,24441777.08,935235.2761,0,0,0,495147349.3,17067711.13,6457516.505,197317293.2,48945015.96,2027223.455,3884699.016,18331040.25,1049704.553,94964438.77,15598863.9,2647924.889,0,0,0,0,0,0,992844.3699,0,1029771.125,10570319.62,53327345.5,1735547.043,1732293.89,62630141.2,0,0,10938.84683,0,0,0,0,0,21348587.59,0,0,414672.6244,15777639.85,781092.1427,564605.9292,27294.73308,128446.9942
14,glc6 0.5% 2 b,13626932.66,877517.7251,2231096.47,437128.2418,493314.1843,445768.0818,1653713.182,0,0,0,0,0,3181040.712,29537.80844,890645.6825,32852133.09,5778798.432,321586.0482,4772225.622,1663073.073,659748.3679,1888697.663,34362.65661,7634197.231,111701.7649,542135.8693,632035.3624,259571160.8,14402252.06,29236380.82,98662591.52,8627048.121,71193314.72,7584526.443,75752816.89,27553068.94,13596044.66,30857221.5,2442431.749,89413.32848,0,0,1047800.243,0,1187997.642,24291829.16,1979631.269,377209.7625,89842.83614,5864480.27,779832856.9,55199965.89,166082064.8,40338326.28,46158874.14,31899874.42,411823675.6,21966377.44,1208636.944,0,0,0,382803755.5,13565853.53,3921057.686,118685587.7,44640349.1,1700770.638,4074343.895,14290568.32,1025746.439,156939005.4,29714645.48,3788964.647,0,0,0,0,0,0,924048.2503,0,418299.1457,8343793.001,33941196.35,1106489.901,984597.1252,33747346.39,0,0,0,0,0,0,0,0,19458658.97,397309.2262,0,444346.0625,26003949.11,681881.7248,609571.4801,51115.76175,0
15,glc6 0.5% 2 c,13667500.52,748016.531,2078723.945,658554.8544,409686.3016,443164.679,1444770.364,0,0,0,0,0,3488264.475,0,949033.9609,33212182.96,6096403.41,245619.8543,4796385.062,1650791.224,710469.0661,1565938.518,0,8161640.581,71236.43819,499472.5917,554547.2597,269846870.7,15494842.5,29850499.55,93248327.72,8317974.961,69800537.87,7401096.339,68705730.19,25618636.76,12457592.58,26015649.74,1987078.097,100477.5986,0,0,824244.2738,0,903867.3598,22530974.6,1724014.253,371504.4495,0,5136573.776,682300200.3,49285793.74,151225494.7,38711982.19,38513261.56,26157428.83,443288117.2,24465721.02,1109200.273,0,0,0,404175636.7,14114138.34,4459050.116,138040548.8,44355618.56,1820485.442,4032151.057,12567500.21,723719.845,78407564.62,19309780.08,4781327.228,0,0,0,0,0,0,1112345.364,0,812546.3932,8498377.618,54171957.16,1728352.777,1249955.668,45386383.42,0,0,4966.421244,0,0,0,0,0,21030613.16,0,0,426717.4149,34916068.06,1022924.238,583913.2069,74737.68902,0
16,glc6 0.5% 3 a,55584441.75,3109652.484,5516897.413,980056.4636,2031974.28,1731777.06,4384313.83,0,0,0,0,0,3262643.781,0,1573629.725,55096567.12,5744981.512,227161.4964,4933305.678,1381442.305,710398.7813,3157921.158,0,11900642.19,0,1007694.152,1509128.682,335126165,16116571.06,26685945.33,202306940.2,8098217.974,71644058.48,6893402.948,77096056.12,23171869.57,12267343.81,50492565.85,2083418.773,238509.4577,0,0,1790277.067,0,2608008.104,45652690.98,4204357.944,528476.9314,360402.9241,19465025.21,1161990849,70866782.19,129520706.9,26103797.18,50727647.24,39075865.79,800736110.1,43883324.64,1648114.861,0,0,156670.4062,913572702.9,31660657.85,12034559.42,364467639,63228423.88,2096560.31,3355366.629,33076821.7,735534.828,225488281,38837127.44,3781528.514,0,0,0,0,0,0,1057722.03,0,883641.2251,15720817,37585571.42,1249425.588,2543921.221,83675060.81,0,0,0,0,0,0,0,30626.68829,36547682.2,752225.055,0,804021.7716,48320063.27,945903.937,703253.7011,0,106012.9069
17,glc6 0.5% 3 b,44968611.02,2540688.294,5149569.322,940350.7321,1819839.321,1350028.463,4102067.334,0,0,0,0,0,3825563.823,0,1449459.919,52949283.08,6703238.651,343889.3398,5840042.177,1962687.725,821353.2251,3794621.003,38129.71409,9714199.212,71165.35225,663025.0214,1002862.909,279847247.8,13526301.53,22927231.78,150685311.8,7348101.527,82628401.18,8125743.076,94506507.7,31686816.57,15144020.44,58654797.58,2740706.909,110780.4016,0,0,1322658.113,0,1813508.431,37964585.48,3381362.028,502063.2873,338226.5744,15067237.46,910048524.3,55214972.59,125813456.9,27348162.41,47421608.53,34445916.64,567816520,30496266.84,1244280.511,0,0,0,1014749161,34807144.07,9083870.853,273074432.4,62782907.49,1852991.254,3922064.473,26887757.76,939148.6595,239932602.4,42567181.59,3117780.402,0,0,0,0,0,0,1281157.383,0,1499690.281,15468204.21,39565556.61,1328307.618,1785246.239,62876102.41,0,0,5137.11307,0,0,0,0,0,32471095.18,710146.768,0,652638.0901,44839370.49,1046358.881,576973.4432,0,173134.1499
18,glc6 0.5% 3 c,36048610.06,2136587.6,4560571.124,929577.3927,1438335.836,1262265.11,1711952.302,0,0,0,0,0,4127200.984,0,1179565.351,46065569.12,6070678.852,333597.6628,5854476.806,1975311.356,780977.1979,3146549.751,24350.20948,9471678.184,80319.5248,743671.1928,1011309.548,306219938.9,15043696.43,27301650.92,158584022.8,8928655.906,78038225.73,8196087.117,90160421.47,32591332.33,14955197.4,51940403.3,2900690.167,159835.4817,0,0,1303033.696,0,1676483.427,32001188.07,3367180.679,368944.9429,251489.7154,14662281.1,993501067.2,61674804.55,153817512.1,35887930.48,54670403.37,40309121.72,688913980.6,37672024.45,1550790.411,0,174450.9786,0,800895855.4,27823475.46,7059479.367,207856290.4,53598799.57,1678012.681,3485913.795,24953584.26,695370.057,168419343.2,26412695.3,3166288.24,0,0,0,0,0,0,1305232.607,0,689361.2278,13304891.44,40991102.31,1405853.743,1936293.041,60322871.18,0,0,21615.62284,0,0,0,0,0,29352508.45,561193.2896,0,571575.704,35986740.45,1411528.558,717955.5513,0,204793.9888
19,glc6 dmso 1 a,16791788.13,971271.3256,671949.7685,83425.84626,109964.9559,42523.39864,3391596.636,0,163408.6128,0,0,0,1685662.884,0,851351.8353,29113206.63,6827808.861,531851.2632,4391992.992,970409.8815,605059.8368,580594.0211,17724.79316,10573316.77,458832.7484,548938.0097,452969.5168,446483326.7,31974237.1,61846568.98,69104950.23,8883663.723,90599096.68,10239429.13,72793152.69,18215591.9,11567614.73,12311419.03,1089207.416,33861.28276,0,0,41342.69787,0,710073.0723,17565495,1306780.484,799120.5031,0,3576935.073,966559277.3,74210300.48,170625171.3,36036682.07,26328713.69,12762204.57,272318040.6,14991945.05,789898.0626,0,0,0,496209143.4,16619896.22,5673344.337,169134956.1,88533035.84,4946655.429,10076653.72,10923224.84,712536.5012,76430173.63,13781515.57,1353307.945,0,0,0,0,0,0,621508.1637,0,406159.0181,6238943.463,59273516.7,1854211.797,914791.4763,33378302.6,0,0,22104.90497,0,0,0,0,0,22400745.93,409458.6997,0,290538.2537,34526141.5,1073389.889,724001.1283,99848.2554,0
20,glc6 dmso 1 b,10338546.64,636218.2487,986974.6883,179947.9688,134268.7129,143143.439,3569024.117,0,0,0,0,0,2165337.337,0,1158978.567,41377525.03,6974762.776,468033.6811,5608808.133,1208299.547,758287.8002,719039.468,0,11573230.48,538810.282,630706.6419,504241.9075,531387450.6,39714696.74,80808750.98,86946348.99,12479549.82,95934737.1,11670203.38,92460945.21,21898902.85,15471951.23,14651007.11,1726341.628,64555.88372,0,0,48772.41118,0,1022159.046,22969249,1917004.418,696576.8087,0,4902304.109,1190844889,93097340.93,229116240.7,48538303.26,37265227.29,18922409.48,358089283.8,19395786.77,1044316.494,0,0,0,514404994.5,17807164.71,7500382.503,217377205.1,102264463.9,6453142.407,14065237.8,15164338.27,1774920.457,130717366.9,23695031.06,2184905.591,0,0,0,0,0,0,870361.9468,0,903964.9414,10045546.16,84587870.27,2987890.322,1807298.794,56976528.06,0,0,4913.829022,0,0,0,0,0,25290839.61,351439.2303,0,348144.7266,38186815.83,954799.2894,868884.5347,112499.82,0
21,glc6 dmso 1 c,8533174.731,445078.797,846653.2515,139923.5281,69142.22544,89461.90906,2441545.835,0,0,0,0,0,2172421.28,0,1065011.713,37666527.09,6914529.778,484692.168,5139948.035,1034527.299,659819.2732,670240.2159,0,9807295.871,433009.2975,530255.7477,459701.6829,480234324.4,35198629.36,67920358.02,74260963.8,10109862.79,98630353.48,11532277.26,88402753.45,21577556.17,13467851.79,12819857.82,1462212.027,0,0,0,78116.62484,0,1120754.496,23752828.88,1616652.947,496947.8148,0,3944126.799,1193099531,92226303.93,215350032.3,44409778.51,33649914.07,16259520.57,350336476.8,18804120,1042732.543,0,0,0,507848539.1,17428407.93,5764433.978,176284174.3,90335314.45,5669948.157,12271693.73,12559738.87,1072758.647,254135482.6,43992854.05,3676607.339,0,0,0,0,0,0,823714.3946,0,1114262.167,9433873.066,87997387.79,2948151.983,1620884.077,52029980.52,0,0,0,0,0,19555.55665,0,0,21295461.83,329426.3649,0,268150.5961,29729794.24,867826.2032,800238.6638,94274.71262,0
22,glc6 dmso 2 a,27582771.35,1839162.186,4542317.776,1009104.47,1107437.839,769608.2431,5908935.951,0,0,0,0,0,3222739.592,0,1973449.584,65431743.1,6030548.286,448851.8945,8358109.025,1665955.789,1591066.759,2346582.205,54675.43838,14332670.05,512689.7644,1216314.166,1568507.22,591836552.7,39406644.27,101344567.5,159637682.8,27052669.95,73286151.97,9541137.69,128080674.6,26161299.6,26419068.72,36225104.17,5464412.728,69476.86562,0,0,164007.0689,0,1775696.855,36570582.57,2049099.447,483646.8908,420259.4706,17224210.03,1484462832,103717627,283620721.1,59902699.19,71811804.24,44259178.99,473369987.1,25404350.48,1736922.308,0,0,0,594437830.9,20485825.44,18063715.05,537939661.1,141199387.4,7870649.994,21001100.63,34419826.52,5087382.578,257768346.2,44769664.03,3666321.4,0,0,0,0,0,0,1314701.044,0,2190503.441,16284984.6,69421663.4,2442522.83,4395973.595,139245911.9,0,0,14803.76226,0,0,0,0,0,33644435.94,553451.393,0,552058.1248,41299230.71,1033824.54,1534687.104,253698.1227,350205.4167
23,glc6 dmso 2 b,22276642.73,1545840.487,3428183.105,773766.4697,810234.0556,666797.8634,4724012.365,0,0,0,0,0,3011768.198,0,1643184.938,54577695.35,5713126.606,370003.414,7549223.26,1472010.872,1494073.26,1933142.436,57473.50318,12869184.67,575003.9857,865898.2451,1247115.516,554289318.7,37737575.86,94204598.58,144993889.1,24424967.57,73885157.09,9662591.791,120152713.1,26399934.65,24137421.25,32781793.22,4947746.835,52841.31474,0,0,0,0,1335187.212,29155963.18,2435803.236,447254.4136,292309.8819,16085193.3,1543931382,110420080,299478350,65493677.41,72577948.1,45386941.62,537818717.8,29522656.22,2045038.926,0,0,0,750719977.5,25764336.36,13711698.44,404875910.1,106579255,5738613.867,16668754.93,25754161.92,3469992.388,158327283.2,38918609.63,4593485.646,0,0,0,0,0,0,1169621.203,0,1910979.08,15245706.87,57582960.23,1983392.863,2337967.708,77267853.71,0,0,32133.63085,0,0,0,0,0,31930371.28,0,0,388142.0369,49901654.6,1235998.699,1508895.376,254664.5572,375281.5099
24,glc6 dmso 2 c,34237796.51,2316334.77,5685638.228,1158501.833,1294982.804,847910.9404,6619859.696,0,0,0,0,0,3468427.527,0,2248079.992,75176295,6810282.788,528629.4039,10092348.65,2017661.975,1908756.976,2865877.762,143058.8988,15081323.2,601677.5771,1304285.733,1590755.676,662176731.7,45443437.82,115462630.8,182821557.1,31012269.88,83295211.75,10809550.43,145540972,29792896.46,30414642.09,42395420.85,6041828.411,0,0,0,128732.3241,0,2389834.815,43574435.77,3367721.27,514359.4668,488554.5846,24523941.66,2028692857,140789371.7,388190499.6,84357278.35,98810588.31,62474327.03,693698799.9,38694742.49,2994678.003,0,133927.3639,0,738945007.9,24976261.38,21232322.97,625456964.8,147277254.3,8545403.811,23268496.48,37571368.49,5500935.411,321290546.7,54591665.41,5494841.584,0,0,0,0,0,0,1470106.456,0,1772189.803,19162209.87,70717260.52,2421909.167,4244643.547,137838862.9,0,0,9287.287632,0,0,0,0,0,35344199.29,0,0,565031.6087,49704526.18,1149661.385,1717719.937,287390.0593,519678.0857
