filename,id,2HG_M0,2HG_M1,2HG_M2,2HG_M3,2HG_M4,2HG_M5,2OG_M0,2OG_M1,2OG_M2,2OG_M3,2OG_M4,2OG_M5,alanine_M0,alanine_M1,alanine_M2,alanine_M3,aspartate_M0,aspartate_M1,aspartate_M2,aspartate_M3,aspartate_M4,citrate_M0,citrate_M1,citrate_M2,citrate_M3,citrate_M4,citrate_M5,citrate_M6,glutamate_M0,glutamate_M1,glutamate_M2,glutamate_M3,glutamate_M4,glutamate_M5,glutamine_M0,glutamine_M1,glutamine_M2,glutamine_M3,glutamine_M4,glutamine_M5,lactate_M0,lactate_M1,lactate_M2,lactate_M3,malate_M0,malate_M1,malate_M2,malate_M3,malate_M4,pyruvate_M0,pyruvate_M1,pyruvate_M2,pyruvate_M3,serine_M0,serine_M1,serine_M2,serine_M3,succinate_M0,succinate_M1,succinate_M2,succinate_M3,succinate_M4
36,lac3 21% 2 c,1969926.107,131529.9677,79450.98485,9177.217192,6582.333809,3519.168664,1989077.312,141021.0378,260088.6186,32743.84717,21786.81749,15158.25815,754328.0084,880.3515908,2491.85169,326545.4599,25485511.63,1515965.792,1962889.889,2720546.167,191911.3641,22804968.75,2270149.442,14538851.43,3019578.11,1450290.391,1676462.908,92844.19949,88417417.69,6476129.376,12032481.49,1623838.176,1115665.463,544239.0613,171541361.6,10888171.06,228046.9447,0,0,2214.86486,219643771.4,8230008.935,3595308.954,183632944.2,48649278.83,2957456.231,3650871.555,4802412.01,379982.5667,6574504.947,292042.7432,79866.6481,4798242.188,3252625.175,104414.6774,0,12723.82378,618365.8314,37666.96766,45675.03831,2711.072308,0
37,glc2 0.5% 2 a,2668049.733,182204.9521,100257.9305,696.1971179,10829.85787,12098.69886,2426280.54,153463.3409,226310.9266,6515.526551,21388.64448,5621.521442,989569.4509,27468.98828,226516.6279,2418.008957,23869292.42,1329091.143,2541293.22,69467.89802,18318.6103,23361110.79,2205008.555,8867824.137,669686.6688,1092605.8,173663.6501,118.6288402,99840353.52,7033021.528,9127304.613,449186.9157,883864.6522,10140.79374,200336820.1,12780405.17,216824.7534,0,0,12456.90586,397281696,15754384,39140027.08,891882.065,33915005.52,1843886.056,3206975.832,102427.6507,27896.5924,8151431.686,415094.8371,2918406.395,58236.3237,4611088.94,150527.2645,215911.9936,0,320445.2686,39807.54458,13891.41483,0,0
38,glc2 0.5% 2 b,3573569.689,242740.6822,141061.0149,3138.97582,11816.89492,5472.906749,2938732.394,200276.4701,275606.5096,13803.78664,29478.35629,8352.656196,1487910.007,39934.91526,289875.7566,0,30874230.92,1658924.735,3256346.544,92643.39119,23557.16928,32057146.24,2992223.551,12598246.88,824867.2565,1471811.348,134779.2426,121.3603542,128662145,8935142.41,12702560.69,620414.4362,1280857.251,7238.172239,279147676,18103043.54,315306.2287,0,0,13795.74035,636291988.1,24712315.67,51920664.54,1863015.253,36015713.66,1958921.232,3618199.681,114303.8182,39272.75418,14081676.81,709231.7473,5084234.76,89189.83444,6972970.234,250488.5283,273754.9108,0,842878.3588,51073.09354,16167.32702,0,0
39,glc2 0.5% 2 c,2742830.3,186196.6967,117374.7005,2823.659694,14540.34093,8784.425075,2705072.754,179205.7657,261529.3084,8299.076548,28662.81036,7105.877364,1273716.686,44413.05657,245573.1232,3698.701615,26162218.83,1410504.155,2694599.792,74033.81518,20322.8658,28286775.35,2663417.548,10884116.84,690946.3099,1262440.77,84647.45597,233.8363197,105239600.6,7316237.962,10498631.47,519238.038,1049835.008,10933.823,279420756.2,18095271.33,338958.3244,0,0,12943.46835,402800408.2,15916783.61,47671384.2,945525.7346,34314417.12,1877015.672,3205618.169,92949.64991,33304.77253,17987617.9,933662.6465,7261022.033,127977.0591,5761926.193,198659.4774,211396.4628,0,551471.9627,39560.92731,17894.50181,0,0
40,glc6 0.5% 2 a,3521149.494,236124.0532,209356.2525,29138.46582,38815.19529,42433.5563,2819846.875,181214.6006,405474.2843,55103.76867,80580.75637,64042.30298,971570.4881,0,13404.15051,668387.5851,26196154.66,1409398.493,951338.5903,5871961.939,190196.6966,22224896.96,2155999.272,15363484.21,3444971.372,1223696.959,4373042.463,136008.4828,114566019.2,7987816.882,17369499.12,2347467.834,2968374.016,2206960.606,264346855.3,16998659.48,275644.9139,0,0,9564.636685,395257823.9,14633844.09,3518722.778,113807719.4,37608325.07,2013160.321,1251901.611,6901916.881,269284.9865,8261815.551,375601.9322,307637.824,10713728.56,5312710.294,113436.4397,16135.20491,583041.867,671576.4181,49511.2793,32757.73457,599.4329052,0
41,glc6 0.5% 2 b,2734443.576,190592.0951,196717.1808,32027.81308,36581.95999,41727.54415,2823617.073,179802.1708,447906.4206,64303.2321,89790.361,78401.85561,980952.3261,0,13102.69987,633503.092,26722192.69,1381212.157,1078952.569,6111438.085,220793.3648,22172586.12,2161681.545,17059491.68,3952163.628,1380744.831,4902331.132,162246.8926,114227738.2,7981407.43,18505321.62,2655063.032,3235802.704,2264620.975,265338741.6,17149860.83,353084.519,0,0,4571.929057,304303513.2,11283162.61,3396423.643,111810719,32938296.94,1721356.284,1312593.161,6781201.421,273929.5896,7273723.114,326499.8326,280474.3659,9990764.43,4736890.934,126033.6829,22566.20807,571708.3308,488986.6685,30087.35323,30967.319,747.3021718,0
42,glc6 0.5% 2 c,2858985.785,202792.5708,202223.1439,31093.34216,41359.83803,40878.77979,2788465.857,184515.2229,466456.0003,65948.99683,83845.11864,73465.34175,1484392.116,0,18165.66987,659717.8383,31440868.26,1655457.543,1199501.117,6825002.969,260335.9328,24795561.65,2443229.018,18705586.02,4618987.598,1504537.467,5421942.172,176983.5505,123009123.4,8530332.279,19791702.67,2912180.386,3664088.042,2509461.504,319935393.6,20472798.2,407021.142,0,0,0,513782587.5,19079507.36,3585517.814,118311265.8,32556660.89,1693521.42,1246022.777,6391533.182,265367.1613,12878776.95,630211.898,406906.1158,13760743.6,7456304.191,200336.4111,21097.16431,655196.4134,524455.2026,32786.90782,31670.26119,0,0
43,q5 0.5% 2 a,1712321.206,119576.7971,8690.826972,27820.73947,24502.23291,901503.7656,694482.1625,37500.1195,17861.83892,66967.01041,60705.85426,2143525.176,944280.7792,0,0,6898.277243,15046283.9,781631.0413,187618.2904,1637798.68,1892613.095,17796063.8,1474713.996,985864.8786,1576850.585,2046564.311,4024652.606,50415.11595,20969515.98,1459803.922,953426.0999,2828880.378,2385014.926,78308458.1,1680829.666,43567.69869,0,43654.73398,6901200.561,236949051.5,234611829.2,8784134.361,49929.6921,671663.5366,29060251.61,1511016.031,306201.1941,2379163.326,3540257.322,9624532.121,405538.7529,0,25152.93785,4198200.212,98875.62922,0,0,280718.3097,26482.40439,1666.016023,437.4383538,0
44,q5 0.5% 2 b,2560699.888,167211.8486,15947.93507,52672.02005,45022.63916,1306111.703,1007165.287,56628.48245,28190.05025,108296.1489,89158.60428,3051759.707,2871261.601,77923.15185,0,5352.74913,27416597.85,1447708.999,304746.7897,2346233.489,3159776.891,27525294,2280901.288,914372.6388,2638436.624,3835047.118,6910435.279,90199.55213,34999794.38,2339712.702,1520434.402,4867117.094,3718166.187,122890657.4,1819878.174,29791.55294,0,46666.41692,9913829.516,349163109.5,934613391.5,34742602.79,136095.6083,1333736.471,34728659.3,1755502.74,392355.2328,2785688.383,4727941.061,18592933.25,737311.695,0,41190.85165,12800687.8,412716.4018,0,0,745776.0238,33309.57296,7472.509632,712.0549697,0
45,q5 0.5% 2 c,1985058.838,130692.0977,5768.213334,30667.00139,20772.0946,786607.5193,705575.974,35595.98504,16819.55534,69577.27237,49335.69081,1845833.53,754737.2815,4328.342102,0,793.0444145,16047462.11,822597.4001,208359.0558,1571314.652,2151695.873,19768366.04,1650662.47,552318.3812,1686899.496,2607515.27,4449403.991,55641.4653,23010341.82,1615903.86,1008885.526,3317735.074,2419192.972,81740598.26,386369.5959,0,0,39444.7703,7188324.371,250689604,194508216.6,7375996.384,47773.13073,250998.3354,25071418.37,1272455.93,302636.2298,1962022.13,3361714.432,7706391.839,362076.3554,0,3384.517415,3514675.84,79190.80463,0,0,588314.8918,31535.98508,4771.385179,966.8672377,0
46,lac3 0.5% 2 a,2364349.695,158934.9946,109788.5579,9216.766868,12483.91086,19766.16451,2098740.909,133579.1586,233641.1456,29192.69953,20344.12626,28234.17861,1488699.881,33100.13391,1870.704692,369217.5456,18160648.65,949611.9903,348775.1305,1525205.242,55641.09149,18852539.54,1670863.895,7586102.105,1639500.889,436191.8772,1193464.916,18447.9359,77580892.84,5263001.546,9796758.414,1147319.745,830955.2124,826262.9983,155795401.3,9970998.557,211431.4827,0,3871.28711,752912.8564,423344607.6,15489828.28,2531880.072,120604160,29725144.16,1541008.62,628864.1265,2437208.948,101191.3482,8969476.349,409616.7058,55486.36585,3628172.822,7688055.796,266952.2102,0,23150.45613,465556.8714,20123.95931,11000.12976,0,0
47,lac3 0.5% 2 b,1891191.759,149821.1444,68676.65393,3984.5374,11437.15554,20405.22842,1442458.023,89765.32843,157047.0842,16832.96541,13534.11071,21102.69648,3329383.652,108031.6632,779.4540556,215649.42,16828960.27,877727.8509,213014.2685,868371.659,22222.48555,16416363.47,1418228.728,4916681.245,1030084.918,269074.8009,741227.7969,9901.114282,46580723.55,3111225.438,6052031.367,707956.9936,508559.947,346607.9642,101664390.4,6555921.917,124863.7445,0,0,4052.029622,1561352585,58068943.51,2044394.918,82218334.79,25737773.18,1327368.363,529799.7417,1886374.294,59013.75535,20492571.96,872729.9726,26833.57883,2343180.01,14464855.33,537253.9949,0,7579.457197,533632.2836,21182.81522,3643.550177,0,0
48,lac3 0.5% 2 c,1827844.391,134289.9966,91798.38074,7475.326882,10277.64276,14642.43314,1832028.54,113598.5335,244315.2508,30780.61384,21368.11526,31199.61859,825415.162,21131.72202,698.911896,301637.9701,15611754.07,840287.4142,374932.0406,1599465.737,50720.97846,18324619.36,1641242.63,8222143.339,1792774.773,420524.7756,1210428.846,23373.66051,68575747.35,4735962.225,9301290.334,1139025.224,816749.9642,612262.5931,153921976.3,9921650.709,179728.9116,0,0,12853.07499,349567315.3,12874909.4,2659822.226,131792309.6,24234494.85,1238820.376,665857.95,2444165.146,89716.42294,7926354.314,327621.7073,72697.90432,4355930.735,4508485.396,146915.2077,0,20923.89656,371084.2307,27101.43846,12763.94018,0,0
49,glc2 21% 3 a,3143420.913,232412.4689,225444.0976,14598.63461,30334.78617,11749.81274,2824960.128,208730.1714,349278.964,32688.95962,45885.02002,11804.95525,1713560.841,50649.06609,386349.6495,9912.240536,37834776.64,2469407.426,5942828.212,359527.5325,227937.1453,33963076.57,3842289.003,21486839.49,1702620.882,3104354.818,268687.8143,52998.30796,124189529.5,9511002.583,16259592.15,1332020.394,1821899.347,77624.86205,186374401.3,11911393.38,256892.5286,0,0,2061.208684,742049291.9,30170572.28,78274626.89,1706870.21,71431054.7,4563166.931,10510120.53,646734.1615,392866.881,6912529.986,357989.7294,1727990.133,28932.66464,5365475.629,207437.5748,204277.2727,0,955602.5495,64697.20419,74721.09794,2006.058892,0
50,glc2 21% 3 b,3234871.165,248511.148,302101.1593,21503.86289,39878.38201,14367.26548,4085802.121,308482.5066,555338.7354,47002.87984,68764.73139,9401.047792,1389143.797,45775.8949,441385.0195,12698.29881,45128206.68,3000977.834,7439486.594,465280.2981,290724.7636,40027030.83,4736458.696,28476732.13,2263491.178,4219900.824,301564.1223,92476.3044,147957083.4,11447410.06,20329099.86,1836628.345,2369603.462,98900.86697,224599341.3,14458249.36,300048.7384,0,0,7371.480472,334933646.4,14779204.65,88305608.33,1832570.802,72824320.2,4857017.446,12193811.92,784511.0022,489246.6812,8823474.86,501032.6117,4683403.905,98092.13863,4715304.897,201921.0686,234891.813,670.3120174,887173.4333,67578.53328,101315.3122,8734.484038,0
51,glc2 21% 3 c,3480669.176,269696.646,309188.1842,23538.58639,34931.1849,6547.479122,3640978.031,286047.5634,487943.8748,40741.737,52559.86435,6828.680138,1784487.032,59571.53122,486424.1085,12307.40031,48958451.67,3241129.364,7870646.241,462216.4019,289296.074,46561309.8,5470668.76,32894186.51,2564538.067,4757405.178,330243.9364,99691.22414,158567729.6,11930182.76,20893847.54,1805598.317,2392753.389,83039.66545,249446799.7,16097320.59,348471.617,0,0,999.1485189,499428858.9,21435300.7,107370702.3,2222783.938,76620567.35,4945386.257,12228720.68,746102.0127,477795.808,10781893.03,548143.5137,3733783.851,73288.78369,5596724.918,236357.1252,242574.6167,0,1059663.488,79796.41678,105684.7691,10482.90031,0
52,glc6 21% 3 a,5292782.045,379001.5062,782603.0772,115989.6933,168743.0962,115062.0742,5878784.562,446671.0023,1322738.206,212591.8608,296557.262,201452.5082,2778646.295,4248.649389,53959.14323,1771357.206,65187087.11,4135665.654,9341660.409,16089672.5,2210105.566,33053977.36,4399880.954,67285542.05,9921933.259,11380473.94,18389628.69,2185564.886,219844243,16396137.62,49787905.14,7864868.496,10974347.49,6169361.479,388755882.4,25464920.72,554153.8345,0,0,6462.18901,985443551.4,36673578.8,12132373.37,394841583.7,86053641.58,5551796.352,12421723.38,20603961.03,3060557.301,22402206.94,984265.2847,797678.1778,25277227.95,9871996.379,329926.8999,63906.47285,877007.2213,1474842.322,87856.32307,267696.3052,32059.99954,0
53,glc6 21% 3 b,3420725.641,273122.9114,528186.6801,86868.18232,123812.375,88810.09418,3724328.659,276510.7153,888095.543,147755.4144,204739.7617,147497.6091,942524.9653,0,29690.26301,1092056.858,43356465.32,2835845.886,6571941.709,11124578.77,1623700.826,23066798.21,3049466.487,46540324.6,7088059.548,8124084.268,13059510.34,1599598.473,143585838.7,10519870.92,33561740.96,5379857.366,7666763.131,4389360.996,261667205.4,17144116.18,421295.5737,0,0,1307.005949,194355837.8,7383731.884,7922153.684,253663828.7,66005382.16,4290061.707,10229180.89,16800931.61,2515178.246,4518307.699,230746.0268,390777.7306,13001495.88,4073435.752,135579.8773,41442.75403,600622.4058,829941.8519,53865.22946,187779.8203,24573.30695,0
54,glc6 21% 3 c,4539517.933,323952.8918,732310.1418,117635.901,159463.9,111725.1351,5617395.55,419289.2439,1312873.987,209164.9836,284324.3029,195077.9467,1589431.67,553.0338833,55669.08044,1778610.723,73913906.62,4643946.721,10947980.72,18431496.78,2563115.859,36166988.98,4785229.158,73996198,11262684.62,12249247.53,20047138.35,2345749.946,237176741.3,17728421.7,53160028.52,8052762.453,11383540,6545434.649,398654672.8,25713971.32,582676.9266,0,0,9210.077305,448716603.4,17040104.96,11558818.23,378429586.7,83276582.09,5233831.217,12180388.33,20300841.58,2938091.774,9549641.381,485978.904,690986.7051,21841382.77,5661258.022,192017.0858,70876.99199,918922.4172,1482934.625,94167.25219,312417.3629,43751.04871,0
55,q5 21% 3 a,2017506.03,182728.3538,63049.04896,450388.3933,131335.8522,3806903.267,1475680.124,159341.3802,113931.0637,872736.1561,243285.2157,7780570.72,2214040.584,71135.86903,556.4672193,26802.79925,43813345.71,3287563.913,5679100.851,4750009.927,41586451.89,51286530.38,5624823.172,9833968.176,8227134.074,48060372.66,10954645.97,440338.7271,57840663.05,6427287.883,5058514.583,34464729.23,9105005.142,294140401.6,789734.8283,395.4366522,0,152580.8057,15895241.55,547422246,495375586,18758924.84,188467.0413,1540571.109,57104499.69,4336359.126,7801205.971,6152057.754,57915484.16,14702095.07,597528.5364,0,190367.3177,5409180.418,127916.9025,0,0,589404.1508,60055.0816,164031.9775,26358.62401,1003192.071
56,q5 21% 3 b,1768434.612,178927.5827,69738.62823,453167.0544,122648.9936,3546485.981,1420258.173,154393.7363,118179.6424,858297.8307,224412.4132,7179554.942,3148549.327,105745.5098,0,17132.68621,41461751.8,3029117.138,5308333.61,4162991.662,37508247.86,46168377.92,5146047.317,7451898.788,7156664.604,42441823.18,9163013.48,348146.9633,53302241.42,6120895.077,4913922.719,32043261.15,8456417.742,264613187.8,634960.5237,679.1078804,0,209744.8664,14764399.04,520661095.8,587947229.2,22242704.82,209938.8962,1599138.165,55366871.22,4249193.922,7752545.721,5953748.12,55904740.48,16661608.73,713162.0879,2599.578163,177542.3438,9272214.216,249123.7727,0,0,578799.829,43412.08872,141250.6802,34026.08712,940507.0485
57,q5 21% 3 c,2222630.249,193335.5941,61739.52944,482912.38,118399.7785,3834619.045,1361037.372,145116.8622,108613.3178,811329.4783,220048.9903,7085146.966,2344981.142,85651.90823,1131.173937,29985.47348,46571429.54,3451216.129,5940021.734,4840369.627,42553182.78,55192837.24,6041708.264,8296019.083,8502178.751,51804057.41,11022050.95,431520.4956,59520476.48,6374033.886,5086877.858,35048504.97,9437617.762,298856570.5,1062212.242,1233.422325,8238.856914,259269.88,21514158.17,752690917.4,568299530.4,21400521.67,390970.5662,2608288.265,59462363.79,4465860.109,7873188.269,6226889.962,58354950.97,22736138.29,897119.5423,2565.556644,214292.5077,5930731.66,124354.5692,0,0,752764.3428,71505.29786,218454.6215,43889.49125,1362637.749
58,lac3 21% 3 a,5400172.246,399328.6742,565538.5214,73562.5308,59870.54417,39608.76629,6135265.898,443332.4673,837885.2151,108718.319,76913.94862,46989.08324,3239594.283,119711.7216,21783.71562,1161054.218,72733848.02,4436554.2,5833418.478,6791353.246,621794.4345,72333755.31,7431297.621,49949719.5,10241663.78,6131329.09,5179118.114,327435.6831,280334012.8,20758252.08,39091200.02,5474186.439,3424916.008,1709139.88,428384844.7,27808641.06,607520.5953,0,0,502657.976,993235491.3,37147548.81,8781030.739,424691187.8,98767552.97,6130642.77,8421202.658,9553229.262,844693.634,17639897.21,789387.6534,198971.6886,10243768.82,10188682.86,331554.5637,0,42783.15532,1497838.798,97654.17862,192269.1524,17744.69804,0
59,lac3 21% 3 b,4945612.56,376043.8342,555006.1261,72812.4015,52423.87797,48412.12974,6135464.78,459531.205,861181.6665,121628.9902,80761.95326,55085.93011,2033168.915,73650.90807,22786.03352,1113369.804,68415237.41,4281738.917,5715164.585,6843018.776,545101.4127,68095177.55,7111293.024,49925426.45,10205396.98,5065829.951,5152919.39,331466.9675,270327674.9,20486179.04,39036437.1,5348309.544,3638139.065,1799476.521,442021964.7,28383641.49,689730.6974,0,495.9749936,18313.95953,723674401.9,26944796.84,10282520.33,501119769.7,97170177.62,6103911.125,8689310.21,9934835.953,857820.0282,15859655.16,684036.4602,230545.5261,11720258.76,6001059.859,184342.9595,0,30661.71247,1415966.898,96852.03873,181449.7966,16291.51528,0
60,lac3 21% 3 c,4260151.881,298307.4736,426096.3233,58010.40745,37820.40381,45786.63351,4736626.251,338812.4155,662714.1593,94050.96516,57327.22204,33593.19078,1872150.417,62329.51196,18686.27634,951825.3995,53857083.56,3311455.304,4505865.625,5435820.096,401717.7494,60941131.46,6305142.363,44358190,8963458.286,4246963.38,4521009.3,290986.1201,219093189.1,16211439.94,30709410.29,4117070.887,2800230.448,1458108.985,419507844.3,26754881.11,523869.0649,0,0,1464.357405,531815333.4,19945274.59,9453582.794,458591409.2,87091992.03,5376374.941,7600018.885,8746081.546,758597.6332,14684710.21,594346.3367,242029.7162,13113189.36,4883045.697,137236.2886,1740.774355,26660.27647,1174265.712,84922.623,141573.8563,8603.059407,0
61,glc2 0.5% 3 a,4199709.614,286099.1022,251323.1071,10750.08862,30499.30982,4954.033681,4163995.332,277825.6738,369005.9356,15410.84106,40318.73623,0,1360659.776,55203.58908,447112.6992,10911.61858,30215420.14,1687981.737,3378471.708,92321.66068,23531.73132,36224197.23,3427549.357,15502349.82,1213861.015,1954904.721,319273.7566,221.6731114,133439771.6,9145060.533,12082691.72,600076.6503,1333637.484,10523.44124,310265627.5,19876051.42,359827.8476,0,0,1242.204377,470165388.5,19506612.13,84436421.47,1623240.866,37047011.71,2023588.471,3931210.908,128021.0735,29493.66726,12362420.09,697096.3573,6998828.845,143671.5752,6024748.762,203857.9177,350952.2557,584.0070909,505012.7569,23012.97304,23698.49312,0,0
62,glc2 0.5% 3 b,3363369.219,228577.2253,189687.5796,5627.647364,24858.48585,9954.523757,3643968.619,255533.2315,353300.4551,17662.14332,35937.29755,2734.815135,3310103.207,117864.1747,378231.3272,9450.525068,34746813.11,1860154.617,3098614.909,97080.55278,23600.63762,32272020.58,3081332.029,13222403.33,908101.9153,1654856.714,173465.0517,284.6578836,117632605.5,8266279.21,11305669.11,510031.0617,1233354.884,0,280070378.3,17951502,341756.6891,0,0,4175.017133,513360735.5,20678467.07,68562091.88,1276658.975,33113105.7,1803810.727,3522611.959,103894.0697,23698.49271,13586556.15,743493.5955,6884108.45,128210.0894,16577341.34,591839.2571,296974.8016,735.5111946,526217.4349,35167.86067,19663.44521,0,0
63,glc2 0.5% 3 c,3740276.235,234002.5943,212230.1044,7930.148947,25238.92994,2860.992437,3598037.757,255143.9998,342690.204,15327.49526,39275.3065,0,1635958.967,51247.99495,423851.3234,6041.924435,34408583.27,1916398.608,3870200.906,113664.6218,27249.39241,38751011.8,3695598.742,16281550.26,1048165.249,1982686.547,141478.0427,174.4229156,138472282.4,9552058.944,13344263.71,666825.764,1426245.444,2915.163777,363123548.6,23331395.66,407011.9268,0,0,5827.427903,597670772.8,24661748.48,87455479.22,1569211.124,35312310.83,1912964.577,3606371.122,112390.9112,27069.64213,15838441.83,819530.0253,7943484.967,148087.5728,7052453.043,242469.7123,383362.5248,594.8724973,623752.636,51208.55009,17668.50095,500.6624565,0
64,glc6 0.5% 3 a,4159674.774,295622.7131,460850.1376,48870.64911,86107.9643,70365.00173,4630425.487,317205.7457,713982.2773,79970.74443,132072.5441,116249.0205,1009227.525,0,34197.48809,1041420.805,28463652.81,1527904.59,1012584.853,6820215.22,201484.1808,26518744.12,2604589.116,21666048.9,3591458.848,1653776.894,6174516.188,181534.0779,127396979.1,8743761.852,19913542.31,2292475.125,3632027.06,2621306.385,257559925.9,16946004.07,350616.6725,0,0,1080.532585,388109747.2,14521825.05,4953819.168,157373351.1,36978345.28,1922524.989,1380218.489,8560039.423,287819.008,7054657.027,259021.2384,372142.6427,12071216.65,4824798.137,115895.0961,35718.6002,799138.0853,605858.0383,27268.41554,45414.16699,1063.399651,0
65,glc6 0.5% 3 b,3544257.121,243670.6309,332209.915,39455.2801,60426.90831,65544.49131,4067921.304,283452.9838,666180.6081,77685.94418,123508.4826,107629.7998,1171868.096,0,26380.47427,965885.1048,29859490.51,1553120.085,1107555.796,6900055.235,214169.7974,26802378.62,2640299.855,22440618.58,3974481.835,1710058.514,6531085.1,204175.0074,126498178.2,8917977.51,20368731.74,2544426.157,3677266.139,2554481.064,340834550.1,22079070.94,398496.2017,0,0,8641.587968,353701079.3,13147900.45,5935059.696,190113606.4,34089263.17,1822002.047,1265891.689,7372524.935,259582.1378,11181652.16,513689.0053,735587.8235,23813622.77,6226392.489,162088.5947,30706.67617,798455.1787,512213.6551,44336.83558,28627.93761,1363.395039,0
66,glc6 0.5% 3 c,3253048.223,227205.8173,294227.9251,40424.2287,63677.77401,54305.6655,2981816.02,201519.9928,476232.1242,52520.94717,87889.19899,83852.40552,1316538.05,665.190829,26004.14656,906034.653,31215091.38,1679720.959,1121886.442,7297962.906,224463.6274,34774298.98,3284439.468,23059672.94,4369038.613,1747977.389,6804258.187,204832.7029,125440801.5,8498402.564,20018836.48,2555841.072,3524939.984,2748416.11,322659676.9,20685815.68,339020.5784,0,0,0,384010931.7,14142570.67,5651788.426,169079276.6,33805916.42,1739470.855,1192149.433,7011351.355,253325.96,6101974.345,288721.4606,294574.7087,9463324.922,5928542.316,148125.348,26575.50518,811049.5892,620815.2702,34345.76596,40775.39856,1227.69104,0
67,q5 0.5% 3 a,2393654.054,172248.4694,35386.64898,88428.10058,85898.27642,2990083.802,1111857.648,73293.80746,34259.81909,125708.8734,116884.9811,4059880.964,1838042.185,53214.21963,0,7826.036123,29608043.73,1449007.528,341373.3726,3726373.392,3255487.727,34004804.34,2819873.862,1581744.89,3833192.784,4095578.241,11617550.47,157250.4235,43862204.63,3019037.057,1756454.613,4733481.322,4654227.151,157312040,663292.9261,330.5344055,0,36735.9744,15360209.15,533957676.9,436321884.8,16276875.56,30373.2262,167722.2306,34860545.35,1829394.675,429034.4451,4335050.977,4652718.286,10723868.52,440423.1846,0,22550.66482,6116579.142,141791.6174,0,0,733769.5056,40001.62371,8509.538287,4575.362406,63598.0593
68,q5 0.5% 3 b,2837666.688,182243.4184,30854.06857,104058.761,82193.08525,3097329.678,1617319.874,100970.9559,57775.89303,203496.6369,162019.3095,5692038.948,2256843.488,81381.25606,0,4714.890666,37334192.33,1925248.493,467447.3687,4339258.225,4051045.028,39632636.48,3283549.211,1237226.873,4576445.534,5239465.406,13631757.17,189426.7931,54463503.02,3630394.189,2325974.809,6562749.016,5448325.049,182615682.9,36940694.34,2442270.834,0,115521.6947,20925108.85,731232320.8,665254493.3,24599144.78,149896.4294,285197.7984,40524911.34,2117344.155,517551.2526,4558876.732,5218119.808,35864576.69,1471133.287,630.3436419,26762.51795,9280146.003,258866.4852,0,0,531544.7778,24703.29658,9094.774544,3384.181277,0
69,q5 0.5% 3 c,1823617.877,130843.1784,14351.45628,48246.95232,43364.40996,1457861.831,917241.4685,60316.0614,32275.13453,99874.70572,89499.31032,3173148.173,1123588.076,38564.98878,0,0,20244685.46,1060522.858,254714.7191,2288588.511,2190694.263,25191982.73,2100872.709,712770.8349,2461339.365,2898068.524,7269938.73,94353.96792,27552514.13,1868182.411,1092998.682,3352288.996,2851157.298,95606514.86,1147194.074,12024.01405,0,56113.65092,13347844.12,458438774.9,223806570.5,8389197.051,55076.7387,190139.2203,31299045.27,1611792.278,339134.824,3080652.426,3622564.518,16209940.48,658177.1361,0,12871.18441,5281156.292,119369.4674,0,0,396202.5981,30569.49408,4009.375092,1425.320456,0
70,lac3 0.5% 3 a,4708870.469,321446.614,312488.9662,30695.88818,33081.78548,40873.48722,4394237.324,287382.2665,486350.8567,49978.18683,35000.37453,44287.0161,1279062.714,40584.0544,9610.492004,825033.6157,28719280.25,1495661.229,497893.894,2526844.006,64445.01278,33011758.23,2929944.303,15465155.31,2976657.258,645952.771,2097769.743,21150.75983,145025084.4,9830559.441,15983215.06,1646467.352,1156051.792,872466.2981,388562848.3,25233722.29,447504.3235,0,0,918651.9636,343587739.6,12728628.32,6814251.041,340924313.9,44528978.31,2275641.414,843681.9904,3900479.813,109026.6765,13978438.6,625470.9942,234714.4654,13657304.6,6267027.348,192867.3325,0,79218.19626,782550.8949,47411.46686,39138.35943,738.2942374,0
71,lac3 0.5% 3 b,3533457.736,231808.1598,225359.5383,24075.00282,17882.2077,31330.17686,3357824.814,224660.7785,391670.3043,41752.73605,31249.77326,35396.92186,1181317.098,27422.95219,7241.143936,621395.2971,22442070.57,1171194.315,426597.742,1930936.057,44194.89233,27582050.28,2455493.291,12752859.35,2451654.553,531153.0929,1612017.951,17502.92573,108289198.5,7314126.541,12831921.75,1415863.236,870989.1174,661668.03,335350187.2,21317895.61,398254.5947,0,0,0,371628016.7,13824835.37,6959678.909,349373448.5,38596329.99,1979489.413,739715.4905,3149978.428,85708.52577,11730297.13,497026.3679,199149.2778,11332654.51,5894216.81,188817.6483,0,46457.10719,392213.1071,41722.47443,19877.70555,439.0235095,0
72,lac3 0.5% 3 c,3680568.965,247189.6654,261561.6808,28522.51858,578.3098084,2423.557258,4148902.86,277961.8406,490923.6441,51653.39808,34879.33292,39661.84549,1834452.917,56993.50013,14077.84207,753057.0298,28782257.61,1506806.234,491090.2719,2376132.071,52580.00338,32175508.49,2879811.845,15817577.54,3006132.169,596055.3493,1925632.954,22463.83693,133558712.5,8977536.622,15886418.13,1728396.584,1254561.169,835436.4922,403901572.8,26223224.93,500218.6059,0,0,18060.73001,785477142,28907679.6,9258484.86,454213186.3,40177100.69,2103094.779,833052.0797,3770894.191,93350.83138,17776193.92,761439.1789,270411.2361,14969085.78,8929193.809,282747.8513,0,72511.51267,417292.5693,31626.66202,26645.81813,0,0
