filename,id,2HG M0,2HG M1,2HG M2,2HG M3,2HG M4,2HG M5,2OG M0,2OG M1,2OG M2,2OG M3,2OG M4,2OG M5,3PG M0,3PG M1,3PG M2,3PG M3,aconitate M0,aconitate M1,aconitate M2,aconitate M3,aconitate M4,aconitate M5,aconitate M6,alanine M0,alanine M1,alanine M2,alanine M3,aspartate M0,aspartate M1,aspartate M2,aspartate M3,aspartate M4,citrate M0,citrate M1,citrate M2,citrate M3,citrate M4,citrate M5,citrate M6,FBP M0,FBP M1,FBP M2,FBP M3,FBP M4,FBP M5,FBP M6,G3P M0,G3P M1,G3P M2,G3P M3,glutamate M0,glutamate M1,glutamate M2,glutamate M3,glutamate M4,glutamate M5,glutamine M0,glutamine M1,glutamine M2,glutamine M3,glutamine M4,glutamine M5,lactate M0,lactate M1,lactate M2,lactate M3,malate M0,malate M1,malate M2,malate M3,malate M4,palmitate M0,palmitate M1,palmitate M2,palmitate M3,palmitate M4,palmitate M5,palmitate M6,palmitate M7,palmitate M8,PEP M0,PEP M1,PEP M2,PEP M3,pyruvate M0,pyruvate M1,pyruvate M2,pyruvate M3,sedoheptulose M0,sedoheptulose M1,sedoheptulose M2,sedoheptulose M3,sedoheptulose M4,sedoheptulose M5,sedoheptulose M6,sedoheptulose M7,serine M0,serine M1,serine M2,serine M3,succinate M0,succinate M1,succinate M2,succinate M3,succinate M4
11,glc2 dmso 4 b,19890485.35,1332125.199,3377830.791,452762.5078,468824.6046,34092.67857,24053798.09,242004.3407,4721567.322,162182.7508,0,0,53405706.27,2903902.148,49215058.9,773886.7009,18670350.09,2780677.808,14219806.04,1692134.12,2889914.647,169761.2456,0,26424151.24,2602139.405,4434902.608,209448.2345,1137014803,109945575.8,313584740.2,33605973.72,19575877.98,342848971,50359883.26,262192478.5,31355274.57,53403647.14,5040663.907,2224871.687,4570217.417,604453.0012,44933053.69,2326722.648,5936188.284,105212.9436,0,10659980.05,1497888.254,10441783.07,269148.8491,2639392599,254947809.2,605158010,92336898.8,103736892.2,11780956.16,1123379911,57706924.87,9415459.647,543559.9238,844109.8248,0,1026046723,55034842.85,515241048,11883624.62,412090886.1,38906343.51,110335735.4,11044689.37,6565361.003,660898007.7,117006699.2,9761744.041,0,397760.8889,0,65926.75879,0,0,6324773.629,324080.8765,6761374.413,104985.8128,97722665.27,5018647.639,52562763.5,1147381.348,0,13834.65372,174427.1691,0,0,0,0,0,51124032.18,2023934.717,1801125.178,0,13969209.44,938955.6092,1595391.299,177704.9794,228596.987
12,glc2 dmso 4 c,26553458.99,1903149.576,5072640.212,754510.2603,723790.9751,21986.92608,28392596.71,1096940.742,5492753.899,188306.5313,174480.4654,0,67060985.75,3689034.484,62045462.96,1054053.984,22649647.76,3327005.75,17491730.02,2153890.887,3532342.927,270654.1077,0,32812565.16,3251970.462,5247687.845,353046.46,1349893571,135626616.2,374531926.8,42800532.52,24463623.22,414731116,63906151.46,321286554.9,40799185.92,66066182.45,6748300.387,2947475.67,6757375.585,973996.7478,59728135.67,3265119.766,8384103.265,204631.9191,0,16274692.17,1817127.01,16377947.31,228013.4685,3271498206,327935653.4,781702966,126477704,134668045.1,15585839.73,1601017192,85139071.68,15034052.35,1427434.83,1393399.899,0,1309550752,73879791.56,742333102.2,18067987.98,476579874.7,48037507.11,135682115.1,14642281.16,7433627.267,462474759.9,80715223.01,7519139.257,0,218786.7185,0,188837.2975,0,0,9008896.155,436269.69,9880750.302,185765.5862,99200259.44,5494815.481,62112941.02,1366580.356,0,28740.67176,191267.7901,0,0,0,0,0,73444837.49,3227202.408,3274972.301,0,17389944.01,1282621.29,2224891.828,341660.3275,322430.2409
13,glc2 bay 1 a,6569885.029,216645.9363,16520.12201,0,0,0,399329.7653,0,0,0,0,0,11101725.89,446515.4356,8330766.584,72390.06708,4750095.879,308430.1262,1986057.211,71686.66396,191436.1358,0,0,7599424.319,187790.2194,1246433.178,0,379344557,20129553.87,78113442.6,2911106.239,872658.6742,96393097.13,8707065.937,47133740.58,2725747.954,6337791.071,80195.946,0,5794827.112,519379.7106,30361133.78,1533966.639,6212237.055,113342.994,0,5439434.016,583625.9923,2680714.845,52422.68453,971747471.4,63422459.9,163434897.2,9844896.796,20675154.4,366893.0916,613544394.4,33743127.32,1044300.664,0,0,0,375024106.6,13793555.91,41314038.18,653780.1216,360473.4979,1260199.822,5173373.829,0,0,221340611.6,38885671.68,4091248.474,0,0,0,0,0,0,1035063.713,0,790158.0988,0,48147757.6,1619861.149,10386242.25,56640.36658,0,0,0,0,0,0,0,0,20844125.67,606967.277,550615.3478,0,6567768.419,248504.6979,138913.6744,0,0
14,glc2 bay 1 b,4779168.341,60113.07663,189527.084,0,0,0,1048612.067,0,0,0,0,0,10876709.08,430734.182,8335680.316,80791.82628,4142919.383,249530.6563,1955890.239,30630.23341,141346.8143,0,0,8002539.72,120019.6957,1110907.668,0,372864118.2,19578405.49,75121133.54,2610148.829,901036.7931,85194701.17,7206965.08,39552270.62,2157857.499,5038600.605,21820.51215,0,5417157.648,430247.2463,28515964.41,1372632.618,5994659.742,103969.6715,0,5224828.104,622318.9649,2602362.772,0,871079665,58887869.91,150505918.8,9089072.304,19211018.18,396801.041,613301868.5,32700903.77,1130156.265,0,0,0,910880379.4,32518501.58,50672670.96,766704.3347,30547068.21,1133510.827,5291338.344,0,0,115782465.1,23753523.55,4099210.652,0,0,0,0,0,0,1225398.705,17867.54133,1050665.916,0,69912933.29,2425027.198,12522262.46,88655.50537,0,0,0,0,0,0,0,0,23604588.38,720165.6732,524803.7202,0,6617473.329,251795.2791,145631.1582,0,261195.9948
15,glc2 bay 1 c,9124526.673,116035.8323,38825.66359,0,0,0,633693.4254,0,0,0,0,0,10464528.09,375421.1109,7992761.442,0,4009968.752,211379.7343,1663837.295,0,89285.54711,0,0,7819074.632,148309.8391,1100758.795,0,369142791.2,19200216.19,71573748.06,2499820.989,791277.2016,78849630.04,6397947.677,32899811.97,1856467.722,4009005.245,33238.08823,0,5349825.839,413668.0802,28009704.34,1308763.651,5895830.411,121707.5989,0,5309309.63,631709.2217,2402369.785,32819.26893,909843884.1,59840748.4,146954325.7,8320738.372,17781092.48,237474.16,636252163.8,34528174.7,1143643.293,0,0,0,569285946,20891151.9,38151156.13,605818.7497,33816988.1,1079295.931,4464484.495,0,0,294862354.2,46382090.24,5345413.169,0,0,0,0,0,0,1214151.414,0,1118540.528,0,51150205.63,1583892.634,7675196.245,37340.72259,0,0,0,0,0,0,0,0,21899858.5,682330.0058,473460.5116,0,7050500.664,227165.1654,164873.9576,0,0
16,glc2 bay 2 a,12005341.74,444591.9225,274569.904,0,0,0,604969.7991,0,0,0,0,0,10963986.93,433574.5231,8246056.398,35351.81218,3787644.346,132276.1431,1367921.731,0,179873.3224,0,0,7628263.89,118629.8584,1242213.006,0,362818385.9,19181573.61,83734397.99,2989896.602,932021.3957,63144447.89,4890873.092,29516732.05,1687407.801,4224788.256,40976.27796,0,4764843.118,397587.1208,22065825.29,1013293.873,4824223.695,92604.16912,0,5933108.953,729960.2231,3550347.577,69230.22846,752068172.2,50649760.84,136199542.8,8353433.278,21150984.72,477515.5249,653594553.8,36262703.75,1189671.436,0,0,0,532208521.6,20348719.85,61857694.73,1125629.936,42023808.8,1447118.17,5061192.69,0,0,233844465.1,41929329.66,3606346.802,0,0,0,0,0,0,1187414.484,18584.00569,1052932.873,0,61345356.01,2062758.241,14572181.25,167580.2104,0,0,0,0,0,0,0,0,25421333.2,764644.6597,687571.0231,0,6386143.07,339600.9195,125372.7693,0,36940.24995
17,glc2 bay 2 b,9718484.549,179192.1346,183928.2242,0,0,0,778574.3902,0,0,0,0,0,10728675.44,460700.8663,8480513.316,74712.55902,3579082.368,173113.6129,1544352.17,32537.25928,162086.0678,0,0,7373883.267,173576.6937,1184994.411,0,343750419.4,18724092.99,77694626.48,2702139.617,913714.3262,66033866.08,5276873.332,31723856.03,1774730.07,4615491.647,33595.15722,0,4398150.62,325471.4802,20609642.88,1000336.949,4719583.993,58983.42485,0,5528052.097,799074.194,3332125.391,0,684580397.3,45937374.54,128945118.8,7773734.304,19631868.38,536338.7231,562029979.8,30489008.27,1174150.881,0,0,0,700281234.2,25771373.95,57328484.61,1050283.136,35383325.95,1147716.042,4842113.016,0,0,190920575.8,33331243.32,3809939.895,0,0,0,0,0,0,1102217.818,16985.45476,1033230.007,0,69396862.98,2278611.953,15191284.02,150878.7549,0,0,38949.94388,0,0,0,0,0,27121111.44,860724.6859,650133.6966,0,6407905.558,244153.6367,124656.428,0,0
18,glc2 bay 2 c,9629891.283,148134.4411,174514.2181,0,0,12518.22313,1561583.763,0,0,0,0,0,15436631.53,616111.1478,12725476.06,139887.2272,4427786.226,299782.2837,2323276.715,50673.1215,357609.1013,0,0,9818058.422,245742.761,1658050.535,0,434223509.3,23804644.26,109357853,3929573.004,1529078.669,83841854.25,7064657.649,47915378.73,2795550.583,7903707.002,96867.75005,0,6543679.526,512180.1878,29379577.57,1391904.51,6678445.484,119770.5744,0,7427738.063,844714.6957,4759517.733,130725.4179,924452065.6,64373215.74,207430562.5,13846780.42,36250388.86,1214950.267,755417071.8,41337662.98,1832581.142,0,0,0,643424780.3,25121989.21,93180682.74,1767482.615,38453301.5,1451840.08,6605835.474,0,0,179458929,28731769.57,3046637.013,0,0,0,0,0,0,1833823.965,54761.20224,1680134.837,0,63892748.63,2280872.57,17586672.23,233077.0743,0,0,0,0,0,0,0,0,30102682.53,1001829.509,1051202.494,0,9252411.243,317763.0522,231759.3206,0,85989.14707
19,glc2 bay 3 a,3026186.168,233330.9498,274428.5187,0,0,0,274946.572,0,0,0,0,0,9826224.91,388658.4435,8038203.657,48833.07798,3675161.722,241410.0739,1708966.714,49751.10876,267682.8144,0,0,8342034.977,201484.8919,1535690.552,0,389162973.3,20946078.08,98888253.42,3605794.958,1000712.851,80384751.08,6679849.357,42280246.44,2520563.099,6628705.268,190660.0483,0,3846991.263,234201.3301,17983980.07,804484.5123,4068821.965,42711.21803,0,6793766.666,919546.4454,4361912.377,91405.61822,737976541.7,49409358.9,142808340.5,9572754.523,25552247.04,733542.9868,714262214,38858135.9,1796613.996,0,0,0,675481067.3,24718799.97,58943361.62,1104690.363,42259194.41,1374876.565,6341710.357,106243.8495,0,142654627.7,34329750.44,2284948.772,0,0,0,0,0,0,961611.0992,17683.25503,875890.6134,0,39617092.89,1317594.638,9002366.725,62442.69353,41522.05892,0,28272.89127,0,0,0,0,0,32584411.47,1075712.115,942352.6263,0,6463695.681,341866.1066,99220.07897,0,0
20,glc2 bay 3 b,11530141.07,264159.1241,544087.8366,0,31888.14967,0,1062119.555,0,0,0,0,0,13463137.57,563214.7389,11305358.64,105880.1406,4283378.047,251268.1762,2208794.13,74745.60774,360661.8444,0,0,8937986.485,282755.0427,1726627.215,0,422302535.5,22713687.17,111512958.9,4065949.851,1389773.995,79793038.32,6766501.624,46026656.97,2827686.388,8156478.828,223004.0191,13778.67426,5477992.913,418981.4115,24568309.57,1156678.852,5436259.571,91213.32414,0,7845925.209,824705.8345,5281158.613,110427.9471,834324841.3,56949614.07,188079489.6,12233748.29,35412166.31,881739.9093,799264145.7,44623511.96,2037630.68,0,53716.86414,0,754353387,29113902.45,105012185.9,2052801.51,47871745.37,1777211.387,8340247.904,133895.9799,0,146730541.1,29229878.41,4160972.146,0,0,0,0,0,0,1524324.161,25900.66746,1466976.418,9369.402506,57780926.06,2214634.33,18234539.64,257973.9608,0,0,72193.17614,0,0,0,0,0,33023821.88,1024414.958,1151021.778,0,7753336.109,289053.7804,153132.0228,0,0
21,glc2 bay 3 c,15653781.56,398915.8436,392119.7533,0,0,0,1556770.093,0,0,0,0,0,13953421.28,600703.2347,11527472.38,106535.6867,4334096.836,264908.2362,2333667.928,54264.1786,371178.9925,0,0,8507744.095,243051.2808,1593601.531,0,411350597.7,22526081.45,109866620.9,3894829.224,1346430.129,89807532.38,7477117.752,46743785.4,2789021.938,7830905.477,88010.31949,0,6181076.142,443231.9281,27153006.37,1362249.269,6465138.214,131670.4942,0,8642640.564,864291.8876,5361487.94,115485.8269,834123492.6,55729504.9,181957071.2,11929218.69,33172054.42,742755.7453,785108030.8,42741186.93,2053521.281,0,0,0,762599900.9,28872940.71,90244285.3,1697392.965,52926807.79,2197003.052,8464816.082,159070.6491,0,470915695.8,75487646.27,7320953.225,0,0,0,0,0,0,1840590.72,53832.33232,1672989.573,0,49446067.34,1851251.616,13982426.51,129249.4818,212438.7763,0,72506.02193,0,0,0,0,0,30522602.45,982529.3572,1078012.288,0,16275446.76,677463.9548,198702.5923,0,0
22,glc2 bay 4 a,9835642.044,154234.1248,72950.58673,0,0,0,308352.7083,0,0,0,0,0,11850122.31,465979.1198,9805337.809,90367.86003,3434023.028,175199.3397,1809857.006,20270.43134,286446.5961,0,0,9768765.875,233419.3929,1832738.435,0,428300859.6,22372693.86,116029170.4,4108644.847,804410.8105,69914772.14,5842125.227,40887338.81,2314001.963,7037715.456,108834.7411,0,4830561.057,353500.3052,22338429.36,1115474.929,4769021.975,85413.74274,0,7351199.563,830768.049,4938722.345,154659.6313,843749993.6,54665259.43,158542875.5,9524514.094,30923200.86,783134.4907,870493015.6,47372546.75,1985610.015,0,0,0,473161975.7,19533265.59,108484575.3,2160671.426,40474663.59,1554391.681,8366292.689,0,0,173299400.7,30783790.18,3355503.365,0,0,0,0,0,0,1215375.377,31521.95687,1116807.658,0,40440727.11,1432125.509,14402916.59,147463.3271,0,0,136053.4327,0,0,0,0,0,31524765.57,982107.7456,1143041.299,0,7786546.342,268525.5277,158864.0209,0,55393.17106
23,glc2 bay 4 b,4492243.15,63270.36517,720273.6058,0,51221.5714,0,1130769.457,0,0,0,0,0,15650225.2,671602.2334,13452729.12,151952.8023,3802329.905,182125.2869,2336253.748,48973.20533,307608.9913,0,0,10280127.2,291039.2208,1817227.789,0,487119455,25181610.66,124627749.6,4318257.653,1284839.243,78659442.11,6627011.637,45702222.16,2690556.626,7945283.916,86017.78462,0,5544083.077,433290.8999,25871970.84,1242867.22,5639793.607,100468.2662,0,8185305.292,867856.576,5695204.842,123143.5781,928676145.1,61670404.49,196754848.1,12063892.6,38808119.26,1075864.202,911200064.6,49662102.4,2056254.615,0,69073.26373,0,1141604876,43999694.93,193397215.7,3992337.037,50528852.6,1955409.464,10632811.09,0,0,196703731.8,40640893.06,4725106.749,0,0,0,0,0,0,1769118.49,25489.89716,1828094.672,0,76071289.69,2883068.319,28156258.29,506237.8043,0,21602.51622,258653.8341,0,0,0,0,0,39931833.07,1309327.091,1278046.975,0,6924771.601,363567.049,198577.9842,0,0
24,glc2 bay 4 c,2495548.06,247247.6787,320925.8001,0,37287.73992,0,298464.864,0,0,0,0,0,10873543.53,434315.523,9226151.106,66657.13266,3092306.251,182560.8393,1842683.704,0,330527.9921,0,0,8418482.034,236066.1639,1777514.075,0,414906890.3,22271632.09,111906084.4,3878998.371,749065.0406,67688546.05,5821467.946,40669882.19,2403282.243,6918432.621,182914.6012,0,4597582.68,313370.47,20777643.21,990747.7189,4555638.969,58589.99246,0,6315305.831,850256.5892,4286738.375,165003.1742,788702999.5,51935874.64,149777989.1,8787677.773,29542752.08,562426.2907,870067363.6,48449551.55,1876840.423,0,0,0,512092939,20702386.19,106766842,2117119.482,36959988.09,1452074.147,7864025.617,38525.99445,0,283460217.6,44657330.48,4271943.78,0,0,0,0,0,0,935836.9329,24618.22964,1011958.769,0,40104423.48,1525676.226,14786403.79,154813.4812,0,0,115796.6955,0,0,0,0,0,31995293.08,1059367.012,1044912.302,0,6997284.993,341002.4425,119181.7366,0,0
